country,concept_a,concept_b,color_1,color_2,A_to_C1,B_to_C2,A_to_C2,B_to_C1,sigma_A_C1,sigma_B_C2,sigma_A_C2,sigma_B_C1,mu_D,var_D,p_gt0,p_swapped,semantic_distance
mdg,safety,sandstorm,MR,SC,0.2926,0.175,0.38,0.2294,0.3042683028,0.21223124999999998,0.346332,0.25986019079999995,-0.1418,0.3251,0.4018,0.5982,0.1964
mdg,safety,sick,MR,SC,0.2926,0.3056,0.38,0.3438,0.3042683028,0.3119467008,0.346332,0.3316342932,-0.1256,0.4198,0.4231,0.5769,0.1537
mdg,safety,tree,MR,SC,0.2926,0.1648,0.38,0.1986,0.3042683028,0.20233221119999997,0.346332,0.23396231879999999,-0.1212,0.3082,0.4136,0.5864,0.1728
mdg,sandstorm,sick,MR,SC,0.2294,0.3056,0.175,0.3438,0.25986019079999995,0.3119467008,0.21223124999999998,0.3316342932,0.0162,0.3199,0.5114,0.4886,0.0229
mdg,sandstorm,tree,MR,SC,0.2294,0.1648,0.175,0.1986,0.25986019079999995,0.20233221119999997,0.21223124999999998,0.23396231879999999,0.0206,0.2082,0.518,0.482,0.036
mdg,sick,tree,MR,SC,0.3438,0.1648,0.3056,0.1986,0.3316342932,0.20233221119999997,0.3119467008,0.23396231879999999,0.0044,0.303,0.5032,0.4968,0.0064
mdg,angry,banana,MR,SG,0.3636,0.5318,0.1858,0.1646,0.34015070880000003,0.3660134772,0.2223791892,0.2021350548,0.545,0.34,0.825,0.175,0.6501
mdg,angry,death,MR,SG,0.3636,0.108,0.1858,0.1808,0.34015070880000003,0.14161391999999998,0.2223791892,0.21772369919999998,0.105,0.2326,0.5862,0.4138,0.1723
mdg,angry,happy,MR,SG,0.3636,0.4842,0.1858,0.364,0.34015070880000003,0.3671330292,0.2223791892,0.34031088,0.298,0.4158,0.678,0.322,0.356
mdg,angry,justice,MR,SG,0.3636,0.2804,0.1858,0.3236,0.34015070880000003,0.29661048479999996,0.2223791892,0.3217580688,0.1346,0.3567,0.5892,0.4108,0.1783
mdg,angry,lightning,MR,SG,0.3636,0.1712,0.1858,0.3922,0.34015070880000003,0.2085791232,0.2223791892,0.3504173652,-0.0432,0.3315,0.4701,0.5299,0.0598
mdg,angry,mango,MR,SG,0.3636,0.6026,0.1858,0.2792,0.34015070880000003,0.35202566279999997,0.2223791892,0.2958336192,0.5012,0.3766,0.793,0.207,0.5859
mdg,angry,peace,MR,SG,0.3636,0.4092,0.1858,0.2714,0.34015070880000003,0.3553803792,0.2223791892,0.2906807988,0.3156,0.3759,0.6966,0.3034,0.3933
mdg,angry,peach,MR,SG,0.3636,0.5014,0.1858,0.3786,0.34015070880000003,0.36749711879999997,0.2223791892,0.34583519879999997,0.3006,0.4198,0.6787,0.3213,0.3573
mdg,angry,sad,MR,SG,0.3636,0.165,0.1858,0.3108,0.34015070880000003,0.20252925,0.2223791892,0.31487893920000004,0.032,0.3053,0.5231,0.4769,0.0462
mdg,angry,safety,MR,SG,0.3636,0.4418,0.1858,0.2926,0.34015070880000003,0.36252075720000004,0.2223791892,0.3042683028,0.327,0.3892,0.6999,0.3001,0.3999
mdg,angry,sandstorm,MR,SG,0.3636,0.1528,0.1858,0.2294,0.34015070880000003,0.19029467519999999,0.2223791892,0.25986019079999995,0.1012,0.2689,0.5774,0.4226,0.1547
mdg,angry,sick,MR,SG,0.3636,0.2636,0.1858,0.3438,0.34015070880000003,0.2853491088,0.2223791892,0.3316342932,0.0976,0.3566,0.5649,0.4351,0.1298
mdg,angry,tree,MR,SG,0.3636,0.7024,0.1858,0.1986,0.34015070880000003,0.3072803328,0.2223791892,0.23396231879999999,0.6816,0.3143,0.888,0.112,0.7759
mdg,banana,death,MR,SG,0.1646,0.108,0.5318,0.1808,0.2021350548,0.14161391999999998,0.3660134772,0.21772369919999998,-0.44,0.2423,0.1857,0.8143,0.6286
mdg,banana,happy,MR,SG,0.1646,0.4842,0.5318,0.364,0.2021350548,0.3671330292,0.3660134772,0.34031088,-0.247,0.4254,0.3525,0.6475,0.2951
mdg,banana,justice,MR,SG,0.1646,0.2804,0.5318,0.3236,0.2021350548,0.29661048479999996,0.3660134772,0.3217580688,-0.4104,0.3663,0.2489,0.7511,0.5023
mdg,banana,lightning,MR,SG,0.1646,0.1712,0.5318,0.3922,0.2021350548,0.2085791232,0.3660134772,0.3504173652,-0.5882,0.3411,0.1569,0.8431,0.6861
mdg,banana,mango,MR,SG,0.1646,0.6026,0.5318,0.2792,0.2021350548,0.35202566279999997,0.3660134772,0.2958336192,-0.0438,0.3863,0.4719,0.5281,0.0562
mdg,banana,peace,MR,SG,0.1646,0.4092,0.5318,0.2714,0.2021350548,0.3553803792,0.3660134772,0.2906807988,-0.2294,0.3856,0.3559,0.6441,0.2882
mdg,banana,peach,MR,SG,0.1646,0.5014,0.5318,0.3786,0.2021350548,0.36749711879999997,0.3660134772,0.34583519879999997,-0.2444,0.4295,0.3546,0.6454,0.2908
mdg,banana,sad,MR,SG,0.1646,0.165,0.5318,0.3108,0.2021350548,0.20252925,0.3660134772,0.31487893920000004,-0.513,0.315,0.1803,0.8197,0.6393
mdg,banana,safety,MR,SG,0.1646,0.4418,0.5318,0.2926,0.2021350548,0.36252075720000004,0.3660134772,0.3042683028,-0.218,0.3988,0.365,0.635,0.2701
mdg,banana,sandstorm,MR,SG,0.1646,0.1528,0.5318,0.2294,0.2021350548,0.19029467519999999,0.3660134772,0.25986019079999995,-0.4438,0.2786,0.2002,0.7998,0.5996
mdg,banana,sick,MR,SG,0.1646,0.2636,0.5318,0.3438,0.2021350548,0.2853491088,0.3660134772,0.3316342932,-0.4474,0.3662,0.2299,0.7701,0.5403
mdg,banana,tree,MR,SG,0.1646,0.7024,0.5318,0.1986,0.2021350548,0.3072803328,0.3660134772,0.23396231879999999,0.1366,0.324,0.5948,0.4052,0.1897
mdg,death,happy,MR,SG,0.1808,0.4842,0.108,0.364,0.21772369919999998,0.3671330292,0.14161391999999998,0.34031088,0.193,0.3181,0.6339,0.3661,0.2678
mdg,death,justice,MR,SG,0.1808,0.2804,0.108,0.3236,0.21772369919999998,0.29661048479999996,0.14161391999999998,0.3217580688,0.0296,0.259,0.5232,0.4768,0.0464
mdg,death,lightning,MR,SG,0.1808,0.1712,0.108,0.3922,0.21772369919999998,0.2085791232,0.14161391999999998,0.3504173652,-0.1482,0.2338,0.3796,0.6204,0.2408
mdg,death,mango,MR,SG,0.1808,0.6026,0.108,0.2792,0.21772369919999998,0.35202566279999997,0.14161391999999998,0.2958336192,0.3962,0.2789,0.7734,0.2266,0.5469
mdg,death,peace,MR,SG,0.1808,0.4092,0.108,0.2714,0.21772369919999998,0.3553803792,0.14161391999999998,0.2906807988,0.2106,0.2782,0.6551,0.3449,0.3103
mdg,death,peach,MR,SG,0.1808,0.5014,0.108,0.3786,0.21772369919999998,0.36749711879999997,0.14161391999999998,0.34583519879999997,0.1956,0.3221,0.6348,0.3652,0.2696
mdg,death,sad,MR,SG,0.1808,0.165,0.108,0.3108,0.21772369919999998,0.20252925,0.14161391999999998,0.31487893920000004,-0.073,0.2076,0.4364,0.5636,0.1273
mdg,death,safety,MR,SG,0.1808,0.4418,0.108,0.2926,0.21772369919999998,0.36252075720000004,0.14161391999999998,0.3042683028,0.222,0.2915,0.6595,0.3405,0.3191
mdg,death,sandstorm,MR,SG,0.1808,0.1528,0.108,0.2294,0.21772369919999998,0.19029467519999999,0.14161391999999998,0.25986019079999995,-0.0038,0.1712,0.4963,0.5037,0.0073
mdg,death,sick,MR,SG,0.1808,0.2636,0.108,0.3438,0.21772369919999998,0.2853491088,0.14161391999999998,0.3316342932,-0.0074,0.2589,0.4942,0.5058,0.0116
mdg,death,tree,MR,SG,0.1808,0.7024,0.108,0.1986,0.21772369919999998,0.3072803328,0.14161391999999998,0.23396231879999999,0.5766,0.2166,0.8923,0.1077,0.7846
mdg,happy,justice,MR,SG,0.364,0.2804,0.4842,0.3236,0.34031088,0.29661048479999996,0.3671330292,0.3217580688,-0.1634,0.4421,0.4029,0.5971,0.1941
mdg,happy,lightning,MR,SG,0.364,0.1712,0.4842,0.3922,0.34031088,0.2085791232,0.3671330292,0.3504173652,-0.3412,0.4169,0.2986,0.7014,0.4028
mdg,happy,mango,MR,SG,0.364,0.6026,0.4842,0.2792,0.34031088,0.35202566279999997,0.3671330292,0.2958336192,0.2032,0.462,0.6175,0.3825,0.235
mdg,happy,peace,MR,SG,0.364,0.4092,0.4842,0.2714,0.34031088,0.3553803792,0.3671330292,0.2906807988,0.0176,0.4614,0.5103,0.4897,0.0207
mdg,happy,peach,MR,SG,0.364,0.5014,0.4842,0.3786,0.34031088,0.36749711879999997,0.3671330292,0.34583519879999997,0.0026,0.5053,0.5015,0.4985,0.0029
mdg,happy,sad,MR,SG,0.364,0.165,0.4842,0.3108,0.34031088,0.20252925,0.3671330292,0.31487893920000004,-0.266,0.3908,0.3352,0.6648,0.3295
mdg,happy,safety,MR,SG,0.364,0.4418,0.4842,0.2926,0.34031088,0.36252075720000004,0.3671330292,0.3042683028,0.029,0.4746,0.5168,0.4832,0.0336
mdg,happy,sandstorm,MR,SG,0.364,0.1528,0.4842,0.2294,0.34031088,0.19029467519999999,0.3671330292,0.25986019079999995,-0.1968,0.3543,0.3705,0.6295,0.2591
mdg,happy,sick,MR,SG,0.364,0.2636,0.4842,0.3438,0.34031088,0.2853491088,0.3671330292,0.3316342932,-0.2004,0.442,0.3815,0.6185,0.2369
mdg,happy,tree,MR,SG,0.364,0.7024,0.4842,0.1986,0.34031088,0.3072803328,0.3671330292,0.23396231879999999,0.3836,0.3998,0.728,0.272,0.456
mdg,justice,lightning,MR,SG,0.3236,0.1712,0.2804,0.3922,0.3217580688,0.2085791232,0.29661048479999996,0.3504173652,-0.1778,0.3578,0.3831,0.6169,0.2337
mdg,justice,mango,MR,SG,0.3236,0.6026,0.2804,0.2792,0.3217580688,0.35202566279999997,0.29661048479999996,0.2958336192,0.3666,0.4029,0.7182,0.2818,0.4364
mdg,justice,peace,MR,SG,0.3236,0.4092,0.2804,0.2714,0.3217580688,0.3553803792,0.29661048479999996,0.2906807988,0.181,0.4023,0.6123,0.3877,0.2246
mdg,justice,peach,MR,SG,0.3236,0.5014,0.2804,0.3786,0.3217580688,0.36749711879999997,0.29661048479999996,0.34583519879999997,0.166,0.4462,0.5981,0.4019,0.1963
mdg,justice,sad,MR,SG,0.3236,0.165,0.2804,0.3108,0.3217580688,0.20252925,0.29661048479999996,0.31487893920000004,-0.1026,0.3317,0.4293,0.5707,0.1414
mdg,justice,safety,MR,SG,0.3236,0.4418,0.2804,0.2926,0.3217580688,0.36252075720000004,0.29661048479999996,0.3042683028,0.1924,0.4155,0.6173,0.3827,0.2347
mdg,justice,sandstorm,MR,SG,0.3236,0.1528,0.2804,0.2294,0.3217580688,0.19029467519999999,0.29661048479999996,0.25986019079999995,-0.0334,0.2952,0.4755,0.5245,0.049
mdg,justice,sick,MR,SG,0.3236,0.2636,0.2804,0.3438,0.3217580688,0.2853491088,0.29661048479999996,0.3316342932,-0.037,0.3829,0.4762,0.5238,0.0477
mdg,justice,tree,MR,SG,0.3236,0.7024,0.2804,0.1986,0.3217580688,0.3072803328,0.29661048479999996,0.23396231879999999,0.547,0.3407,0.8257,0.1743,0.6513
mdg,lightning,mango,MR,SG,0.3922,0.6026,0.1712,0.2792,0.3504173652,0.35202566279999997,0.2085791232,0.2958336192,0.5444,0.3777,0.8121,0.1879,0.6243
mdg,lightning,peace,MR,SG,0.3922,0.4092,0.1712,0.2714,0.3504173652,0.3553803792,0.2085791232,0.2906807988,0.3588,0.3771,0.7205,0.2795,0.441
mdg,lightning,peach,MR,SG,0.3922,0.5014,0.1712,0.3786,0.3504173652,0.36749711879999997,0.2085791232,0.34583519879999997,0.3438,0.421,0.7019,0.2981,0.4038
mdg,lightning,sad,MR,SG,0.3922,0.165,0.1712,0.3108,0.3504173652,0.20252925,0.2085791232,0.31487893920000004,0.0752,0.3065,0.554,0.446,0.1081
mdg,lightning,safety,MR,SG,0.3922,0.4418,0.1712,0.2926,0.3504173652,0.36252075720000004,0.2085791232,0.3042683028,0.3702,0.3903,0.7233,0.2767,0.4465
mdg,lightning,sandstorm,MR,SG,0.3922,0.1528,0.1712,0.2294,0.3504173652,0.19029467519999999,0.2085791232,0.25986019079999995,0.1444,0.27,0.6094,0.3906,0.2189
mdg,lightning,sick,MR,SG,0.3922,0.2636,0.1712,0.3438,0.3504173652,0.2853491088,0.2085791232,0.3316342932,0.1408,0.3577,0.5931,0.4069,0.1861
mdg,lightning,tree,MR,SG,0.3922,0.7024,0.1712,0.1986,0.3504173652,0.3072803328,0.2085791232,0.23396231879999999,0.7248,0.3155,0.9016,0.0984,0.8031
mdg,mango,peace,MR,SG,0.2792,0.4092,0.6026,0.2714,0.2958336192,0.3553803792,0.35202566279999997,0.2906807988,-0.1856,0.4222,0.3876,0.61240000000000006,0.2248
mdg,mango,peach,MR,SG,0.2792,0.5014,0.6026,0.3786,0.2958336192,0.36749711879999997,0.35202566279999997,0.34583519879999997,-0.2006,0.4661,0.3844,0.6156,0.2311
mdg,mango,sad,MR,SG,0.2792,0.165,0.6026,0.3108,0.2958336192,0.20252925,0.35202566279999997,0.31487893920000004,-0.4692,0.3516,0.2144,0.7856,0.5712
mdg,mango,safety,MR,SG,0.2792,0.4418,0.6026,0.2926,0.2958336192,0.36252075720000004,0.35202566279999997,0.3042683028,-0.1742,0.4354,0.3959,0.6041,0.2082
mdg,mango,sandstorm,MR,SG,0.2792,0.1528,0.6026,0.2294,0.2958336192,0.19029467519999999,0.35202566279999997,0.25986019079999995,-0.4,0.3152,0.2381,0.7619,0.5238
mdg,mango,sick,MR,SG,0.2792,0.2636,0.6026,0.3438,0.2958336192,0.2853491088,0.35202566279999997,0.3316342932,-0.4036,0.4028,0.2624,0.7376,0.4752
mdg,mango,tree,MR,SG,0.2792,0.7024,0.6026,0.1986,0.2958336192,0.3072803328,0.35202566279999997,0.23396231879999999,0.1804,0.3606,0.6181,0.3819,0.2361
mdg,peace,peach,MR,SG,0.2714,0.5014,0.4092,0.3786,0.2906807988,0.36749711879999997,0.3553803792,0.34583519879999997,-0.015,0.4654,0.4912,0.5088,0.0175
mdg,peace,sad,MR,SG,0.2714,0.165,0.4092,0.3108,0.2906807988,0.20252925,0.3553803792,0.31487893920000004,-0.2836,0.351,0.3161,0.6839,0.3679
mdg,peace,safety,MR,SG,0.2714,0.4418,0.4092,0.2926,0.2906807988,0.36252075720000004,0.3553803792,0.3042683028,0.0114,0.4348,0.5069,0.4931,0.0138
mdg,peace,sandstorm,MR,SG,0.2714,0.1528,0.4092,0.2294,0.2906807988,0.19029467519999999,0.3553803792,0.25986019079999995,-0.2144,0.3145,0.3511,0.6489,0.2978
mdg,peace,sick,MR,SG,0.2714,0.2636,0.4092,0.3438,0.2906807988,0.2853491088,0.3553803792,0.3316342932,-0.218,0.4022,0.3655,0.6345,0.269
mdg,peace,tree,MR,SG,0.2714,0.7024,0.4092,0.1986,0.2906807988,0.3072803328,0.3553803792,0.23396231879999999,0.366,0.36,0.7291,0.2709,0.4582
mdg,peach,sad,MR,SG,0.3786,0.165,0.5014,0.3108,0.34583519879999997,0.20252925,0.36749711879999997,0.31487893920000004,-0.2686,0.3948,0.3345,0.6655,0.331
mdg,peach,safety,MR,SG,0.3786,0.4418,0.5014,0.2926,0.34583519879999997,0.36252075720000004,0.36749711879999997,0.3042683028,0.0264,0.4787,0.5152,0.4848,0.0304
mdg,peach,sandstorm,MR,SG,0.3786,0.1528,0.5014,0.2294,0.34583519879999997,0.19029467519999999,0.36749711879999997,0.25986019079999995,-0.1994,0.3584,0.3695,0.6305,0.2609
mdg,peach,sick,MR,SG,0.3786,0.2636,0.5014,0.3438,0.34583519879999997,0.2853491088,0.36749711879999997,0.3316342932,-0.203,0.4461,0.3806,0.6194,0.2388
mdg,peach,tree,MR,SG,0.3786,0.7024,0.5014,0.1986,0.34583519879999997,0.3072803328,0.36749711879999997,0.23396231879999999,0.381,0.4038,0.7256,0.2744,0.4512
mdg,sad,safety,MR,SG,0.3108,0.4418,0.165,0.2926,0.31487893920000004,0.36252075720000004,0.20252925,0.3042683028,0.295,0.3642,0.6875,0.3125,0.375
mdg,sad,sandstorm,MR,SG,0.3108,0.1528,0.165,0.2294,0.31487893920000004,0.19029467519999999,0.20252925,0.25986019079999995,0.0692,0.2439,0.5557,0.4443,0.1114
mdg,sad,sick,MR,SG,0.3108,0.2636,0.165,0.3438,0.31487893920000004,0.2853491088,0.20252925,0.3316342932,0.0656,0.3316,0.5454,0.4546,0.0907
mdg,sad,tree,MR,SG,0.3108,0.7024,0.165,0.1986,0.31487893920000004,0.3072803328,0.20252925,0.23396231879999999,0.6496,0.2893,0.8864,0.1136,0.7728
mdg,safety,sandstorm,MR,SG,0.2926,0.1528,0.4418,0.2294,0.3042683028,0.19029467519999999,0.36252075720000004,0.25986019079999995,-0.2258,0.3277,0.3466,0.6534,0.3067
mdg,safety,sick,MR,SG,0.2926,0.2636,0.4418,0.3438,0.3042683028,0.2853491088,0.36252075720000004,0.3316342932,-0.2294,0.4154,0.3609,0.6391,0.2781
mdg,safety,tree,MR,SG,0.2926,0.7024,0.4418,0.1986,0.3042683028,0.3072803328,0.36252075720000004,0.23396231879999999,0.3546,0.3732,0.7192,0.2808,0.4384
mdg,sandstorm,sick,MR,SG,0.2294,0.2636,0.1528,0.3438,0.25986019079999995,0.2853491088,0.19029467519999999,0.3316342932,-0.0036,0.2951,0.4974,0.5026,0.0053
mdg,sandstorm,tree,MR,SG,0.2294,0.7024,0.1528,0.1986,0.25986019079999995,0.3072803328,0.19029467519999999,0.23396231879999999,0.5804,0.2529,0.8758,0.1242,0.7516
mdg,sick,tree,MR,SG,0.3438,0.7024,0.2636,0.1986,0.3316342932,0.3072803328,0.2853491088,0.23396231879999999,0.584,0.3406,0.8415,0.1585,0.683
mdg,angry,banana,MR,SH,0.3636,0.6356,0.247,0.1646,0.34015070880000003,0.3404705808,0.27340676999999997,0.2021350548,0.5876,0.3472,0.8407,0.1593,0.6813
mdg,angry,death,MR,SH,0.3636,0.1642,0.247,0.1808,0.34015070880000003,0.2017403892,0.27340676999999997,0.21772369919999998,0.1,0.2786,0.5751,0.4249,0.1503
mdg,angry,happy,MR,SH,0.3636,0.5226,0.247,0.364,0.34015070880000003,0.3667491828,0.27340676999999997,0.34031088,0.2752,0.4408,0.6608,0.3392,0.3215
mdg,angry,justice,MR,SH,0.3636,0.3374,0.247,0.3236,0.34015070880000003,0.3286350228,0.27340676999999997,0.3217580688,0.1304,0.402,0.5815,0.4185,0.163
mdg,angry,lightning,MR,SH,0.3636,0.2946,0.247,0.3922,0.34015070880000003,0.30548193479999997,0.27340676999999997,0.3504173652,0.019,0.4066,0.5119,0.4881,0.0238
mdg,angry,mango,MR,SH,0.3636,0.5518,0.247,0.2792,0.34015070880000003,0.3635556372,0.27340676999999997,0.2958336192,0.3892,0.4101,0.7283,0.2717,0.4566
mdg,angry,peace,MR,SH,0.3636,0.4102,0.247,0.2714,0.34015070880000003,0.3556458612,0.27340676999999997,0.2906807988,0.2554,0.4014,0.6566,0.3434,0.3131
mdg,angry,peach,MR,SH,0.3636,0.3626,0.247,0.3786,0.34015070880000003,0.3397482228,0.27340676999999997,0.34583519879999997,0.1006,0.4255,0.5613,0.4387,0.1226
mdg,angry,sad,MR,SH,0.3636,0.1758,0.247,0.3108,0.34015070880000003,0.2129947092,0.27340676999999997,0.31487893920000004,-0.0184,0.335,0.4873,0.5127,0.0254
mdg,angry,safety,MR,SH,0.3636,0.4042,0.247,0.2926,0.34015070880000003,0.35400886919999996,0.27340676999999997,0.3042683028,0.2282,0.4084,0.6395,0.3605,0.279
mdg,angry,sandstorm,MR,SH,0.3636,0.2592,0.247,0.2294,0.34015070880000003,0.2822625792,0.27340676999999997,0.25986019079999995,0.1464,0.3377,0.5995,0.4005,0.1989
mdg,angry,sick,MR,SH,0.3636,0.2192,0.247,0.3438,0.34015070880000003,0.2515924992,0.27340676999999997,0.3316342932,-0.008,0.3637,0.4947,0.5053,0.0106
mdg,angry,tree,MR,SH,0.3636,0.4124,0.247,0.1986,0.34015070880000003,0.3562195728,0.27340676999999997,0.23396231879999999,0.3304,0.3721,0.706,0.294,0.4119
mdg,banana,death,MR,SH,0.1646,0.1642,0.6356,0.1808,0.2021350548,0.2017403892,0.3404705808,0.21772369919999998,-0.4876,0.2449,0.1622,0.8378,0.6755
mdg,banana,happy,MR,SH,0.1646,0.5226,0.6356,0.364,0.2021350548,0.3667491828,0.3404705808,0.34031088,-0.3124,0.4071,0.3122,0.6878,0.3756
mdg,banana,justice,MR,SH,0.1646,0.3374,0.6356,0.3236,0.2021350548,0.3286350228,0.3404705808,0.3217580688,-0.4572,0.3683,0.2256,0.7744,0.5488
mdg,banana,lightning,MR,SH,0.1646,0.2946,0.6356,0.3922,0.2021350548,0.30548193479999997,0.3404705808,0.3504173652,-0.5686,0.3729,0.1759,0.8241,0.6482
mdg,banana,mango,MR,SH,0.1646,0.5518,0.6356,0.2792,0.2021350548,0.3635556372,0.3404705808,0.2958336192,-0.1984,0.3765,0.3732,0.6268,0.2536
mdg,banana,peace,MR,SH,0.1646,0.4102,0.6356,0.2714,0.2021350548,0.3556458612,0.3404705808,0.2906807988,-0.3322,0.3678,0.2919,0.7081,0.4162
mdg,banana,peach,MR,SH,0.1646,0.3626,0.6356,0.3786,0.2021350548,0.3397482228,0.3404705808,0.34583519879999997,-0.487,0.3918,0.2183,0.7817,0.5634
mdg,banana,sad,MR,SH,0.1646,0.1758,0.6356,0.3108,0.2021350548,0.2129947092,0.3404705808,0.31487893920000004,-0.606,0.3013,0.1348,0.8652,0.7304
mdg,banana,safety,MR,SH,0.1646,0.4042,0.6356,0.2926,0.2021350548,0.35400886919999996,0.3404705808,0.3042683028,-0.3594,0.3747,0.2786,0.7214,0.4429
mdg,banana,sandstorm,MR,SH,0.1646,0.2592,0.6356,0.2294,0.2021350548,0.2822625792,0.3404705808,0.25986019079999995,-0.4412,0.304,0.2118,0.7882,0.5764
mdg,banana,sick,MR,SH,0.1646,0.2192,0.6356,0.3438,0.2021350548,0.2515924992,0.3404705808,0.3316342932,-0.5956,0.3301,0.1499,0.8501,0.7001
mdg,banana,tree,MR,SH,0.1646,0.4124,0.6356,0.1986,0.2021350548,0.3562195728,0.3404705808,0.23396231879999999,-0.2572,0.3384,0.3292,0.6708,0.3416
mdg,death,happy,MR,SH,0.1808,0.5226,0.1642,0.364,0.21772369919999998,0.3667491828,0.2017403892,0.34031088,0.1752,0.3384,0.6184,0.3816,0.2367
mdg,death,justice,MR,SH,0.1808,0.3374,0.1642,0.3236,0.21772369919999998,0.3286350228,0.2017403892,0.3217580688,0.0304,0.2996,0.5221,0.4779,0.0443
mdg,death,lightning,MR,SH,0.1808,0.2946,0.1642,0.3922,0.21772369919999998,0.30548193479999997,0.2017403892,0.3504173652,-0.081,0.3042,0.4416,0.5584,0.1168
mdg,death,mango,MR,SH,0.1808,0.5518,0.1642,0.2792,0.21772369919999998,0.3635556372,0.2017403892,0.2958336192,0.2892,0.3078,0.6989,0.3011,0.3978
mdg,death,peace,MR,SH,0.1808,0.4102,0.1642,0.2714,0.21772369919999998,0.3556458612,0.2017403892,0.2906807988,0.1554,0.2991,0.6119,0.3881,0.2237
mdg,death,peach,MR,SH,0.1808,0.3626,0.1642,0.3786,0.21772369919999998,0.3397482228,0.2017403892,0.34583519879999997,6e-4,0.3231,0.5004,0.4996,8e-4
mdg,death,sad,MR,SH,0.1808,0.1758,0.1642,0.3108,0.21772369919999998,0.2129947092,0.2017403892,0.31487893920000004,-0.1184,0.2326,0.403,0.597,0.1939
mdg,death,safety,MR,SH,0.1808,0.4042,0.1642,0.2926,0.21772369919999998,0.35400886919999996,0.2017403892,0.3042683028,0.1282,0.306,0.5916,0.4084,0.1833
mdg,death,sandstorm,MR,SH,0.1808,0.2592,0.1642,0.2294,0.21772369919999998,0.2822625792,0.2017403892,0.25986019079999995,0.0464,0.2353,0.5381,0.4619,0.0762
mdg,death,sick,MR,SH,0.1808,0.2192,0.1642,0.3438,0.21772369919999998,0.2515924992,0.2017403892,0.3316342932,-0.108,0.2614,0.4163,0.5837,0.1673
mdg,death,tree,MR,SH,0.1808,0.4124,0.1642,0.1986,0.21772369919999998,0.3562195728,0.2017403892,0.23396231879999999,0.2304,0.2697,0.6713,0.3287,0.3427
mdg,happy,justice,MR,SH,0.364,0.3374,0.5226,0.3236,0.34031088,0.3286350228,0.3667491828,0.3217580688,-0.1448,0.4618,0.4156,0.5844,0.1687
mdg,happy,lightning,MR,SH,0.364,0.2946,0.5226,0.3922,0.34031088,0.30548193479999997,0.3667491828,0.3504173652,-0.2562,0.4664,0.3538,0.6462,0.2924
mdg,happy,mango,MR,SH,0.364,0.5518,0.5226,0.2792,0.34031088,0.3635556372,0.3667491828,0.2958336192,0.114,0.47,0.566,0.434,0.1321
mdg,happy,peace,MR,SH,0.364,0.4102,0.5226,0.2714,0.34031088,0.3556458612,0.3667491828,0.2906807988,-0.0198,0.4613,0.4884,0.5116,0.0233
mdg,happy,peach,MR,SH,0.364,0.3626,0.5226,0.3786,0.34031088,0.3397482228,0.3667491828,0.34583519879999997,-0.1746,0.4853,0.4011,0.5989,0.1979
mdg,happy,sad,MR,SH,0.364,0.1758,0.5226,0.3108,0.34031088,0.2129947092,0.3667491828,0.31487893920000004,-0.2936,0.3948,0.3202,0.6798,0.3597
mdg,happy,safety,MR,SH,0.364,0.4042,0.5226,0.2926,0.34031088,0.35400886919999996,0.3667491828,0.3042683028,-0.047,0.4682,0.4726,0.5274,0.0548
mdg,happy,sandstorm,MR,SH,0.364,0.2592,0.5226,0.2294,0.34031088,0.2822625792,0.3667491828,0.25986019079999995,-0.1288,0.3975,0.4191,0.5809,0.1619
mdg,happy,sick,MR,SH,0.364,0.2192,0.5226,0.3438,0.34031088,0.2515924992,0.3667491828,0.3316342932,-0.2832,0.4236,0.3317,0.6683,0.3365
mdg,happy,tree,MR,SH,0.364,0.4124,0.5226,0.1986,0.34031088,0.3562195728,0.3667491828,0.23396231879999999,0.0552,0.4319,0.5335,0.4665,0.0669
mdg,justice,lightning,MR,SH,0.3236,0.2946,0.3374,0.3922,0.3217580688,0.30548193479999997,0.3286350228,0.3504173652,-0.1114,0.4276,0.4324,0.5676,0.1353
mdg,justice,mango,MR,SH,0.3236,0.5518,0.3374,0.2792,0.3217580688,0.3635556372,0.3286350228,0.2958336192,0.2588,0.43120000000000003,0.6532,0.3468,0.3065
mdg,justice,peace,MR,SH,0.3236,0.4102,0.3374,0.2714,0.3217580688,0.3556458612,0.3286350228,0.2906807988,0.125,0.4225,0.5762,0.4238,0.1525
mdg,justice,peach,MR,SH,0.3236,0.3626,0.3374,0.3786,0.3217580688,0.3397482228,0.3286350228,0.34583519879999997,-0.0298,0.4466,0.4822,0.5178,0.0356
mdg,justice,sad,MR,SH,0.3236,0.1758,0.3374,0.3108,0.3217580688,0.2129947092,0.3286350228,0.31487893920000004,-0.1488,0.356,0.4015,0.5985,0.1969
mdg,justice,safety,MR,SH,0.3236,0.4042,0.3374,0.2926,0.3217580688,0.35400886919999996,0.3286350228,0.3042683028,0.0978,0.4294,0.5593,0.4407,0.1186
mdg,justice,sandstorm,MR,SH,0.3236,0.2592,0.3374,0.2294,0.3217580688,0.2822625792,0.3286350228,0.25986019079999995,0.016,0.3587,0.5107,0.4893,0.0213
mdg,justice,sick,MR,SH,0.3236,0.2192,0.3374,0.3438,0.3217580688,0.2515924992,0.3286350228,0.3316342932,-0.1384,0.3848,0.4117,0.5883,0.1765
