concept1,concept2,color1,color2,deltaS_sample,deltaS_fit
safety,happy,LG,MC,0.06362202576066944,0.06034405896353123
safety,lightning,LG,MC,0.12324236398261945,0.11906157365981684
safety,death,LG,MC,0.07292463603133248,0.0733399823009071
safety,banana,LG,MC,0.1322211138430729,0.13169174438333586
safety,sandstorm,LG,MC,0.0043787467381697365,0.004305124709131913
mango,justice,LG,MC,0.23709367009025106,0.2299253682159097
mango,sad,LG,MC,0.39113968965152823,0.3705855331153891
mango,tree,LG,MC,0.05290712134583009,0.0492967420413879
mango,peach,LG,MC,0.03165808604894993,0.029935233320956822
mango,angry,LG,MC,0.3039604730082204,0.2974567535546968
mango,peace,LG,MC,0.1924389832824922,0.1806186576240405
mango,happy,LG,MC,0.15026659348858162,0.1384731443947187
mango,lightning,LG,MC,0.35030493461448486,0.32910649571824746
mango,death,LG,MC,0.3192747273393197,0.3108209788837224
mango,banana,LG,MC,0.08951744046293042,0.08653923786592133
mango,sandstorm,LG,MC,0.2690156048033303,0.25430042994316504
justice,sad,LG,MC,0.1331941709892821,0.13297628095789316
justice,tree,LG,MC,0.27674014012124504,0.26970007636360327
justice,peach,LG,MC,0.19677448421055144,0.19445310954840678
justice,angry,LG,MC,0.05523356925106526,0.05689256474411919
justice,peace,LG,MC,0.02992663745924018,0.029190852169820092
justice,happy,LG,MC,0.0838758174082802,0.08067266764433223
justice,lightning,LG,MC,0.10786805013988832,0.10600803556406158
justice,death,LG,MC,0.054691408325421964,0.056402737192129404
justice,banana,LG,MC,0.15558409146785557,0.15814464487679336
justice,sandstorm,LG,MC,0.017951140228330664,0.018109433814079035
sad,tree,LG,MC,0.4230866245747351,0.40418312980156434
sad,peach,LG,MC,0.3399853857058025,0.32965362707134127
sad,angry,LG,MC,0.08056710199788353,0.08171173620733041
sad,peace,LG,MC,0.1556316616092528,0.14878435395403256
sad,happy,LG,MC,0.22204757765949568,0.20843935411367398
sad,lightning,LG,MC,0.018925554845895642,0.01813898553214377
sad,death,LG,MC,0.09159075228844138,0.09279706791966968
sad,banana,LG,MC,0.3085565594707027,0.30815736193721954
sad,sandstorm,LG,MC,0.18932848519575862,0.1857293679051858
tree,peach,LG,MC,0.08087426303205159,0.0769595689997511
tree,angry,LG,MC,0.3409418068401293,0.33519268563795523
tree,peace,LG,MC,0.23247423635457554,0.21963561026448186
tree,happy,LG,MC,0.19417140974770075,0.18045191753858303
tree,lightning,LG,MC,0.3839967842508929,0.363672367782232
tree,death,LG,MC,0.3565198689640048,0.3490610304245447
tree,banana,LG,MC,0.13866033560414115,0.13478486826248304
tree,sandstorm,LG,MC,0.3116245741421737,0.29746847088789785
peach,angry,LG,MC,0.25866179692735924,0.25825758148009337
peach,peace,LG,MC,0.15647484496924546,0.14954454423113184
peach,happy,LG,MC,0.1135501826690406,0.10686550599259981
peach,lightning,LG,MC,0.3046085185902163,0.29222752542411046
peach,death,LG,MC,0.26973517782329237,0.2686430191910616
peach,banana,LG,MC,0.05317203104101398,0.05250041813395545
peach,sandstorm,LG,MC,0.21675483268948992,0.21082607296036793
angry,peace,LG,MC,0.08272339973095832,0.0813412975016119
angry,happy,LG,MC,0.14225062378948383,0.13782820887617608
angry,lightning,LG,MC,0.05684491713124196,0.056485575270107
angry,death,LG,MC,0.00424796482828016,0.004479490900685668
angry,banana,LG,MC,0.22082616475288697,0.22802442501915754
angry,sandstorm,LG,MC,0.08738653928475248,0.09003742192757547
peace,happy,LG,MC,0.049313441732877994,0.04604910668242779
peace,lightning,LG,MC,0.13139145413461062,0.12458025034620235
peace,death,LG,MC,0.08345707752453224,0.08174522829580155
peace,banana,LG,MC,0.11476633420300919,0.1117993724799794
peace,sandstorm,LG,MC,0.01863543880906504,0.017842446834716474
happy,lightning,LG,MC,0.19213170912304478,0.1791454145141962
happy,death,LG,MC,0.14686624732463627,0.14144770616416058
happy,banana,LG,MC,0.06702139106893334,0.06428369432037617
happy,sandstorm,LG,MC,0.08264419875301998,0.07741395830231323
lightning,death,LG,MC,0.06487250768633679,0.06422916491052433
lightning,banana,LG,MC,0.2709303706561528,0.2661089537919513
lightning,sandstorm,LG,MC,0.1505148171881061,0.1448091464287491
death,banana,LG,MC,0.2315073034493118,0.2394571174349015
death,sandstorm,LG,MC,0.09097765351573261,0.09392912360878092
banana,sandstorm,LG,MC,0.17136517205825497,0.17313795595862946
sick,safety,LG,SC,0.07210380059170252,0.07030690539378415
sick,mango,LG,SC,0.1568109129121098,0.1525599033089967
sick,justice,LG,SC,0.07713402871761854,0.07716414545420558
sick,sad,LG,SC,0.08885973250899126,0.08717034612486363
sick,tree,LG,SC,0.38664029800658317,0.3780715609556621
sick,peach,LG,SC,0.23588861672830952,0.23007328681954953
sick,angry,LG,SC,0.04720767183109165,0.04952994513383868
sick,peace,LG,SC,0.0043776250415061835,0.0042516132671110984
sick,happy,LG,SC,0.1496950844586391,0.1410224575185488
sick,lightning,LG,SC,0.04670824264551232,0.04526438801510846
sick,death,LG,SC,0.045606527772475314,0.04520704213769977
sick,banana,LG,SC,0.18713119519623822,0.18563025786655407
sick,sandstorm,LG,SC,0.05535780947539126,0.054980599505225936
safety,mango,LG,SC,0.22374756674719143,0.21620045815671662
safety,justice,LG,SC,0.0037622474987633048,0.0037303406704287667
safety,sad,LG,SC,0.0032665849239255085,0.0031713916028510702
safety,tree,LG,SC,0.442711913803683,0.43002701606027416
safety,peach,LG,SC,0.29999427733164374,0.29057792993340503
safety,angry,LG,SC,0.0290483455076046,0.030080190221428382
safety,peace,LG,SC,0.07297262076094968,0.0704161187578346
safety,happy,LG,SC,0.07627633644540754,0.07144975816651566
safety,lightning,LG,SC,0.03285995389698926,0.031579936647089246
safety,death,LG,SC,0.039514029401892525,0.03872675033225914
safety,banana,LG,SC,0.2573275640673629,0.2528557670370013
safety,sandstorm,LG,SC,0.030258325560172605,0.0297070162141736
mango,justice,LG,SC,0.23113019593224782,0.22888175179958004
mango,sad,LG,SC,0.26791501260715744,0.2594592812941836
mango,tree,LG,SC,0.23730034092141117,0.22920604907854514
mango,peach,LG,SC,0.07930876135117648,0.07646773990544264
mango,angry,LG,SC,0.20968036692750935,0.2172025576754375
mango,peace,LG,SC,0.14473948928023783,0.13932010462719502
mango,happy,LG,SC,0.29880664645204336,0.27946213030834066
mango,lightning,LG,SC,0.21652295127456567,0.20747686654677966
mango,death,LG,SC,0.2278628650927117,0.2227741341891436
mango,banana,LG,SC,0.01834109967859221,0.017965703541571787
mango,sandstorm,LG,SC,0.23773919440314395,0.23286492725282182
justice,sad,LG,SC,0.0011130222483666241,0.0011181208250745645
justice,tree,LG,SC,0.4532060480689605,0.45116322488082616
justice,peach,LG,SC,0.30860671536513484,0.30648598514301595
justice,angry,LG,SC,0.03357976919903338,0.03597841161483273
justice,peace,LG,SC,0.07771573610652116,0.07668573012987112
justice,happy,LG,SC,0.07373506543674813,0.07055923831077937
justice,lightning,LG,SC,0.037691253250230705,0.03729082709542153
justice,death,LG,SC,0.044890302551040207,0.04560371396674445
justice,banana,LG,SC,0.26615042364703045,0.2695242959712534
justice,sandstorm,LG,SC,0.035442527970536264,0.03608309316050884
sad,tree,LG,SC,0.5246300041736911,0.5118555874768209
sad,peach,LG,SC,0.3587017435971205,0.3485897689293802
sad,angry,LG,SC,0.03861714046427256,0.041544783760538606
sad,peace,LG,SC,0.08809372571014651,0.08513371237974732
sad,happy,LG,SC,0.08650184793221816,0.08025981746917066
sad,lightning,LG,SC,0.04426139979758914,0.042538700742772995
sad,death,LG,SC,0.05477166533903588,0.054380170608932854
sad,banana,LG,SC,0.3174544216639863,0.3154704756807156
sad,sandstorm,LG,SC,0.04300771662229774,0.042830199260146196
tree,peach,LG,SC,0.1616314993258725,0.1563397551105763
tree,angry,LG,SC,0.44538934274148945,0.46404549268554107
tree,peace,LG,SC,0.36341760847512794,0.3513537107779825
tree,happy,LG,SC,0.5105605865027685,0.48068608454145223
tree,lightning,LG,SC,0.4628197423788101,0.4462809443648723
tree,death,LG,SC,0.49208194963645124,0.48459779015574544
tree,banana,LG,SC,0.23970379310989665,0.2360700815795298
tree,sandstorm,LG,SC,0.5014614113205271,0.4947915354145005
peach,angry,LG,SC,0.2916872609556467,0.30340156906909455
peach,peace,LG,SC,0.2197603949656881,0.2119662837842995
peach,happy,LG,SC,0.37361037705188216,0.35024925288761244
peach,lightning,LG,SC,0.3024444860820741,0.2906107528057269
peach,death,LG,SC,0.32048207441791754,0.3144807134419261
peach,banana,LG,SC,0.06746302232983803,0.0662754544054609
peach,sandstorm,LG,SC,0.330402360268077,0.32484633207212976
angry,peace,LG,SC,0.04922977937707318,0.050554757832687036
angry,happy,LG,SC,0.11010709307685151,0.10932976770523206
angry,lightning,LG,SC,0.002774176130898476,0.002900631979450785
angry,death,LG,SC,0.007804279931475033,0.008534381659115464
angry,banana,LG,SC,0.24621430603655814,0.26455770728978023
angry,sandstorm,LG,SC,0.002407907551822408,0.0026418167761503852
peace,happy,LG,SC,0.14688108343711703,0.13745049895840356
peace,lightning,LG,SC,0.048729092329385715,0.04666631773830132
peace,death,LG,SC,0.04763271958862969,0.04642545243676488
peace,banana,LG,SC,0.1719028602785655,0.16801911556840754
peace,sandstorm,LG,SC,0.05673605896316247,0.05538610045580494
happy,lightning,LG,SC,0.11738569110640906,0.10844305930181009
happy,death,LG,SC,0.12984792966864633,0.12147097302253862
happy,banana,LG,SC,0.33702211768458923,0.31861238275019876
happy,sandstorm,LG,SC,0.12086392658966927,0.11321472417886635
lightning,death,LG,SC,0.005118981177533621,0.004980725439470368
lightning,banana,LG,SC,0.2565869589022567,0.25079238041014906
lightning,sandstorm,LG,SC,0.005776714527879534,0.005633614446537649
death,banana,LG,SC,0.27455743875832206,0.2765025572515989
death,sandstorm,LG,SC,0.012162588554212928,0.012329379485946479
banana,sandstorm,LG,SC,0.28558919255630943,0.2883423147815103
sick,safety,LG,SR,0.13048463599382853,0.1336420461197052
sick,mango,LG,SR,0.15804143588483033,0.1528368339175068
sick,justice,LG,SR,0.14573877408010283,0.14814372328933412
sick,sad,LG,SR,0.10849878560780457,0.10737326588681029
sick,tree,LG,SR,0.387457228588564,0.38416130487102507
sick,peach,LG,SR,0.0180786713143386,0.01771170615742168
sick,angry,LG,SR,0.4518069212206963,0.4744699255047673
sick,peace,LG,SR,0.15638008533551495,0.15617744360433772
sick,happy,LG,SR,0.17101074198098054,0.17093911747136636
sick,lightning,LG,SR,0.33118385736814027,0.33201189523367036
sick,death,LG,SR,0.14390050294176548,0.14921980681963398
sick,banana,LG,SR,0.17882174542867357,0.1847539318819359
sick,sandstorm,LG,SR,0.05974530111500442,0.06052904673378867
safety,mango,LG,SR,0.2782674826277114,0.27621052835102844
safety,justice,LG,SR,0.009933191921506435,0.010306046402895452
safety,sad,LG,SR,0.047232357839285255,0.04814395825937512
safety,tree,LG,SR,0.48181520962200786,0.4885126112983693
safety,peach,LG,SR,0.10971660191595056,0.10991840538735553
safety,angry,LG,SR,0.3144247544420389,0.3369061835063494
safety,peace,LG,SR,0.27226357993668326,0.27766701113163794
safety,happy,LG,SR,0.03773477141311421,0.03849809310341312
safety,lightning,LG,SR,0.1882168034985583,0.19287756934161182
safety,death,LG,SR,0.004217114947149381,0.004473235242350548
safety,banana,LG,SR,0.29941853340099134,0.3155618629405925
safety,sandstorm,LG,SR,0.09336561792418274,0.09723832625830808
mango,justice,LG,SR,0.2990741092868858,0.2940496506593253
mango,sad,LG,SR,0.2915800953829075,0.27579928058928305
mango,tree,LG,SR,0.2465977628854894,0.2351530287668704
mango,peach,LG,SR,0.17074314378467315,0.16193084529940815
mango,angry,LG,SR,0.5850675061663715,0.5947060255409391
mango,peace,LG,SR,0.005933368175637388,0.005723718293922708
mango,happy,LG,SR,0.3193881800237435,0.30961661061353696
mango,lightning,LG,SR,0.4790265076788165,0.46522953688597934
mango,death,LG,SR,0.3131061782976228,0.3116231957928788
mango,banana,LG,SR,0.017487780253645946,0.01735614456571255
mango,sandstorm,LG,SR,0.24469003821389945,0.2364057789515619
justice,sad,LG,SR,0.06152411808658498,0.062073051525220246
justice,tree,LG,SR,0.5078845529000473,0.5109380509628585
justice,peach,LG,SR,0.12366063574261177,0.12286599758848149
justice,angry,LG,SR,0.3158264797787753,0.33704034067572985
justice,peace,LG,SR,0.29154272437771644,0.2951567404110418
justice,happy,LG,SR,0.02901156308541153,0.02938843376197786
justice,lightning,LG,SR,0.1850050974620998,0.18818608738381748
justice,death,LG,SR,0.015641186783683758,0.016489647429403953
justice,banana,LG,SR,0.3216884897588741,0.3368925874145172
justice,sandstorm,LG,SR,0.1099670084698321,0.11354466084389159
sad,tree,LG,SR,0.5398024944628054,0.5276875119702
sad,peach,LG,SR,0.08338967301675193,0.0803187166765067
sad,angry,LG,SR,0.41979670214203235,0.4428780514038886
sad,peace,LG,SR,0.2805208337902019,0.2767509102381518
sad,happy,LG,SR,0.09284051955227168,0.09174054511498797
sad,lightning,LG,SR,0.2775381315735306,0.2749802829323553
sad,death,LG,SR,0.050776777040677734,0.05255161176825185
sad,banana,LG,SR,0.3203265823574609,0.32941849101817844
sad,sandstorm,LG,SR,0.06056135351137171,0.06052244181369537
tree,peach,LG,SR,0.3910443550809357,0.3795002289904519
tree,angry,LG,SR,0.7407796068218746,0.764133146384721
tree,peace,LG,SR,0.22841566245408984,0.2256739546750317
tree,happy,LG,SR,0.5198715586668974,0.5151883335688479
tree,lightning,LG,SR,0.6622777247451013,0.658127941978027
tree,death,LG,SR,0.5407182189183248,0.552965828138436
tree,banana,LG,SR,0.23694118050725432,0.24239769593198268
tree,sandstorm,LG,SR,0.5019095647361185,0.5013969131561877
peach,angry,LG,SR,0.42363791690603825,0.4344385842677878
peach,peace,LG,SR,0.16882491143372025,0.16507995753066673
peach,happy,LG,SR,0.1489478729199396,0.14592992272583571
peach,lightning,LG,SR,0.3039515894420972,0.2982265888211253
peach,death,LG,SR,0.11942432306368378,0.12024564094834855
peach,banana,LG,SR,0.19085023550745528,0.19167937328947504
peach,sandstorm,LG,SR,0.036461605949414055,0.035822859539917484
angry,peace,LG,SR,0.567782209188713,0.5912252071383325
angry,happy,LG,SR,0.28107100570382715,0.29427662936080023
angry,lightning,LG,SR,0.1441086410187119,0.15243272348639603
angry,death,LG,SR,0.3576927367572408,0.3929910006861851
angry,banana,LG,SR,0.6089309415744502,0.6552322657659956
angry,sandstorm,LG,SR,0.46330140991767854,0.4995744758729399
peace,happy,LG,SR,0.31159289248676747,0.31062252578731453
peace,lightning,LG,SR,0.4639768983865644,0.4637197456945761
peace,death,LG,SR,0.3028057824549901,0.31198159721284346
peace,banana,LG,SR,0.01047685866361825,0.010776758921566154
peace,sandstorm,LG,SR,0.23617081847490673,0.23805912674834473
happy,lightning,LG,SR,0.15116687355667846,0.15119972181592933
happy,death,LG,SR,0.04669150280752754,0.04811598829496411
happy,banana,LG,SR,0.3413918912832852,0.350157614538504
happy,sandstorm,LG,SR,0.13958171436743683,0.14077327048842547
lightning,death,LG,SR,0.218203233523257,0.22640362987901885
lightning,banana,LG,SR,0.5040627048797146,0.5189893739347431
lightning,sandstorm,LG,SR,0.3257566808019483,0.3301295352317686
death,banana,LG,SR,0.3393148919690705,0.36631643775896805
death,sandstorm,LG,SR,0.10573947353861746,0.11298754644154829
banana,sandstorm,LG,SR,0.27261951004465046,0.28891383504636337
sick,safety,LG,LP,0.16777712144896195,0.1648469673343702
sick,mango,LG,LP,0.3795858194035331,0.35819132442496027
sick,justice,LG,LP,0.01670733661122381,0.016224053904660973
sick,sad,LG,LP,0.19483250282552023,0.18692226877155305
sick,tree,LG,LP,0.4458187895431349,0.4290238666074896
sick,peach,LG,LP,0.2571692835454691,0.24618561866046795
sick,angry,LG,LP,0.030474420579760908,0.03041792402068344
sick,peace,LG,LP,0.17340112871336222,0.1622403991410477
sick,happy,LG,LP,0.05757918087832958,0.05242584907543302
sick,lightning,LG,LP,0.009428991908748241,0.008949684698038585
sick,death,LG,LP,0.11569785728409876,0.11338544354640012
sick,banana,LG,LP,0.2541827722243466,0.24925664488545818
sick,sandstorm,LG,LP,0.015413017060519563,0.01499989006527036
safety,mango,LG,LP,0.21397888162765288,0.20852671276944046
safety,justice,LG,LP,0.18537698141183423,0.186190670728142
safety,sad,LG,LP,0.36741186955978344,0.36575295750095616
safety,tree,LG,LP,0.2939778016999146,0.29187444008758745
safety,peach,LG,LP,0.09382835618823016,0.09266751258294692
safety,angry,LG,LP,0.20541173419607128,0.2131296043021469
safety,peace,LG,LP,0.00769418817898937,0.007410310911517337
safety,happy,LG,LP,0.11391142336031779,0.10677868587199679
safety,lightning,LG,LP,0.18973440532970876,0.186817543969805
safety,death,LG,LP,0.29310045351098846,0.2986506264317539
safety,banana,LG,LP,0.0795470151469827,0.08114744066874469
safety,sandstorm,LG,LP,0.2067663108061768,0.2102858279479407
mango,justice,LG,LP,0.3982577307267945,0.3840418949231019
mango,sad,LG,LP,0.5830214256011932,0.5568668154405056
mango,tree,LG,LP,0.0999807260392761,0.09448784296105273
mango,peach,LG,LP,0.11476299450346272,0.10831494256189345
mango,angry,LG,LP,0.4271916498389363,0.4240942701553896
mango,peace,LG,LP,0.2032842063116791,0.18729034991120264
mango,happy,LG,LP,0.33189422366067367,0.29774904375843314
mango,lightning,LG,LP,0.41974933800874203,0.39443741277248123
mango,death,LG,LP,0.5170507841990983,0.5037194641930611
mango,banana,LG,LP,0.14619349955401506,0.14182390228541442
mango,sandstorm,LG,LP,0.45328598250424257,0.43719660188149523
justice,sad,LG,LP,0.17880528496039627,0.1755587701056891
justice,tree,LG,LP,0.46322838094382823,0.45491683801097316
justice,peach,LG,LP,0.2747713277792563,0.26839525562668465
justice,angry,LG,LP,0.013227016519310242,0.01353528239547841
justice,peace,LG,LP,0.19080311417672158,0.18194268697036553
justice,happy,LG,LP,0.0749731913102133,0.06953966177965398
justice,lightning,LG,LP,0.008472804356465358,0.008229579177388646
justice,death,LG,LP,0.09872991094211825,0.09920833035687227
justice,banana,LG,LP,0.2730802900551448,0.27441254522681224
justice,sandstorm,LG,LP,0.003545211305939322,0.0035478306941573168
sad,tree,LG,LP,0.6321545864585908,0.6159984469777315
sad,peach,LG,LP,0.45344058750055827,0.4387166916048808
sad,angry,LG,LP,0.17278943979202965,0.17543602003571968
sad,peace,LG,LP,0.37040553335683124,0.3492043110090832
sad,happy,LG,LP,0.258951801593162,0.23645372732322456
sad,lightning,LG,LP,0.2015931321119656,0.1930289533393329
sad,death,LG,LP,0.08800692802996357,0.087496017095815
sad,banana,LG,LP,0.4660027786192229,0.46368857620479265
sad,sandstorm,LG,LP,0.21030418661128136,0.20781501338733233
tree,peach,LG,LP,0.20109991938852212,0.19372513428262828
tree,angry,LG,LP,0.4915110709729964,0.49638011146456473
tree,peace,LG,LP,0.28316315625583766,0.26651030186097424
tree,happy,LG,LP,0.4034219535941872,0.37066837354598103
tree,lightning,LG,LP,0.4862809190925028,0.4675558475390451
tree,death,LG,LP,0.5735599089158945,0.5694903322896789
tree,banana,LG,LP,0.23632020873772075,0.2343416221055883
tree,sandstorm,LG,LP,0.5193981129246528,0.5127799554400965
peach,angry,LG,LP,0.2974903464055718,0.29876653996735714
peach,peace,LG,LP,0.08514365589844841,0.0798902849636387
peach,happy,LG,LP,0.20672166772321954,0.1891011726279439
peach,lightning,LG,LP,0.2850451184228411,0.27238084683205277
peach,death,LG,LP,0.3837844101499428,0.37875573842853005
peach,banana,LG,LP,0.020746015659650174,0.02045302318814679
peach,sandstorm,LG,LP,0.3072235147986153,0.3012352058927896
angry,peace,LG,LP,0.2106913596957123,0.20591810285011802
angry,happy,LG,LP,0.09132223090484137,0.08662765244505966
angry,lightning,LG,LP,0.023063691405577735,0.02313944872291729
angry,death,LG,LP,0.08899341982966935,0.09290447286262404
angry,banana,LG,LP,0.298162762920717,0.31079287914121356
angry,sandstorm,LG,LP,0.01891157497013285,0.01975753939755065
peace,happy,LG,LP,0.12030147680656844,0.10770414680953388
peace,lightning,LG,LP,0.19531874447966313,0.18181835965725535
peace,death,LG,LP,0.29718254069869965,0.28538375390234005
peace,banana,LG,LP,0.07037539245322866,0.06745488746669526
peace,sandstorm,LG,LP,0.2122649488911772,0.20181622627634677
happy,lightning,LG,LP,0.0716948073626904,0.06466539462733567
happy,death,LG,LP,0.17961978218933572,0.16709023316422478
happy,banana,LG,LP,0.20046085664520585,0.1864949292137289
happy,sandstorm,LG,LP,0.08183151107389208,0.07507909957999082
lightning,death,LG,LP,0.11563831070769859,0.11354675267004244
lightning,banana,LG,LP,0.285446992560764,0.28049668658723914
lightning,sandstorm,LG,LP,0.005951658638101431,0.005796588534143332
death,banana,LG,LP,0.391651545803126,0.39993838543283355
death,sandstorm,LG,LP,0.11821580833283962,0.1206012360764609
banana,sandstorm,LG,LP,0.3111619362884308,0.3172683901269002
sick,safety,LG,SH,0.2027615379401546,0.20262585716921633
sick,mango,LG,SH,0.29539320534012203,0.2822983331978468
sick,justice,LG,SH,0.20145420336159248,0.2017782512911972
sick,sad,LG,SH,0.1803743594799223,0.17921187647445613
sick,tree,LG,SH,0.019321253181892484,0.018326124950991618
sick,peach,LG,SH,0.04940370373943437,0.04742952870648698
sick,angry,LG,SH,0.19013803515517513,0.20289370740504276
sick,peace,LG,SH,0.0923870902015691,0.08917268269286294
sick,happy,LG,SH,0.2828809856398855,0.2675932447105427
sick,lightning,LG,SH,0.21484819737859517,0.2153612125758959
sick,death,LG,SH,0.1562112151317241,0.16148977062441072
sick,banana,LG,SH,0.48463807813783855,0.4947497906451712
sick,sandstorm,LG,SH,0.2798924787422308,0.2887956411796102
safety,mango,LG,SH,0.08643554455405367,0.08291088148329528
safety,justice,LG,SH,0.00991243659053076,0.009917164722674787
safety,sad,LG,SH,0.06788050124180667,0.06744247275127135
safety,tree,LG,SH,0.17491518443959309,0.1670973846479683
safety,peach,LG,SH,0.14855684311008988,0.1433686986665006
safety,angry,LG,SH,0.026466734981591578,0.027941416611600767
safety,peace,LG,SH,0.1056813633109891,0.10241769813053747
safety,happy,LG,SH,0.07184520210041367,0.06830091958784967
safety,lightning,LG,SH,0.006227312446059674,0.006233892263592278
safety,death,LG,SH,0.08308214429043359,0.08524469470300622
safety,banana,LG,SH,0.28529164137957697,0.29070107482555585
safety,sandstorm,LG,SH,0.04712354849645162,0.048354258182019105
mango,justice,LG,SH,0.09994311118644672,0.09574163137900171
mango,sad,LG,SH,0.1739346519766426,0.1631270798129698
mango,tree,LG,SH,0.26288132500143935,0.24184270191004786
mango,peach,LG,SH,0.23729291418838017,0.22024013528444342
mango,angry,LG,SH,0.11900628944642311,0.11964570952682241
mango,peace,LG,SH,0.19317439444393136,0.18014297294136283
mango,happy,LG,SH,0.01575170221525546,0.014383214775860576
mango,lightning,LG,SH,0.09984974980685868,0.09537718420484298
mango,death,LG,SH,0.1863085221524008,0.18054325904299462
mango,banana,LG,SH,0.20752423178351975,0.20317334597226488
mango,sandstorm,LG,SH,0.04912043834696722,0.04785160833246216
justice,sad,LG,SH,0.05968505489658216,0.059434711542387664
justice,tree,LG,SH,0.17205555468668599,0.1640771216513146
justice,peach,LG,SH,0.14460598631153743,0.1394253727300192
justice,angry,LG,SH,0.017037328702271592,0.018129629235366207
justice,peace,LG,SH,0.09994939591113827,0.09680892869272317
justice,happy,LG,SH,0.08495007910571717,0.08059282313241645
justice,lightning,LG,SH,0.004259297601345802,0.004274526176596405
justice,death,LG,SH,0.07587782546509136,0.0783327533295709
justice,banana,LG,SH,0.30513198285182197,0.3119770102773247
justice,sandstorm,LG,SH,0.06063784459428456,0.0625603817807967
sad,tree,LG,SH,0.1447774543202589,0.13481973821091142
sad,peach,LG,SH,0.1122345838744555,0.1060195199437114
sad,angry,LG,SH,0.041667983645819806,0.04519595692256395
sad,peace,LG,SH,0.0600066027953049,0.057083002149332596
sad,happy,LG,SH,0.15779594266709474,0.146018063337239
sad,lightning,LG,SH,0.06844946350170167,0.06818442036999084
sad,death,LG,SH,0.022784417415409486,0.02369174165456034
sad,banana,LG,SH,0.40230651997665756,0.4113359537588879
sad,sandstorm,LG,SH,0.1409356374225048,0.146166599564159
tree,peach,LG,SH,0.02833653263606073,0.026118394959997238
tree,angry,LG,SH,0.16021742488308632,0.1602148405406476
tree,peace,LG,SH,0.06952634883422038,0.0644607346869086
tree,happy,LG,SH,0.25039574591556946,0.22820693996804375
tree,lightning,LG,SH,0.18302515638587402,0.1739882904143244
tree,death,LG,SH,0.12362723744444115,0.11898174590775445
tree,banana,LG,SH,0.4474481799558676,0.437064735391822
tree,sandstorm,LG,SH,0.24277725953144635,0.23533423446903057
peach,angry,LG,SH,0.1319090956485225,0.13371380601988903
peach,peace,LG,SH,0.04194993688884052,0.03927072411945631
peach,happy,LG,SH,0.22436790053751943,0.20628388488309612
peach,lightning,LG,SH,0.15462000084888206,0.14872748093252408
peach,death,LG,SH,0.091685991468476,0.08958491997093332
peach,banana,LG,SH,0.42586798149278615,0.420061020105134
peach,sandstorm,LG,SH,0.21424404832485555,0.21046993897749888
angry,peace,LG,SH,0.08616607332458315,0.08765982712122944
angry,happy,LG,SH,0.10389239239587633,0.10340335059937722
angry,lightning,LG,SH,0.022191981037574138,0.023777210063931298
angry,death,LG,SH,0.058973839694724695,0.06659468444087868
angry,banana,LG,SH,0.327412195611019,0.35327408121836057
angry,sandstorm,LG,SH,0.08109654168802227,0.09043403588787546
peace,happy,LG,SH,0.17981532846831194,0.16615759934099317
peace,lightning,LG,SH,0.1079683997482297,0.10437145875431075
peace,death,LG,SH,0.04126733806256966,0.04054999223515554
peace,banana,LG,SH,0.38381025785955725,0.37981748868434395
peace,sandstorm,LG,SH,0.16522752458758583,0.1630859807005085
happy,lightning,LG,SH,0.08427800024638987,0.0796602892092022
happy,death,LG,SH,0.17077261554275958,0.16342461016626397
happy,banana,LG,SH,0.22434102105643694,0.2177572862208208
happy,sandstorm,LG,SH,0.032296513874593535,0.031108931183324473
lightning,death,LG,SH,0.08516827520230075,0.08834131753547558
lightning,banana,LG,SH,0.3126389084556498,0.32038043390728976
lightning,sandstorm,LG,SH,0.0590615634185403,0.061185242264740314
death,banana,LG,SH,0.4077046843431371,0.42927139661506897
death,sandstorm,LG,SH,0.15565124523118068,0.16893575742433597
banana,sandstorm,LG,SH,0.2735114127502615,0.2879912668289051
sick,safety,LG,LC,0.01948652434295295,0.018561126337552802
sick,mango,LG,LC,0.20940405376986448,0.19159303423493435
sick,justice,LG,LC,0.1675156271102547,0.1580369002146449
sick,sad,LG,LC,0.06691047629463198,0.06180936320929886
sick,tree,LG,LC,0.2344255221878626,0.22235122303313337
sick,peach,LG,LC,0.13292785189059786,0.1253816981219823
sick,angry,LG,LC,0.06878365159588928,0.06834041183307482
sick,peace,LG,LC,0.008385731460724966,0.007769486796183722
sick,happy,LG,LC,0.04031964585260939,0.036554154554321094
sick,lightning,LG,LC,0.15642992995974336,0.14680092502503395
sick,death,LG,LC,0.012088928495429974,0.011536162847667786
sick,banana,LG,LC,0.1868314754281255,0.1812165288709593
sick,sandstorm,LG,LC,0.036785240529288776,0.035076374818499234
safety,mango,LG,LC,0.18240944225426547,0.1725713168560833
safety,justice,LG,LC,0.18035120824480622,0.17540736441545568
safety,sad,LG,LC,0.08598798753151082,0.08300869154768997
safety,tree,LG,LC,0.20904236454016423,0.2040728616202926
safety,peach,LG,LC,0.11012420830505021,0.10700158854424568
safety,angry,LG,LC,0.08595023561758142,0.08830626495714156
safety,peace,LG,LC,0.026436233036528867,0.02521627275880789
safety,happy,LG,LC,0.05780061301176942,0.05405919996941444
safety,lightning,LG,LC,0.1700068738300775,0.16494993637735367
safety,death,LG,LC,0.03370152820292649,0.03357130825863974
safety,banana,LG,LC,0.1599019801592365,0.16055899326531953
