country,concept_a,concept_b,color_1,color_2,A_to_C1,A_to_C2,B_to_C1,B_to_C2,mu_D,semantic_distance
mdg,death,sick,A1,DB,0.7284,0.1568,0.5234,0.2758,0.324,0.4025
mdg,death,tree,A1,DB,0.7284,0.1568,0.2184,0.1824,0.5356,0.7101
mdg,happy,justice,A1,DB,0.199,0.4474,0.2456,0.3148,-0.1792,0.2239
mdg,happy,lightning,A1,DB,0.199,0.4474,0.322,0.3332,-0.2372,0.2808
mdg,happy,mango,A1,DB,0.199,0.4474,0.118,0.237,-0.1294,0.1842
mdg,happy,peace,A1,DB,0.199,0.4474,0.2756,0.2616,-0.2624,0.3263
mdg,happy,peach,A1,DB,0.199,0.4474,0.243,0.2244,-0.267,0.3449
mdg,happy,sad,A1,DB,0.199,0.4474,0.6488,0.225,-0.6722,0.7119
mdg,happy,safety,A1,DB,0.199,0.4474,0.3688,0.3774,-0.2398,0.275
mdg,happy,sandstorm,A1,DB,0.199,0.4474,0.4604,0.1752,-0.5336,0.6005
mdg,happy,sick,A1,DB,0.199,0.4474,0.5234,0.2758,-0.496,0.5416
mdg,happy,tree,A1,DB,0.199,0.4474,0.2184,0.1824,-0.2844,0.381
mdg,justice,lightning,A1,DB,0.2456,0.3148,0.322,0.3332,-0.058,0.0712
mdg,justice,mango,A1,DB,0.2456,0.3148,0.118,0.237,0.0498,0.0731
mdg,justice,peace,A1,DB,0.2456,0.3148,0.2756,0.2616,-0.0832,0.1081
mdg,justice,peach,A1,DB,0.2456,0.3148,0.243,0.2244,-0.0878,0.119
mdg,justice,sad,A1,DB,0.2456,0.3148,0.6488,0.225,-0.493,0.5719
mdg,justice,safety,A1,DB,0.2456,0.3148,0.3688,0.3774,-0.0606,0.0719
mdg,justice,sandstorm,A1,DB,0.2456,0.3148,0.4604,0.1752,-0.3544,0.4308
mdg,justice,sick,A1,DB,0.2456,0.3148,0.5234,0.2758,-0.3168,0.3694
mdg,justice,tree,A1,DB,0.2456,0.3148,0.2184,0.1824,-0.1052,0.149
mdg,lightning,mango,A1,DB,0.322,0.3332,0.118,0.237,0.10780000000000001,0.1481
mdg,lightning,peace,A1,DB,0.322,0.3332,0.2756,0.2616,-0.0252,0.0313
mdg,lightning,peach,A1,DB,0.322,0.3332,0.243,0.2244,-0.0298,0.0384
mdg,lightning,sad,A1,DB,0.322,0.3332,0.6488,0.225,-0.435,0.4952
mdg,lightning,safety,A1,DB,0.322,0.3332,0.3688,0.3774,-0.0026,0.003
mdg,lightning,sandstorm,A1,DB,0.322,0.3332,0.4604,0.1752,-0.2964,0.3503
mdg,lightning,sick,A1,DB,0.322,0.3332,0.5234,0.2758,-0.2588,0.2935
mdg,lightning,tree,A1,DB,0.322,0.3332,0.2184,0.1824,-0.0472,0.0634
mdg,mango,peace,A1,DB,0.118,0.237,0.2756,0.2616,-0.133,0.1963
mdg,mango,peach,A1,DB,0.118,0.237,0.243,0.2244,-0.1376,0.2146
mdg,mango,sad,A1,DB,0.118,0.237,0.6488,0.225,-0.5428,0.6795
mdg,mango,safety,A1,DB,0.118,0.237,0.3688,0.3774,-0.1104,0.1454
mdg,mango,sandstorm,A1,DB,0.118,0.237,0.4604,0.1752,-0.4042,0.5401
mdg,mango,sick,A1,DB,0.118,0.237,0.5234,0.2758,-0.3666,0.4672
mdg,mango,tree,A1,DB,0.118,0.237,0.2184,0.1824,-0.155,0.2561
mdg,peace,peach,A1,DB,0.2756,0.2616,0.243,0.2244,-0.0046,0.0063
mdg,peace,sad,A1,DB,0.2756,0.2616,0.6488,0.225,-0.4098,0.4948
mdg,peace,safety,A1,DB,0.2756,0.2616,0.3688,0.3774,0.0226,0.0271
mdg,peace,sandstorm,A1,DB,0.2756,0.2616,0.4604,0.1752,-0.2712,0.3405
mdg,peace,sick,A1,DB,0.2756,0.2616,0.5234,0.2758,-0.2336,0.2798
mdg,peace,tree,A1,DB,0.2756,0.2616,0.2184,0.1824,-0.022,0.0318
mdg,peach,sad,A1,DB,0.243,0.2244,0.6488,0.225,-0.4052,0.5083
mdg,peach,safety,A1,DB,0.243,0.2244,0.3688,0.3774,0.0272,0.0338
mdg,peach,sandstorm,A1,DB,0.243,0.2244,0.4604,0.1752,-0.2666,0.3487
mdg,peach,sick,A1,DB,0.243,0.2244,0.5234,0.2758,-0.229,0.2847
mdg,peach,tree,A1,DB,0.243,0.2244,0.2184,0.1824,-0.0174,0.0265
mdg,sad,safety,A1,DB,0.6488,0.225,0.3688,0.3774,0.4324,0.4786
mdg,sad,sandstorm,A1,DB,0.6488,0.225,0.4604,0.1752,0.1386,0.1754
mdg,sad,sick,A1,DB,0.6488,0.225,0.5234,0.2758,0.1762,0.2101
mdg,sad,tree,A1,DB,0.6488,0.225,0.2184,0.1824,0.3878,0.509
mdg,safety,sandstorm,A1,DB,0.3688,0.3774,0.4604,0.1752,-0.2938,0.3367
mdg,safety,sick,A1,DB,0.3688,0.3774,0.5234,0.2758,-0.2562,0.2824
mdg,safety,tree,A1,DB,0.3688,0.3774,0.2184,0.1824,-0.0446,0.0576
mdg,sandstorm,sick,A1,DB,0.4604,0.1752,0.5234,0.2758,0.0376,0.0453
mdg,sandstorm,tree,A1,DB,0.4604,0.1752,0.2184,0.1824,0.2492,0.3416
mdg,sick,tree,A1,DB,0.5234,0.2758,0.2184,0.1824,0.2116,0.2742
mdg,angry,banana,A1,DC,0.3566,0.2428,0.1342,0.1208,0.1004,0.155
mdg,angry,death,A1,DC,0.3566,0.2428,0.7284,0.1532,-0.4614,0.5728
mdg,angry,happy,A1,DC,0.3566,0.2428,0.199,0.2986,0.2134,0.2745
mdg,angry,justice,A1,DC,0.3566,0.2428,0.2456,0.2092,0.0774,0.1039
mdg,angry,lightning,A1,DC,0.3566,0.2428,0.322,0.2682,0.06,0.0747
mdg,angry,mango,A1,DC,0.3566,0.2428,0.118,0.233,0.2288,0.3206
mdg,angry,peace,A1,DC,0.3566,0.2428,0.2756,0.3236,0.1618,0.1987
mdg,angry,peach,A1,DC,0.3566,0.2428,0.243,0.233,0.1038,0.1372
mdg,angry,sad,A1,DC,0.3566,0.2428,0.6488,0.2568,-0.2782,0.3343
mdg,angry,safety,A1,DC,0.3566,0.2428,0.3688,0.3034,0.0484,0.0582
mdg,angry,sandstorm,A1,DC,0.3566,0.2428,0.4604,0.1816,-0.165,0.2049
mdg,angry,sick,A1,DC,0.3566,0.2428,0.5234,0.2948,-0.1148,0.1351
mdg,angry,tree,A1,DC,0.3566,0.2428,0.2184,0.3126,0.208,0.263
mdg,banana,death,A1,DC,0.1342,0.1208,0.7284,0.1532,-0.5618,0.8008
mdg,banana,happy,A1,DC,0.1342,0.1208,0.199,0.2986,0.113,0.1891
mdg,banana,justice,A1,DC,0.1342,0.1208,0.2456,0.2092,-0.023,0.0405
mdg,banana,lightning,A1,DC,0.1342,0.1208,0.322,0.2682,-0.0404,0.0628
mdg,banana,mango,A1,DC,0.1342,0.1208,0.118,0.233,0.1284,0.2516
mdg,banana,peace,A1,DC,0.1342,0.1208,0.2756,0.3236,0.0614,0.0946
mdg,banana,peach,A1,DC,0.1342,0.1208,0.243,0.233,0.0034,0.0059
mdg,banana,sad,A1,DC,0.1342,0.1208,0.6488,0.2568,-0.3786,0.5352
mdg,banana,safety,A1,DC,0.1342,0.1208,0.3688,0.3034,-0.052,0.0765
mdg,banana,sandstorm,A1,DC,0.1342,0.1208,0.4604,0.1816,-0.2654,0.399
mdg,banana,sick,A1,DC,0.1342,0.1208,0.5234,0.2948,-0.2152,0.3014
mdg,banana,tree,A1,DC,0.1342,0.1208,0.2184,0.3126,0.1076,0.1748
mdg,death,happy,A1,DC,0.7284,0.1532,0.199,0.2986,0.6748,0.7843
mdg,death,justice,A1,DC,0.7284,0.1532,0.2456,0.2092,0.5388,0.6923
mdg,death,lightning,A1,DC,0.7284,0.1532,0.322,0.2682,0.5214,0.6308
mdg,death,mango,A1,DC,0.7284,0.1532,0.118,0.233,0.6902,0.8462
mdg,death,peace,A1,DC,0.7284,0.1532,0.2756,0.3236,0.6232,0.7142
mdg,death,peach,A1,DC,0.7284,0.1532,0.243,0.233,0.5652,0.7071
mdg,death,sad,A1,DC,0.7284,0.1532,0.6488,0.2568,0.1832,0.2458
mdg,death,safety,A1,DC,0.7284,0.1532,0.3688,0.3034,0.5098,0.5998
mdg,death,sandstorm,A1,DC,0.7284,0.1532,0.4604,0.1816,0.2964,0.3933
mdg,death,sick,A1,DC,0.7284,0.1532,0.5234,0.2948,0.3466,0.4247
mdg,death,tree,A1,DC,0.7284,0.1532,0.2184,0.3126,0.6694,0.7697
mdg,happy,justice,A1,DC,0.199,0.2986,0.2456,0.2092,-0.136,0.1928
mdg,happy,lightning,A1,DC,0.199,0.2986,0.322,0.2682,-0.1534,0.1995
mdg,happy,mango,A1,DC,0.199,0.2986,0.118,0.233,0.0154,0.0238
mdg,happy,peace,A1,DC,0.199,0.2986,0.2756,0.3236,-0.0516,0.0674
mdg,happy,peach,A1,DC,0.199,0.2986,0.243,0.233,-0.1096,0.1536
mdg,happy,sad,A1,DC,0.199,0.2986,0.6488,0.2568,-0.4916,0.5786
mdg,happy,safety,A1,DC,0.199,0.2986,0.3688,0.3034,-0.165,0.2061
mdg,happy,sandstorm,A1,DC,0.199,0.2986,0.4604,0.1816,-0.3784,0.47
mdg,happy,sick,A1,DC,0.199,0.2986,0.5234,0.2948,-0.3282,0.3898
mdg,happy,tree,A1,DC,0.199,0.2986,0.2184,0.3126,-0.0054,0.0074
mdg,justice,lightning,A1,DC,0.2456,0.2092,0.322,0.2682,-0.0174,0.0234
mdg,justice,mango,A1,DC,0.2456,0.2092,0.118,0.233,0.1514,0.239
mdg,justice,peace,A1,DC,0.2456,0.2092,0.2756,0.3236,0.0844,0.1127
mdg,justice,peach,A1,DC,0.2456,0.2092,0.243,0.233,0.0264,0.0383
mdg,justice,sad,A1,DC,0.2456,0.2092,0.6488,0.2568,-0.3556,0.4489
mdg,justice,safety,A1,DC,0.2456,0.2092,0.3688,0.3034,-0.029,0.0375
mdg,justice,sandstorm,A1,DC,0.2456,0.2092,0.4604,0.1816,-0.2424,0.3201
mdg,justice,sick,A1,DC,0.2456,0.2092,0.5234,0.2948,-0.1922,0.2398
mdg,justice,tree,A1,DC,0.2456,0.2092,0.2184,0.3126,0.1306,0.1812
mdg,lightning,mango,A1,DC,0.322,0.2682,0.118,0.233,0.1688,0.2398
mdg,lightning,peace,A1,DC,0.322,0.2682,0.2756,0.3236,0.1018,0.1259
mdg,lightning,peach,A1,DC,0.322,0.2682,0.243,0.233,0.0438,0.0582
mdg,lightning,sad,A1,DC,0.322,0.2682,0.6488,0.2568,-0.3382,0.4009
mdg,lightning,safety,A1,DC,0.322,0.2682,0.3688,0.3034,-0.0116,0.014
mdg,lightning,sandstorm,A1,DC,0.322,0.2682,0.4604,0.1816,-0.225,0.2769
mdg,lightning,sick,A1,DC,0.322,0.2682,0.5234,0.2948,-0.1748,0.2046
mdg,lightning,tree,A1,DC,0.322,0.2682,0.2184,0.3126,0.148,0.189
mdg,mango,peace,A1,DC,0.118,0.233,0.2756,0.3236,-0.067,0.0958
mdg,mango,peach,A1,DC,0.118,0.233,0.243,0.233,-0.125,0.1946
mdg,mango,sad,A1,DC,0.118,0.233,0.6488,0.2568,-0.507,0.6368
mdg,mango,safety,A1,DC,0.118,0.233,0.3688,0.3034,-0.1804,0.2444
mdg,mango,sandstorm,A1,DC,0.118,0.233,0.4604,0.1816,-0.3938,0.5277
mdg,mango,sick,A1,DC,0.118,0.233,0.5234,0.2948,-0.3436,0.4378
mdg,mango,tree,A1,DC,0.118,0.233,0.2184,0.3126,-0.0208,0.0314
mdg,peace,peach,A1,DC,0.2756,0.3236,0.243,0.233,-0.058,0.0766
mdg,peace,sad,A1,DC,0.2756,0.3236,0.6488,0.2568,-0.44,0.504
mdg,peace,safety,A1,DC,0.2756,0.3236,0.3688,0.3034,-0.1134,0.1353
mdg,peace,sandstorm,A1,DC,0.2756,0.3236,0.4604,0.1816,-0.3268,0.3916
mdg,peace,sick,A1,DC,0.2756,0.3236,0.5234,0.2948,-0.2766,0.3172
mdg,peace,tree,A1,DC,0.2756,0.3236,0.2184,0.3126,0.0462,0.0592
mdg,peach,sad,A1,DC,0.243,0.233,0.6488,0.2568,-0.382,0.4725
mdg,peach,safety,A1,DC,0.243,0.233,0.3688,0.3034,-0.0554,0.0706
mdg,peach,sandstorm,A1,DC,0.243,0.233,0.4604,0.1816,-0.2688,0.3482
mdg,peach,sick,A1,DC,0.243,0.233,0.5234,0.2948,-0.2186,0.2684
mdg,peach,tree,A1,DC,0.243,0.233,0.2184,0.3126,0.1042,0.143
mdg,sad,safety,A1,DC,0.6488,0.2568,0.3688,0.3034,0.3266,0.376
mdg,sad,sandstorm,A1,DC,0.6488,0.2568,0.4604,0.1816,0.1132,0.1406
mdg,sad,sick,A1,DC,0.6488,0.2568,0.5234,0.2948,0.1634,0.1905
mdg,sad,tree,A1,DC,0.6488,0.2568,0.2184,0.3126,0.4862,0.5649
mdg,safety,sandstorm,A1,DC,0.3688,0.3034,0.4604,0.1816,-0.2134,0.2542
mdg,safety,sick,A1,DC,0.3688,0.3034,0.5234,0.2948,-0.1632,0.1854
mdg,safety,tree,A1,DC,0.3688,0.3034,0.2184,0.3126,0.1596,0.1961
mdg,sandstorm,sick,A1,DC,0.4604,0.1816,0.5234,0.2948,0.0502,0.0597
mdg,sandstorm,tree,A1,DC,0.4604,0.1816,0.2184,0.3126,0.373,0.4563
mdg,sick,tree,A1,DC,0.5234,0.2948,0.2184,0.3126,0.3228,0.378
mdg,angry,banana,A1,DG,0.3566,0.2624,0.1342,0.4858,0.4458,0.5226
mdg,angry,death,A1,DG,0.3566,0.2624,0.7284,0.1972,-0.437,0.5299
mdg,angry,happy,A1,DG,0.3566,0.2624,0.199,0.4178,0.313,0.3732
mdg,angry,justice,A1,DG,0.3566,0.2624,0.2456,0.2318,0.0804,0.1051
mdg,angry,lightning,A1,DG,0.3566,0.2624,0.322,0.2002,-0.0276,0.0354
mdg,angry,mango,A1,DG,0.3566,0.2624,0.118,0.6116,0.5878,0.664
mdg,angry,peace,A1,DG,0.3566,0.2624,0.2756,0.347,0.1656,0.1994
mdg,angry,peach,A1,DG,0.3566,0.2624,0.243,0.501,0.3522,0.4037
mdg,angry,sad,A1,DG,0.3566,0.2624,0.6488,0.2636,-0.291,0.3442
mdg,angry,safety,A1,DG,0.3566,0.2624,0.3688,0.3888,0.1142,0.1315
mdg,angry,sandstorm,A1,DG,0.3566,0.2624,0.4604,0.1648,-0.2014,0.2484
mdg,angry,sick,A1,DG,0.3566,0.2624,0.5234,0.316,-0.1132,0.1309
mdg,angry,tree,A1,DG,0.3566,0.2624,0.2184,0.742,0.6178,0.6904
mdg,banana,death,A1,DG,0.1342,0.4858,0.7284,0.1972,-0.8828,0.8744
mdg,banana,happy,A1,DG,0.1342,0.4858,0.199,0.4178,-0.1328,0.1704
mdg,banana,justice,A1,DG,0.1342,0.4858,0.2456,0.2318,-0.3654,0.4712
mdg,banana,lightning,A1,DG,0.1342,0.4858,0.322,0.2002,-0.4734,0.5739
mdg,banana,mango,A1,DG,0.1342,0.4858,0.118,0.6116,0.142,0.1925
mdg,banana,peace,A1,DG,0.1342,0.4858,0.2756,0.347,-0.2802,0.3438
mdg,banana,peach,A1,DG,0.1342,0.4858,0.243,0.501,-0.0936,0.1164
mdg,banana,sad,A1,DG,0.1342,0.4858,0.6488,0.2636,-0.7368,0.7604
mdg,banana,safety,A1,DG,0.1342,0.4858,0.3688,0.3888,-0.3316,0.3819
mdg,banana,sandstorm,A1,DG,0.1342,0.4858,0.4604,0.1648,-0.6472,0.7118
mdg,banana,sick,A1,DG,0.1342,0.4858,0.5234,0.316,-0.559,0.6015
mdg,banana,tree,A1,DG,0.1342,0.4858,0.2184,0.742,0.172,0.2333
mdg,death,happy,A1,DG,0.7284,0.1972,0.199,0.4178,0.75,0.7933
mdg,death,justice,A1,DG,0.7284,0.1972,0.2456,0.2318,0.5174,0.6481
mdg,death,lightning,A1,DG,0.7284,0.1972,0.322,0.2002,0.4094,0.5266
mdg,death,mango,A1,DG,0.7284,0.1972,0.118,0.6116,1.0248,0.9335
mdg,death,peace,A1,DG,0.7284,0.1972,0.2756,0.347,0.6026,0.6791
mdg,death,peach,A1,DG,0.7284,0.1972,0.243,0.501,0.7892,0.7991
mdg,death,sad,A1,DG,0.7284,0.1972,0.6488,0.2636,0.146,0.191
mdg,death,safety,A1,DG,0.7284,0.1972,0.3688,0.3888,0.5512,0.608
mdg,death,sandstorm,A1,DG,0.7284,0.1972,0.4604,0.1648,0.2356,0.3123
mdg,death,sick,A1,DG,0.7284,0.1972,0.5234,0.316,0.3238,0.3867
mdg,death,tree,A1,DG,0.7284,0.1972,0.2184,0.742,1.0548,0.9425
mdg,happy,justice,A1,DG,0.199,0.4178,0.2456,0.2318,-0.2326,0.3029
mdg,happy,lightning,A1,DG,0.199,0.4178,0.322,0.2002,-0.3406,0.4222
mdg,happy,mango,A1,DG,0.199,0.4178,0.118,0.6116,0.2748,0.353
mdg,happy,peace,A1,DG,0.199,0.4178,0.2756,0.347,-0.1474,0.1806
mdg,happy,peach,A1,DG,0.199,0.4178,0.243,0.501,0.0392,0.0477
mdg,happy,sad,A1,DG,0.199,0.4178,0.6488,0.2636,-0.604,0.6527
mdg,happy,safety,A1,DG,0.199,0.4178,0.3688,0.3888,-0.1988,0.2298
mdg,happy,sandstorm,A1,DG,0.199,0.4178,0.4604,0.1648,-0.5144,0.5888
mdg,happy,sick,A1,DG,0.199,0.4178,0.5234,0.316,-0.4262,0.4707
mdg,happy,tree,A1,DG,0.199,0.4178,0.2184,0.742,0.3048,0.3902
mdg,justice,lightning,A1,DG,0.2456,0.2318,0.322,0.2002,-0.108,0.149
mdg,justice,mango,A1,DG,0.2456,0.2318,0.118,0.6116,0.5074,0.6332
mdg,justice,peace,A1,DG,0.2456,0.2318,0.2756,0.347,0.0852,0.111
mdg,justice,peach,A1,DG,0.2456,0.2318,0.243,0.501,0.2718,0.3386
mdg,justice,sad,A1,DG,0.2456,0.2318,0.6488,0.2636,-0.3714,0.459
mdg,justice,safety,A1,DG,0.2456,0.2318,0.3688,0.3888,0.0338,0.0416
mdg,justice,sandstorm,A1,DG,0.2456,0.2318,0.4604,0.1648,-0.2818,0.3672
mdg,justice,sick,A1,DG,0.2456,0.2318,0.5234,0.316,-0.1936,0.2362
mdg,justice,tree,A1,DG,0.2456,0.2318,0.2184,0.742,0.5374,0.6635
mdg,lightning,mango,A1,DG,0.322,0.2002,0.118,0.6116,0.6154,0.7135
mdg,lightning,peace,A1,DG,0.322,0.2002,0.2756,0.347,0.1932,0.2429
mdg,lightning,peach,A1,DG,0.322,0.2002,0.243,0.501,0.3798,0.4507
mdg,lightning,sad,A1,DG,0.322,0.2002,0.6488,0.2636,-0.2634,0.3283
mdg,lightning,safety,A1,DG,0.322,0.2002,0.3688,0.3888,0.1418,0.17
mdg,lightning,sandstorm,A1,DG,0.322,0.2002,0.4604,0.1648,-0.1738,0.2264
mdg,lightning,sick,A1,DG,0.322,0.2002,0.5234,0.316,-0.0856,0.1036
mdg,lightning,tree,A1,DG,0.322,0.2002,0.2184,0.742,0.6454,0.7389
mdg,mango,peace,A1,DG,0.118,0.6116,0.2756,0.347,-0.4222,0.509
mdg,mango,peach,A1,DG,0.118,0.6116,0.243,0.501,-0.2356,0.2947
mdg,mango,sad,A1,DG,0.118,0.6116,0.6488,0.2636,-0.8788,0.8504
mdg,mango,safety,A1,DG,0.118,0.6116,0.3688,0.3888,-0.4736,0.5341
mdg,mango,sandstorm,A1,DG,0.118,0.6116,0.4604,0.1648,-0.7892,0.8173
mdg,mango,sick,A1,DG,0.118,0.6116,0.5234,0.316,-0.701,0.7218
mdg,mango,tree,A1,DG,0.118,0.6116,0.2184,0.742,0.03,0.0426
mdg,peace,peach,A1,DG,0.2756,0.347,0.243,0.501,0.1866,0.2204
mdg,peace,sad,A1,DG,0.2756,0.347,0.6488,0.2636,-0.4566,0.5144
mdg,peace,safety,A1,DG,0.2756,0.347,0.3688,0.3888,-0.0514,0.0592
mdg,peace,sandstorm,A1,DG,0.2756,0.347,0.4604,0.1648,-0.367,0.4346
mdg,peace,sick,A1,DG,0.2756,0.347,0.5234,0.316,-0.2788,0.3143
mdg,peace,tree,A1,DG,0.2756,0.347,0.2184,0.742,0.4522,0.5414
mdg,peach,sad,A1,DG,0.243,0.501,0.6488,0.2636,-0.6432,0.6673
mdg,peach,safety,A1,DG,0.243,0.501,0.3688,0.3888,-0.238,0.2659
mdg,peach,sandstorm,A1,DG,0.243,0.501,0.4604,0.1648,-0.5536,0.6071
mdg,peach,sick,A1,DG,0.243,0.501,0.5234,0.316,-0.4654,0.4952
mdg,peach,tree,A1,DG,0.243,0.501,0.2184,0.742,0.2656,0.3316
mdg,sad,safety,A1,DG,0.6488,0.2636,0.3688,0.3888,0.4052,0.4434
mdg,sad,sandstorm,A1,DG,0.6488,0.2636,0.4604,0.1648,0.0896,0.1121
mdg,sad,sick,A1,DG,0.6488,0.2636,0.5234,0.316,0.1778,0.2044
mdg,sad,tree,A1,DG,0.6488,0.2636,0.2184,0.742,0.9088,0.8656
mdg,safety,sandstorm,A1,DG,0.3688,0.3888,0.4604,0.1648,-0.3156,0.3606
mdg,safety,sick,A1,DG,0.3688,0.3888,0.5234,0.316,-0.2274,0.2473
mdg,safety,tree,A1,DG,0.3688,0.3888,0.2184,0.742,0.5036,0.5637
mdg,sandstorm,sick,A1,DG,0.4604,0.1648,0.5234,0.316,0.0882,0.1046
mdg,sandstorm,tree,A1,DG,0.4604,0.1648,0.2184,0.742,0.8192,0.8355
mdg,sick,tree,A1,DG,0.5234,0.316,0.2184,0.742,0.731,0.7439
mdg,angry,banana,A1,DH,0.3566,0.2688,0.1342,0.4152,0.3688,0.446
mdg,angry,death,A1,DH,0.3566,0.2688,0.7284,0.2044,-0.4362,0.5255
mdg,angry,happy,A1,DH,0.3566,0.2688,0.199,0.268,0.1568,0.204
mdg,angry,justice,A1,DH,0.3566,0.2688,0.2456,0.2074,0.0496,0.0657
mdg,angry,lightning,A1,DH,0.3566,0.2688,0.322,0.2148,-0.0194,0.0246
mdg,angry,mango,A1,DH,0.3566,0.2688,0.118,0.5078,0.4776,0.5554
mdg,angry,peace,A1,DH,0.3566,0.2688,0.2756,0.2914,0.1036,0.1282
mdg,angry,peach,A1,DH,0.3566,0.2688,0.243,0.3804,0.2252,0.2692
mdg,angry,sad,A1,DH,0.3566,0.2688,0.6488,0.3196,-0.2414,0.2805
mdg,angry,safety,A1,DH,0.3566,0.2688,0.3688,0.3684,0.0874,0.1011
mdg,angry,sandstorm,A1,DH,0.3566,0.2688,0.4604,0.2462,-0.1264,0.1504
mdg,angry,sick,A1,DH,0.3566,0.2688,0.5234,0.3546,-0.081,0.0923
mdg,angry,tree,A1,DH,0.3566,0.2688,0.2184,0.561,0.4304,0.4887
mdg,banana,death,A1,DH,0.1342,0.4152,0.7284,0.2044,-0.805,0.8406
mdg,banana,happy,A1,DH,0.1342,0.4152,0.199,0.268,-0.212,0.2907
mdg,banana,justice,A1,DH,0.1342,0.4152,0.2456,0.2074,-0.3192,0.429
mdg,banana,lightning,A1,DH,0.1342,0.4152,0.322,0.2148,-0.3882,0.4869
mdg,banana,mango,A1,DH,0.1342,0.4152,0.118,0.5078,0.1088,0.1468
mdg,banana,peace,A1,DH,0.1342,0.4152,0.2756,0.2914,-0.2652,0.3382
mdg,banana,peach,A1,DH,0.1342,0.4152,0.243,0.3804,-0.1436,0.1833
mdg,banana,sad,A1,DH,0.1342,0.4152,0.6488,0.3196,-0.6102,0.6611
mdg,banana,safety,A1,DH,0.1342,0.4152,0.3688,0.3684,-0.2814,0.3326
mdg,banana,sandstorm,A1,DH,0.1342,0.4152,0.4604,0.2462,-0.4952,0.5664
mdg,banana,sick,A1,DH,0.1342,0.4152,0.5234,0.3546,-0.4498,0.5005
mdg,banana,tree,A1,DH,0.1342,0.4152,0.2184,0.561,0.0616,0.0791
mdg,death,happy,A1,DH,0.7284,0.2044,0.199,0.268,0.593,0.7154
mdg,death,justice,A1,DH,0.7284,0.2044,0.2456,0.2074,0.4858,0.6241
mdg,death,lightning,A1,DH,0.7284,0.2044,0.322,0.2148,0.4168,0.5279
mdg,death,mango,A1,DH,0.7284,0.2044,0.118,0.5078,0.9138,0.8887
mdg,death,peace,A1,DH,0.7284,0.2044,0.2756,0.2914,0.5398,0.6376
mdg,death,peach,A1,DH,0.7284,0.2044,0.243,0.3804,0.6614,0.7247
mdg,death,sad,A1,DH,0.7284,0.2044,0.6488,0.3196,0.1948,0.2447
mdg,death,safety,A1,DH,0.7284,0.2044,0.3688,0.3684,0.5236,0.5851
mdg,death,sandstorm,A1,DH,0.7284,0.2044,0.4604,0.2462,0.3098,0.3831
mdg,death,sick,A1,DH,0.7284,0.2044,0.5234,0.3546,0.3552,0.4131
mdg,death,tree,A1,DH,0.7284,0.2044,0.2184,0.561,0.8666,0.8466
mdg,happy,justice,A1,DH,0.199,0.268,0.2456,0.2074,-0.1072,0.1559
mdg,happy,lightning,A1,DH,0.199,0.268,0.322,0.2148,-0.1762,0.2402
mdg,happy,mango,A1,DH,0.199,0.268,0.118,0.5078,0.3208,0.4262
mdg,happy,peace,A1,DH,0.199,0.268,0.2756,0.2914,-0.0532,0.0719
mdg,happy,peach,A1,DH,0.199,0.268,0.243,0.3804,0.0684,0.0903
mdg,happy,sad,A1,DH,0.199,0.268,0.6488,0.3196,-0.3982,0.478
mdg,happy,safety,A1,DH,0.199,0.268,0.3688,0.3684,-0.0694,0.0865
mdg,happy,sandstorm,A1,DH,0.199,0.268,0.4604,0.2462,-0.2832,0.3542
mdg,happy,sick,A1,DH,0.199,0.268,0.5234,0.3546,-0.2378,0.2853
mdg,happy,tree,A1,DH,0.199,0.268,0.2184,0.561,0.2736,0.3496
mdg,justice,lightning,A1,DH,0.2456,0.2074,0.322,0.2148,-0.069,0.0962
mdg,justice,mango,A1,DH,0.2456,0.2074,0.118,0.5078,0.428,0.5512
mdg,justice,peace,A1,DH,0.2456,0.2074,0.2756,0.2914,0.054,0.0737
mdg,justice,peach,A1,DH,0.2456,0.2074,0.243,0.3804,0.1756,0.231
mdg,justice,sad,A1,DH,0.2456,0.2074,0.6488,0.3196,-0.291,0.3628
mdg,justice,safety,A1,DH,0.2456,0.2074,0.3688,0.3684,0.0378,0.0475
mdg,justice,sandstorm,A1,DH,0.2456,0.2074,0.4604,0.2462,-0.176,0.2266
mdg,justice,sick,A1,DH,0.2456,0.2074,0.5234,0.3546,-0.1306,0.1602
mdg,justice,tree,A1,DH,0.2456,0.2074,0.2184,0.561,0.3808,0.4752
mdg,lightning,mango,A1,DH,0.322,0.2148,0.118,0.5078,0.497,0.5962
mdg,lightning,peace,A1,DH,0.322,0.2148,0.2756,0.2914,0.123,0.159
mdg,lightning,peach,A1,DH,0.322,0.2148,0.243,0.3804,0.2446,0.3038
mdg,lightning,sad,A1,DH,0.322,0.2148,0.6488,0.3196,-0.222,0.2694
mdg,lightning,safety,A1,DH,0.322,0.2148,0.3688,0.3684,0.1068,0.1283
mdg,lightning,sandstorm,A1,DH,0.322,0.2148,0.4604,0.2462,-0.107,0.1329
mdg,lightning,sick,A1,DH,0.322,0.2148,0.5234,0.3546,-0.0616,0.073
mdg,lightning,tree,A1,DH,0.322,0.2148,0.2184,0.561,0.4498,0.5267
mdg,mango,peace,A1,DH,0.118,0.5078,0.2756,0.2914,-0.374,0.4616
mdg,mango,peach,A1,DH,0.118,0.5078,0.243,0.3804,-0.2524,0.3155
