country,concept_a,concept_b,color_1,color_2,A_to_C1,B_to_C2,A_to_C2,B_to_C1,sigma_A_C1,sigma_B_C2,sigma_A_C2,sigma_B_C1,mu_D,var_D,p_gt0,p_swapped,semantic_distance
usa,death,peace,SO,SR,0.1048,0.2054,0.2494,0.3294,0.1294674048,0.22523095919999997,0.2583355032,0.3048359832,-0.2686,0.2272,0.2865,0.7135,0.427
usa,death,peach,SO,SR,0.1048,0.1894,0.2494,0.6312,0.1294674048,0.2118681432,0.2583355032,0.3212454528,-0.5864,0.2316,0.1115,0.8885,0.777
usa,death,sad,SO,SR,0.1048,0.1296,0.2494,0.0838,0.1294674048,0.1556692992,0.2583355032,0.1059530328,-0.0988,0.119,0.3873,0.6127,0.2255
usa,death,safety,SO,SR,0.1048,0.3344,0.2494,0.4068,0.1294674048,0.30715576319999993,0.2583355032,0.33301298879999996,-0.217,0.2887,0.3432,0.6568,0.3137
usa,death,sandstorm,SO,SR,0.1048,0.0944,0.2494,0.4428,0.1294674048,0.1179743232,0.2583355032,0.3404848607999999,-0.493,0.2133,0.1429,0.8571,0.7142
usa,death,sick,SO,SR,0.1048,0.3264,0.2494,0.3056,0.1294674048,0.3034109952,0.2583355032,0.29284792319999997,-0.1238,0.2613,0.4043,0.5957,0.1914
usa,death,tree,SO,SR,0.1048,0.1256,0.2494,0.2038,0.1294674048,0.15155800319999999,0.2583355032,0.2239264728,-0.2228,0.1566,0.2867,0.7133,0.4266
usa,happy,justice,SO,SR,0.662,0.28,0.5774,0.2546,0.30878327999999994,0.278208,0.33673275119999996,0.2618947992,0.11,0.3547,0.5733,0.4267,0.1465
usa,happy,lightning,SO,SR,0.662,0.17,0.5774,0.3088,0.30878327999999994,0.194718,0.33673275119999996,0.2945507328,-0.0542,0.3334,0.4626,0.5374,0.0748
usa,happy,mango,SO,SR,0.662,0.3182,0.5774,0.7842,0.30878327999999994,0.29938928879999993,0.33673275119999996,0.23353789679999998,-0.3814,0.3529,0.2604,0.7396,0.4791
usa,happy,peace,SO,SR,0.662,0.2054,0.5774,0.3294,0.30878327999999994,0.22523095919999997,0.33673275119999996,0.3048359832,-0.0394,0.3524,0.4735,0.5265,0.0529
usa,happy,peach,SO,SR,0.662,0.1894,0.5774,0.6312,0.30878327999999994,0.2118681432,0.33673275119999996,0.3212454528,-0.3572,0.3568,0.2749,0.7251,0.4501
usa,happy,sad,SO,SR,0.662,0.1296,0.5774,0.0838,0.30878327999999994,0.1556692992,0.33673275119999996,0.1059530328,0.1304,0.2442,0.6041,0.3959,0.2081
usa,happy,safety,SO,SR,0.662,0.3344,0.5774,0.4068,0.30878327999999994,0.30715576319999993,0.33673275119999996,0.33301298879999996,0.0122,0.414,0.5076,0.4924,0.0151
usa,happy,sandstorm,SO,SR,0.662,0.0944,0.5774,0.4428,0.30878327999999994,0.1179743232,0.33673275119999996,0.3404848607999999,-0.2638,0.3386,0.3251,0.67490000000000006,0.3497
usa,happy,sick,SO,SR,0.662,0.3264,0.5774,0.3056,0.30878327999999994,0.3034109952,0.33673275119999996,0.29284792319999997,0.1054,0.3866,0.5673,0.4327,0.1346
usa,happy,tree,SO,SR,0.662,0.1256,0.5774,0.2038,0.30878327999999994,0.15155800319999999,0.33673275119999996,0.2239264728,0.0064,0.2818,0.5048,0.4952,0.0096
usa,justice,lightning,SO,SR,0.2546,0.17,0.28,0.3088,0.2618947992,0.194718,0.278208,0.2945507328,-0.1642,0.2707,0.3761,0.6239,0.2477
usa,justice,mango,SO,SR,0.2546,0.3182,0.28,0.7842,0.2618947992,0.29938928879999993,0.278208,0.23353789679999998,-0.4914,0.2902,0.1808,0.8192,0.6384
usa,justice,peace,SO,SR,0.2546,0.2054,0.28,0.3294,0.2618947992,0.22523095919999997,0.278208,0.3048359832,-0.1494,0.2896,0.3907,0.6093,0.2187
usa,justice,peach,SO,SR,0.2546,0.1894,0.28,0.6312,0.2618947992,0.2118681432,0.278208,0.3212454528,-0.4672,0.2941,0.1945,0.8055,0.6111
usa,justice,sad,SO,SR,0.2546,0.1296,0.28,0.0838,0.2618947992,0.1556692992,0.278208,0.1059530328,0.0204,0.1814,0.5191,0.4809,0.0382
usa,justice,safety,SO,SR,0.2546,0.3344,0.28,0.4068,0.2618947992,0.30715576319999993,0.278208,0.33301298879999996,-0.0978,0.3512,0.4345,0.5655,0.1311
usa,justice,sandstorm,SO,SR,0.2546,0.0944,0.28,0.4428,0.2618947992,0.1179743232,0.278208,0.3404848607999999,-0.3738,0.2758,0.2383,0.7617,0.5234
usa,justice,sick,SO,SR,0.2546,0.3264,0.28,0.3056,0.2618947992,0.3034109952,0.278208,0.29284792319999997,-0.0046,0.3238,0.4968,0.5032,0.0064
usa,justice,tree,SO,SR,0.2546,0.1256,0.28,0.2038,0.2618947992,0.15155800319999999,0.278208,0.2239264728,-0.1036,0.2191,0.4124,0.5876,0.1752
usa,lightning,mango,SO,SR,0.3088,0.3182,0.17,0.7842,0.2945507328,0.29938928879999993,0.194718,0.23353789679999998,-0.3272,0.2688,0.264,0.736,0.472
usa,lightning,peace,SO,SR,0.3088,0.2054,0.17,0.3294,0.2945507328,0.22523095919999997,0.194718,0.3048359832,0.0148,0.2683,0.5114,0.4886,0.0228
usa,lightning,peach,SO,SR,0.3088,0.1894,0.17,0.6312,0.2945507328,0.2118681432,0.194718,0.3212454528,-0.303,0.2728,0.2809,0.7191,0.4382
usa,lightning,sad,SO,SR,0.3088,0.1296,0.17,0.0838,0.2945507328,0.1556692992,0.194718,0.1059530328,0.1846,0.1601,0.6777,0.3223,0.3554
usa,lightning,safety,SO,SR,0.3088,0.3344,0.17,0.4068,0.2945507328,0.30715576319999993,0.194718,0.33301298879999996,0.0664,0.3299,0.546,0.454,0.092
usa,lightning,sandstorm,SO,SR,0.3088,0.0944,0.17,0.4428,0.2945507328,0.1179743232,0.194718,0.3404848607999999,-0.2096,0.2545,0.3389,0.6611,0.3222
usa,lightning,sick,SO,SR,0.3088,0.3264,0.17,0.3056,0.2945507328,0.3034109952,0.194718,0.29284792319999997,0.1596,0.3025,0.6142,0.3858,0.2283
usa,lightning,tree,SO,SR,0.3088,0.1256,0.17,0.2038,0.2945507328,0.15155800319999999,0.194718,0.2239264728,0.0606,0.1978,0.5542,0.4458,0.1084
usa,mango,peace,SO,SR,0.7842,0.2054,0.3182,0.3294,0.23353789679999998,0.22523095919999997,0.29938928879999993,0.3048359832,0.342,0.2878,0.7381,0.2619,0.4762
usa,mango,peach,SO,SR,0.7842,0.1894,0.3182,0.6312,0.23353789679999998,0.2118681432,0.29938928879999993,0.3212454528,0.0242,0.2923,0.5179,0.4821,0.0357
usa,mango,sad,SO,SR,0.7842,0.1296,0.3182,0.0838,0.23353789679999998,0.1556692992,0.29938928879999993,0.1059530328,0.5118,0.1796,0.8864,0.1136,0.7728
usa,mango,safety,SO,SR,0.7842,0.3344,0.3182,0.4068,0.23353789679999998,0.30715576319999993,0.29938928879999993,0.33301298879999996,0.3936,0.3494,0.7473,0.2527,0.4945
usa,mango,sandstorm,SO,SR,0.7842,0.0944,0.3182,0.4428,0.23353789679999998,0.1179743232,0.29938928879999993,0.3404848607999999,0.1176,0.274,0.5889,0.4111,0.1778
usa,mango,sick,SO,SR,0.7842,0.3264,0.3182,0.3056,0.23353789679999998,0.3034109952,0.29938928879999993,0.29284792319999997,0.4868,0.322,0.8045,0.1955,0.609
usa,mango,tree,SO,SR,0.7842,0.1256,0.3182,0.2038,0.23353789679999998,0.15155800319999999,0.29938928879999993,0.2239264728,0.3878,0.2173,0.7973,0.2027,0.5946
usa,peace,peach,SO,SR,0.3294,0.1894,0.2054,0.6312,0.3048359832,0.2118681432,0.22523095919999997,0.3212454528,-0.3178,0.2917,0.2781,0.7219,0.4437
usa,peace,sad,SO,SR,0.3294,0.1296,0.2054,0.0838,0.3048359832,0.1556692992,0.22523095919999997,0.1059530328,0.1698,0.1791,0.6559,0.3441,0.3117
usa,peace,safety,SO,SR,0.3294,0.3344,0.2054,0.4068,0.3048359832,0.30715576319999993,0.22523095919999997,0.33301298879999996,0.0516,0.3489,0.5348,0.4652,0.0696
usa,peace,sandstorm,SO,SR,0.3294,0.0944,0.2054,0.4428,0.3048359832,0.1179743232,0.22523095919999997,0.3404848607999999,-0.2244,0.2735,0.3339,0.6661,0.3321
usa,peace,sick,SO,SR,0.3294,0.3264,0.2054,0.3056,0.3048359832,0.3034109952,0.22523095919999997,0.29284792319999997,0.1448,0.3215,0.6008,0.3992,0.2016
usa,peace,tree,SO,SR,0.3294,0.1256,0.2054,0.2038,0.3048359832,0.15155800319999999,0.22523095919999997,0.2239264728,0.0458,0.2168,0.5392,0.4608,0.0784
usa,peach,sad,SO,SR,0.6312,0.1296,0.1894,0.0838,0.3212454528,0.1556692992,0.2118681432,0.1059530328,0.4876,0.1835,0.8725,0.1275,0.7449
usa,peach,safety,SO,SR,0.6312,0.3344,0.1894,0.4068,0.3212454528,0.30715576319999993,0.2118681432,0.33301298879999996,0.3694,0.3533,0.7328,0.2672,0.4657
usa,peach,sandstorm,SO,SR,0.6312,0.0944,0.1894,0.4428,0.3212454528,0.1179743232,0.2118681432,0.3404848607999999,0.0934,0.2779,0.5703,0.4297,0.1406
usa,peach,sick,SO,SR,0.6312,0.3264,0.1894,0.3056,0.3212454528,0.3034109952,0.2118681432,0.29284792319999997,0.4626,0.3259,0.7911,0.2089,0.5822
usa,peach,tree,SO,SR,0.6312,0.1256,0.1894,0.2038,0.3212454528,0.15155800319999999,0.2118681432,0.2239264728,0.3636,0.2212,0.7803,0.2197,0.5605
usa,sad,safety,SO,SR,0.0838,0.3344,0.1296,0.4068,0.1059530328,0.30715576319999993,0.1556692992,0.33301298879999996,-0.1182,0.2407,0.4048,0.5952,0.1904
usa,sad,sandstorm,SO,SR,0.0838,0.0944,0.1296,0.4428,0.1059530328,0.1179743232,0.1556692992,0.3404848607999999,-0.3942,0.1653,0.1661,0.8339,0.6677
usa,sad,sick,SO,SR,0.0838,0.3264,0.1296,0.3056,0.1059530328,0.3034109952,0.1556692992,0.29284792319999997,-0.025,0.2133,0.4784,0.5216,0.0432
usa,sad,tree,SO,SR,0.0838,0.1256,0.1296,0.2038,0.1059530328,0.15155800319999999,0.1556692992,0.2239264728,-0.124,0.1086,0.3533,0.6467,0.2933
usa,safety,sandstorm,SO,SR,0.4068,0.0944,0.3344,0.4428,0.33301298879999996,0.1179743232,0.30715576319999993,0.3404848607999999,-0.276,0.3351,0.3168,0.6832,0.3665
usa,safety,sick,SO,SR,0.4068,0.3264,0.3344,0.3056,0.33301298879999996,0.3034109952,0.30715576319999993,0.29284792319999997,0.0932,0.3831,0.5598,0.4402,0.1197
usa,safety,tree,SO,SR,0.4068,0.1256,0.3344,0.2038,0.33301298879999996,0.15155800319999999,0.30715576319999993,0.2239264728,-0.0058,0.2784,0.4956,0.5044,0.0088
usa,sandstorm,sick,SO,SR,0.4428,0.3264,0.0944,0.3056,0.3404848607999999,0.3034109952,0.1179743232,0.29284792319999997,0.3692,0.3077,0.7472,0.2528,0.4943
usa,sandstorm,tree,SO,SR,0.4428,0.1256,0.0944,0.2038,0.3404848607999999,0.15155800319999999,0.1179743232,0.2239264728,0.2702,0.203,0.7257,0.2743,0.4513
usa,sick,tree,SO,SR,0.3056,0.1256,0.3264,0.2038,0.29284792319999997,0.15155800319999999,0.3034109952,0.2239264728,-0.099,0.2509,0.4217,0.5783,0.1567
usa,angry,banana,SO,SY,0.3736,0.9502,0.2326,0.2718,0.3229517952,0.06530154479999993,0.2463261912,0.27313616879999997,0.8194,0.2438,0.9515,0.0485,0.903
usa,angry,death,SO,SY,0.3736,0.096,0.2326,0.1048,0.3229517952,0.11976192,0.2463261912,0.1294674048,0.1322,0.1961,0.6174,0.3826,0.2347
usa,angry,happy,SO,SY,0.3736,0.7782,0.2326,0.662,0.3229517952,0.23819456879999998,0.2463261912,0.30878327999999994,0.2572,0.3171,0.6761,0.3239,0.3522
usa,angry,justice,SO,SY,0.3736,0.2696,0.2326,0.2546,0.3229517952,0.2717438592,0.2463261912,0.2618947992,0.156,0.3074,0.6108,0.3892,0.2216
usa,angry,lightning,SO,SY,0.3736,0.681,0.2326,0.3088,0.3229517952,0.29978981999999993,0.2463261912,0.2945507328,0.5132,0.3416,0.81,0.19,0.6201
usa,angry,mango,SO,SY,0.3736,0.4636,0.2326,0.7842,0.3229517952,0.3431715552,0.2463261912,0.23353789679999998,-0.1796,0.3373,0.3786,0.6214,0.2429
usa,angry,peace,SO,SY,0.3736,0.3796,0.2326,0.3294,0.3229517952,0.32499529920000003,0.2463261912,0.3048359832,0.1912,0.3635,0.6244,0.3756,0.2488
usa,angry,peach,SO,SY,0.3736,0.2594,0.2326,0.6312,0.3229517952,0.26511406319999997,0.2463261912,0.3212454528,-0.2308,0.3385,0.3458,0.6542,0.3084
usa,angry,sad,SO,SY,0.3736,0.0626,0.2326,0.0838,0.3229517952,0.0809801112,0.2463261912,0.1059530328,0.1198,0.1828,0.6104,0.3896,0.2207
usa,angry,safety,SO,SY,0.3736,0.4586,0.2326,0.4068,0.3229517952,0.3426347352,0.2463261912,0.33301298879999996,0.1928,0.3933,0.6207,0.3793,0.2415
usa,angry,sandstorm,SO,SY,0.3736,0.2896,0.2326,0.4428,0.3229517952,0.28390993919999996,0.2463261912,0.3404848607999999,-0.0122,0.3615,0.4919,0.5081,0.0162
usa,angry,sick,SO,SY,0.3736,0.3208,0.2326,0.3056,0.3229517952,0.30068455679999995,0.2463261912,0.29284792319999997,0.1562,0.3411,0.6054,0.3946,0.2109
usa,angry,tree,SO,SY,0.3736,0.2548,0.2326,0.2038,0.3229517952,0.2620302048,0.2463261912,0.2239264728,0.192,0.2838,0.6407,0.3593,0.2815
usa,banana,death,SO,SY,0.2718,0.096,0.9502,0.1048,0.27313616879999997,0.11976192,0.06530154479999993,0.1294674048,-0.6872,0.11,0.0191,0.9809,0.9618
usa,banana,happy,SO,SY,0.2718,0.7782,0.9502,0.662,0.27313616879999997,0.23819456879999998,0.06530154479999993,0.30878327999999994,-0.5622,0.231,0.121,0.879,0.7579
usa,banana,justice,SO,SY,0.2718,0.2696,0.9502,0.2546,0.27313616879999997,0.2717438592,0.06530154479999993,0.2618947992,-0.6634,0.2213,0.0792,0.9208,0.8415
usa,banana,lightning,SO,SY,0.2718,0.681,0.9502,0.3088,0.27313616879999997,0.29978981999999993,0.06530154479999993,0.2945507328,-0.30620000000000003,0.2555,0.2723,0.7277,0.4553
usa,banana,mango,SO,SY,0.2718,0.4636,0.9502,0.7842,0.27313616879999997,0.3431715552,0.06530154479999993,0.23353789679999998,-0.999,0.2512,0.0231,0.9769,0.9538
usa,banana,peace,SO,SY,0.2718,0.3796,0.9502,0.3294,0.27313616879999997,0.32499529920000003,0.06530154479999993,0.3048359832,-0.6282,0.2774,0.1165,0.8835,0.767
usa,banana,peach,SO,SY,0.2718,0.2594,0.9502,0.6312,0.27313616879999997,0.26511406319999997,0.06530154479999993,0.3212454528,-1.0502,0.2524,0.0183,0.9817,0.9634
usa,banana,sad,SO,SY,0.2718,0.0626,0.9502,0.0838,0.27313616879999997,0.0809801112,0.06530154479999993,0.1059530328,-0.6996,0.0967,0.0122,0.9878,0.9756
usa,banana,safety,SO,SY,0.2718,0.4586,0.9502,0.4068,0.27313616879999997,0.3426347352,0.06530154479999993,0.33301298879999996,-0.6266,0.3072,0.1291,0.8709,0.7418
usa,banana,sandstorm,SO,SY,0.2718,0.2896,0.9502,0.4428,0.27313616879999997,0.28390993919999996,0.06530154479999993,0.3404848607999999,-0.8316,0.2754,0.0565,0.9435,0.887
usa,banana,sick,SO,SY,0.2718,0.3208,0.9502,0.3056,0.27313616879999997,0.30068455679999995,0.06530154479999993,0.29284792319999997,-0.6632,0.255,0.0946,0.9054,0.8109
usa,banana,tree,SO,SY,0.2718,0.2548,0.9502,0.2038,0.27313616879999997,0.2620302048,0.06530154479999993,0.2239264728,-0.6274,0.1977,0.0791,0.9209,0.8418
usa,death,happy,SO,SY,0.1048,0.7782,0.096,0.662,0.1294674048,0.23819456879999998,0.11976192,0.30878327999999994,0.125,0.1832,0.6149,0.3851,0.2298
usa,death,justice,SO,SY,0.1048,0.2696,0.096,0.2546,0.1294674048,0.2717438592,0.11976192,0.2618947992,0.0238,0.1735,0.5228,0.4772,0.0456
usa,death,lightning,SO,SY,0.1048,0.681,0.096,0.3088,0.1294674048,0.29978981999999993,0.11976192,0.2945507328,0.381,0.2077,0.7984,0.2016,0.5968
usa,death,mango,SO,SY,0.1048,0.4636,0.096,0.7842,0.1294674048,0.3431715552,0.11976192,0.23353789679999998,-0.3118,0.2034,0.2447,0.7553,0.5106
usa,death,peace,SO,SY,0.1048,0.3796,0.096,0.3294,0.1294674048,0.32499529920000003,0.11976192,0.3048359832,0.059,0.2297,0.549,0.451,0.098
usa,death,peach,SO,SY,0.1048,0.2594,0.096,0.6312,0.1294674048,0.26511406319999997,0.11976192,0.3212454528,-0.363,0.2046,0.2111,0.7889,0.5778
usa,death,sad,SO,SY,0.1048,0.0626,0.096,0.0838,0.1294674048,0.0809801112,0.11976192,0.1059530328,-0.0124,0.0489,0.4776,0.5224,0.0447
usa,death,safety,SO,SY,0.1048,0.4586,0.096,0.4068,0.1294674048,0.3426347352,0.11976192,0.33301298879999996,0.0606,0.2594,0.5474,0.4526,0.0947
usa,death,sandstorm,SO,SY,0.1048,0.2896,0.096,0.4428,0.1294674048,0.28390993919999996,0.11976192,0.3404848607999999,-0.1444,0.2276,0.3811,0.6189,0.2378
usa,death,sick,SO,SY,0.1048,0.3208,0.096,0.3056,0.1294674048,0.30068455679999995,0.11976192,0.29284792319999997,0.024,0.2073,0.521,0.479,0.042
usa,death,tree,SO,SY,0.1048,0.2548,0.096,0.2038,0.1294674048,0.2620302048,0.11976192,0.2239264728,0.0598,0.1499,0.5614,0.4386,0.1227
usa,happy,justice,SO,SY,0.662,0.2696,0.7782,0.2546,0.30878327999999994,0.2717438592,0.23819456879999998,0.2618947992,-0.1012,0.2945,0.426,0.574,0.1479
usa,happy,lightning,SO,SY,0.662,0.681,0.7782,0.3088,0.30878327999999994,0.29978981999999993,0.23819456879999998,0.2945507328,0.256,0.3287,0.6724,0.3276,0.3448
usa,happy,mango,SO,SY,0.662,0.4636,0.7782,0.7842,0.30878327999999994,0.3431715552,0.23819456879999998,0.23353789679999998,-0.4368,0.3244,0.2216,0.7784,0.5569
usa,happy,peace,SO,SY,0.662,0.3796,0.7782,0.3294,0.30878327999999994,0.32499529920000003,0.23819456879999998,0.3048359832,-0.066,0.3506,0.4556,0.5444,0.0887
usa,happy,peach,SO,SY,0.662,0.2594,0.7782,0.6312,0.30878327999999994,0.26511406319999997,0.23819456879999998,0.3212454528,-0.488,0.3256,0.1962,0.8038,0.6076
usa,happy,sad,SO,SY,0.662,0.0626,0.7782,0.0838,0.30878327999999994,0.0809801112,0.23819456879999998,0.1059530328,-0.1374,0.1699,0.3694,0.6306,0.2611
usa,happy,safety,SO,SY,0.662,0.4586,0.7782,0.4068,0.30878327999999994,0.3426347352,0.23819456879999998,0.33301298879999996,-0.0644,0.3804,0.4584,0.5416,0.0832
usa,happy,sandstorm,SO,SY,0.662,0.2896,0.7782,0.4428,0.30878327999999994,0.28390993919999996,0.23819456879999998,0.3404848607999999,-0.2694,0.3486,0.3241,0.6759,0.3518
usa,happy,sick,SO,SY,0.662,0.3208,0.7782,0.3056,0.30878327999999994,0.30068455679999995,0.23819456879999998,0.29284792319999997,-0.101,0.3283,0.43,0.57,0.1399
usa,happy,tree,SO,SY,0.662,0.2548,0.7782,0.2038,0.30878327999999994,0.2620302048,0.23819456879999998,0.2239264728,-0.0652,0.2709,0.4502,0.5498,0.0997
usa,justice,lightning,SO,SY,0.2546,0.681,0.2696,0.3088,0.2618947992,0.29978981999999993,0.2717438592,0.2945507328,0.3572,0.3191,0.7364,0.2636,0.4729
usa,justice,mango,SO,SY,0.2546,0.4636,0.2696,0.7842,0.2618947992,0.3431715552,0.2717438592,0.23353789679999998,-0.3356,0.3147,0.2749,0.7251,0.4503
usa,justice,peace,SO,SY,0.2546,0.3796,0.2696,0.3294,0.2618947992,0.32499529920000003,0.2717438592,0.3048359832,0.0352,0.341,0.524,0.476,0.0481
usa,justice,peach,SO,SY,0.2546,0.2594,0.2696,0.6312,0.2618947992,0.26511406319999997,0.2717438592,0.3212454528,-0.3868,0.3159,0.2457,0.7543,0.5087
usa,justice,sad,SO,SY,0.2546,0.0626,0.2696,0.0838,0.2618947992,0.0809801112,0.2717438592,0.1059530328,-0.0362,0.1602,0.464,0.536,0.0721
usa,justice,safety,SO,SY,0.2546,0.4586,0.2696,0.4068,0.2618947992,0.3426347352,0.2717438592,0.33301298879999996,0.0368,0.3707,0.5241,0.4759,0.0482
usa,justice,sandstorm,SO,SY,0.2546,0.2896,0.2696,0.4428,0.2618947992,0.28390993919999996,0.2717438592,0.3404848607999999,-0.1682,0.339,0.3863,0.6137,0.2273
usa,justice,sick,SO,SY,0.2546,0.3208,0.2696,0.3056,0.2618947992,0.30068455679999995,0.2717438592,0.29284792319999997,2e-4,0.3186,0.5001,0.4999,3e-4
usa,justice,tree,SO,SY,0.2546,0.2548,0.2696,0.2038,0.2618947992,0.2620302048,0.2717438592,0.2239264728,0.036,0.2612,0.5281,0.4719,0.0562
usa,lightning,mango,SO,SY,0.3088,0.4636,0.681,0.7842,0.2945507328,0.3431715552,0.29978981999999993,0.23353789679999998,-0.6928,0.3489,0.1204,0.8796,0.7591
usa,lightning,peace,SO,SY,0.3088,0.3796,0.681,0.3294,0.2945507328,0.32499529920000003,0.29978981999999993,0.3048359832,-0.322,0.3752,0.2995,0.7005,0.4009
usa,lightning,peach,SO,SY,0.3088,0.2594,0.681,0.6312,0.2945507328,0.26511406319999997,0.29978981999999993,0.3212454528,-0.744,0.3501,0.1043,0.8957,0.7914
usa,lightning,sad,SO,SY,0.3088,0.0626,0.681,0.0838,0.2945507328,0.0809801112,0.29978981999999993,0.1059530328,-0.3934,0.1944,0.1861,0.8139,0.6277
usa,lightning,safety,SO,SY,0.3088,0.4586,0.681,0.4068,0.2945507328,0.3426347352,0.29978981999999993,0.33301298879999996,-0.3204,0.4049,0.3073,0.6927,0.3854
usa,lightning,sandstorm,SO,SY,0.3088,0.2896,0.681,0.4428,0.2945507328,0.28390993919999996,0.29978981999999993,0.3404848607999999,-0.5254,0.3732,0.1949,0.8051,0.6103
usa,lightning,sick,SO,SY,0.3088,0.3208,0.681,0.3056,0.2945507328,0.30068455679999995,0.29978981999999993,0.29284792319999997,-0.357,0.3528,0.2739,0.7261,0.4522
usa,lightning,tree,SO,SY,0.3088,0.2548,0.681,0.2038,0.2945507328,0.2620302048,0.29978981999999993,0.2239264728,-0.3212,0.2954,0.2773,0.7227,0.4454
usa,mango,peace,SO,SY,0.7842,0.3796,0.4636,0.3294,0.23353789679999998,0.32499529920000003,0.3431715552,0.3048359832,0.3708,0.3709,0.7287,0.2713,0.4574
usa,mango,peach,SO,SY,0.7842,0.2594,0.4636,0.6312,0.23353789679999998,0.26511406319999997,0.3431715552,0.3212454528,-0.0512,0.3458,0.4653,0.5347,0.0694
usa,mango,sad,SO,SY,0.7842,0.0626,0.4636,0.0838,0.23353789679999998,0.0809801112,0.3431715552,0.1059530328,0.2994,0.1901,0.7539,0.2461,0.5077
usa,mango,safety,SO,SY,0.7842,0.4586,0.4636,0.4068,0.23353789679999998,0.3426347352,0.3431715552,0.33301298879999996,0.3724,0.4006,0.7219,0.2781,0.4437
usa,mango,sandstorm,SO,SY,0.7842,0.2896,0.4636,0.4428,0.23353789679999998,0.28390993919999996,0.3431715552,0.3404848607999999,0.1674,0.3688,0.6086,0.3914,0.2172
usa,mango,sick,SO,SY,0.7842,0.3208,0.4636,0.3056,0.23353789679999998,0.30068455679999995,0.3431715552,0.29284792319999997,0.3358,0.3485,0.7153,0.2847,0.4305
usa,mango,tree,SO,SY,0.7842,0.2548,0.4636,0.2038,0.23353789679999998,0.2620302048,0.3431715552,0.2239264728,0.3716,0.2911,0.7545,0.2455,0.509
usa,peace,peach,SO,SY,0.3294,0.2594,0.3796,0.6312,0.3048359832,0.26511406319999997,0.32499529920000003,0.3212454528,-0.422,0.372,0.2445,0.7555,0.511
usa,peace,sad,SO,SY,0.3294,0.0626,0.3796,0.0838,0.3048359832,0.0809801112,0.32499529920000003,0.1059530328,-0.0714,0.2163,0.439,0.561,0.122
usa,peace,safety,SO,SY,0.3294,0.4586,0.3796,0.4068,0.3048359832,0.3426347352,0.32499529920000003,0.33301298879999996,0.0016,0.4268,0.501,0.499,0.002
usa,peace,sandstorm,SO,SY,0.3294,0.2896,0.3796,0.4428,0.3048359832,0.28390993919999996,0.32499529920000003,0.3404848607999999,-0.2034,0.3951,0.3731,0.6269,0.2538
usa,peace,sick,SO,SY,0.3294,0.3208,0.3796,0.3056,0.3048359832,0.30068455679999995,0.32499529920000003,0.29284792319999997,-0.035,0.3747,0.4772,0.5228,0.0456
usa,peace,tree,SO,SY,0.3294,0.2548,0.3796,0.2038,0.3048359832,0.2620302048,0.32499529920000003,0.2239264728,8e-4,0.3173,0.5006,0.4994,0.0011
usa,peach,sad,SO,SY,0.6312,0.0626,0.2594,0.0838,0.3212454528,0.0809801112,0.26511406319999997,0.1059530328,0.3506,0.1913,0.7886,0.2114,0.5773
usa,peach,safety,SO,SY,0.6312,0.4586,0.2594,0.4068,0.3212454528,0.3426347352,0.26511406319999997,0.33301298879999996,0.4236,0.4018,0.748,0.252,0.496
usa,peach,sandstorm,SO,SY,0.6312,0.2896,0.2594,0.4428,0.3212454528,0.28390993919999996,0.26511406319999997,0.3404848607999999,0.2186,0.37,0.6403,0.3597,0.2807
usa,peach,sick,SO,SY,0.6312,0.3208,0.2594,0.3056,0.3212454528,0.30068455679999995,0.26511406319999997,0.29284792319999997,0.387,0.3497,0.7436,0.2564,0.4872
usa,peach,tree,SO,SY,0.6312,0.2548,0.2594,0.2038,0.3212454528,0.2620302048,0.26511406319999997,0.2239264728,0.4228,0.2923,0.7829,0.2171,0.5658
usa,sad,safety,SO,SY,0.0838,0.4586,0.0626,0.4068,0.1059530328,0.3426347352,0.0809801112,0.33301298879999996,0.073,0.2461,0.5585,0.4415,0.117
usa,sad,sandstorm,SO,SY,0.0838,0.2896,0.0626,0.4428,0.1059530328,0.28390993919999996,0.0809801112,0.3404848607999999,-0.132,0.2143,0.3878,0.6122,0.2245
usa,sad,sick,SO,SY,0.0838,0.3208,0.0626,0.3056,0.1059530328,0.30068455679999995,0.0809801112,0.29284792319999997,0.0364,0.194,0.5329,0.4671,0.0659
usa,sad,tree,SO,SY,0.0838,0.2548,0.0626,0.2038,0.1059530328,0.2620302048,0.0809801112,0.2239264728,0.0722,0.1366,0.5774,0.4226,0.1549
usa,safety,sandstorm,SO,SY,0.4068,0.2896,0.4586,0.4428,0.33301298879999996,0.28390993919999996,0.3426347352,0.3404848607999999,-0.205,0.4248,0.3766,0.6234,0.2469
usa,safety,sick,SO,SY,0.4068,0.3208,0.4586,0.3056,0.33301298879999996,0.30068455679999995,0.3426347352,0.29284792319999997,-0.0366,0.4045,0.4771,0.5229,0.0459
usa,safety,tree,SO,SY,0.4068,0.2548,0.4586,0.2038,0.33301298879999996,0.2620302048,0.3426347352,0.2239264728,-8e-4,0.3471,0.4995,0.5005,0.0011
usa,sandstorm,sick,SO,SY,0.4428,0.3208,0.2896,0.3056,0.3404848607999999,0.30068455679999995,0.28390993919999996,0.29284792319999997,0.1684,0.3727,0.6087,0.3913,0.2173
usa,sandstorm,tree,SO,SY,0.4428,0.2548,0.2896,0.2038,0.3404848607999999,0.2620302048,0.28390993919999996,0.2239264728,0.2042,0.3153,0.6419,0.3581,0.2839
