"participantId","trialId","answer","conA_fr","conA","conB","conA_col_ans","conB_fr","conB_col_ans","rt","mgLevel","usLevel","leftColCode","rightColCode","leftHeight","rightHeight"
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p7_s1_tr","{""assignments"":{""concept_malade"":""DC"",""concept_triste"":""A3""},""conceptA"":{""id"":""concept_triste"",""text"":""triste"",""chosenColorCode"":""A3""},""conceptB"":{""id"":""concept_malade"",""text"":""malade"",""chosenColorCode"":""DC""},""responseTime"":5885,""lastEditTime"":5885,""poolOrder"":1,""trialIndex"":31,""pairId"":""MG_LOW_US_LOW_sad_sick_A3_DC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""DC"",""rightColorCode"":""A3"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":154,""shortHeight"":99,""leftHeight"":99,""rightHeight"":154}","triste","sad","sick","A3","malade","DC",5885,"MG_LOW","US_LOW","DC","A3",99,154
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p9_s0_tl","{""assignments"":{""concept_mangue"":""MO"",""concept_banane"":""SY""},""conceptA"":{""id"":""concept_banane"",""text"":""banane"",""chosenColorCode"":""SY""},""conceptB"":{""id"":""concept_mangue"",""text"":""mangue"",""chosenColorCode"":""MO""},""responseTime"":24494,""lastEditTime"":24494,""poolOrder"":1,""trialIndex"":36,""pairId"":""MG_LOW_US_HIGH_banana_mango_MO_SY"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""MO"",""rightColorCode"":""SY"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":146,""shortHeight"":95,""leftHeight"":146,""rightHeight"":95}","banane","banana","mango","SY","mangue","MO",24494,"MG_LOW","US_HIGH","MO","SY",146,95
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p5_s0_tl","{""assignments"":{""concept_mort"":""BK"",""concept_justice"":""DB""},""conceptA"":{""id"":""concept_mort"",""text"":""mort"",""chosenColorCode"":""BK""},""conceptB"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""DB""},""responseTime"":11026,""lastEditTime"":11026,""poolOrder"":0,""trialIndex"":20,""pairId"":""MG_HIGH_US_HIGH_death_justice_BK_DB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""BK"",""rightColorCode"":""DB"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":145,""shortHeight"":105,""leftHeight"":145,""rightHeight"":105}","mort","death","justice","BK","justice","DB",11026,"MG_HIGH","US_HIGH","BK","DB",145,105
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p11_s0_tl","{""assignments"":{""concept_justice"":""BK"",""concept_sécurité"":""SG""},""conceptA"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""BK""},""conceptB"":{""id"":""concept_sécurité"",""text"":""sécurité"",""chosenColorCode"":""SG""},""responseTime"":14371,""lastEditTime"":14371,""poolOrder"":1,""trialIndex"":44,""pairId"":""MG_LOW_US_HIGH_justice_safety_BK_SG"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""BK"",""rightColorCode"":""SG"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":155,""shortHeight"":99,""leftHeight"":155,""rightHeight"":99}","justice","justice","safety","BK","sécurité","SG",14371,"MG_LOW","US_HIGH","BK","SG",155,99
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p0_s0_tr","{""assignments"":{""concept_en_colère"":""WH"",""concept_heureux"":""MH""},""conceptA"":{""id"":""concept_en_colère"",""text"":""en colère"",""chosenColorCode"":""WH""},""conceptB"":{""id"":""concept_heureux"",""text"":""heureux"",""chosenColorCode"":""MH""},""responseTime"":21357,""lastEditTime"":21357,""poolOrder"":0,""trialIndex"":1,""pairId"":""MG_HIGH_US_LOW_angry_happy_MH_WH"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""MH"",""rightColorCode"":""WH"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":149,""shortHeight"":98,""leftHeight"":98,""rightHeight"":149}","en colère","angry","happy","WH","heureux","MH",21357,"MG_HIGH","US_LOW","MH","WH",98,149
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p10_s1_tr","{""assignments"":{""concept_malade"":""MH"",""concept_en_colère"":""SC""},""conceptA"":{""id"":""concept_en_colère"",""text"":""en colère"",""chosenColorCode"":""SC""},""conceptB"":{""id"":""concept_malade"",""text"":""malade"",""chosenColorCode"":""MH""},""responseTime"":15909,""lastEditTime"":15909,""poolOrder"":1,""trialIndex"":43,""pairId"":""MG_LOW_US_HIGH_angry_sick_MH_SC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""SC"",""rightColorCode"":""MH"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":151,""shortHeight"":100,""leftHeight"":100,""rightHeight"":151}","en colère","angry","sick","SC","malade","MH",15909,"MG_LOW","US_HIGH","SC","MH",100,151
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p5_s1_tl","{""assignments"":{""concept_justice"":""DB"",""concept_mort"":""BK""},""conceptA"":{""id"":""concept_mort"",""text"":""mort"",""chosenColorCode"":""BK""},""conceptB"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""DB""},""responseTime"":26386,""lastEditTime"":26386,""poolOrder"":1,""trialIndex"":22,""pairId"":""MG_HIGH_US_HIGH_death_justice_BK_DB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""DB"",""rightColorCode"":""BK"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":150,""shortHeight"":101,""leftHeight"":150,""rightHeight"":101}","mort","death","justice","BK","justice","DB",26386,"MG_HIGH","US_HIGH","DB","BK",150,101
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p5_s0_tr","{""assignments"":{""concept_mort"":""BK"",""concept_justice"":""DB""},""conceptA"":{""id"":""concept_mort"",""text"":""mort"",""chosenColorCode"":""BK""},""conceptB"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""DB""},""responseTime"":11995,""lastEditTime"":11995,""poolOrder"":0,""trialIndex"":21,""pairId"":""MG_HIGH_US_HIGH_death_justice_BK_DB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""BK"",""rightColorCode"":""DB"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":148,""shortHeight"":103,""leftHeight"":103,""rightHeight"":148}","mort","death","justice","BK","justice","DB",11995,"MG_HIGH","US_HIGH","BK","DB",103,148
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p10_s0_tl","{""assignments"":{""concept_en_colère"":""MH"",""concept_malade"":""SC""},""conceptA"":{""id"":""concept_en_colère"",""text"":""en colère"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_malade"",""text"":""malade"",""chosenColorCode"":""SC""},""responseTime"":29374,""lastEditTime"":29374,""poolOrder"":0,""trialIndex"":40,""pairId"":""MG_LOW_US_HIGH_angry_sick_MH_SC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""MH"",""rightColorCode"":""SC"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":145,""shortHeight"":102,""leftHeight"":145,""rightHeight"":102}","en colère","angry","sick","MH","malade","SC",29374,"MG_LOW","US_HIGH","MH","SC",145,102
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p9_s1_tr","{""assignments"":{""concept_mangue"":""MO"",""concept_banane"":""SY""},""conceptA"":{""id"":""concept_banane"",""text"":""banane"",""chosenColorCode"":""SY""},""conceptB"":{""id"":""concept_mangue"",""text"":""mangue"",""chosenColorCode"":""MO""},""responseTime"":8111,""lastEditTime"":8111,""poolOrder"":1,""trialIndex"":39,""pairId"":""MG_LOW_US_HIGH_banana_mango_MO_SY"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""SY"",""rightColorCode"":""MO"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":147,""shortHeight"":102,""leftHeight"":102,""rightHeight"":147}","banane","banana","mango","SY","mangue","MO",8111,"MG_LOW","US_HIGH","SY","MO",102,147
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p3_s1_tr","{""assignments"":{""concept_banane"":""MH"",""concept_pêche_(fruit)"":""SR""},""conceptA"":{""id"":""concept_banane"",""text"":""banane"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_pêche_(fruit)"",""text"":""pêche (fruit)"",""chosenColorCode"":""SR""},""responseTime"":9687,""lastEditTime"":9687,""poolOrder"":0,""trialIndex"":15,""pairId"":""MG_HIGH_US_HIGH_banana_peach_MH_SR"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""SR"",""rightColorCode"":""MH"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":151,""shortHeight"":95,""leftHeight"":95,""rightHeight"":151}","banane","banana","peach","MH","pêche (fruit)","SR",9687,"MG_HIGH","US_HIGH","SR","MH",95,151
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p0_s1_tl","{""assignments"":{""concept_en_colère"":""MH"",""concept_heureux"":""WH""},""conceptA"":{""id"":""concept_en_colère"",""text"":""en colère"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_heureux"",""text"":""heureux"",""chosenColorCode"":""WH""},""responseTime"":13582,""lastEditTime"":13582,""poolOrder"":0,""trialIndex"":2,""pairId"":""MG_HIGH_US_LOW_angry_happy_MH_WH"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""WH"",""rightColorCode"":""MH"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":153,""shortHeight"":105,""leftHeight"":153,""rightHeight"":105}","en colère","angry","happy","MH","heureux","WH",13582,"MG_HIGH","US_LOW","WH","MH",153,105
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p8_s1_tr","{""assignments"":{""concept_paix"":""MC"",""concept_justice"":""MO""},""conceptA"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""MO""},""conceptB"":{""id"":""concept_paix"",""text"":""paix"",""chosenColorCode"":""MC""},""responseTime"":6857,""lastEditTime"":6857,""poolOrder"":1,""trialIndex"":35,""pairId"":""MG_LOW_US_LOW_justice_peace_MC_MO"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""MO"",""rightColorCode"":""MC"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":153,""shortHeight"":100,""leftHeight"":100,""rightHeight"":153}","justice","justice","peace","MO","paix","MC",6857,"MG_LOW","US_LOW","MO","MC",100,153
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p10_s0_tr","{""assignments"":{""concept_en_colère"":""SC"",""concept_malade"":""MH""},""conceptA"":{""id"":""concept_en_colère"",""text"":""en colère"",""chosenColorCode"":""SC""},""conceptB"":{""id"":""concept_malade"",""text"":""malade"",""chosenColorCode"":""MH""},""responseTime"":20365,""lastEditTime"":20365,""poolOrder"":0,""trialIndex"":41,""pairId"":""MG_LOW_US_HIGH_angry_sick_MH_SC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""MH"",""rightColorCode"":""SC"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":151,""shortHeight"":95,""leftHeight"":95,""rightHeight"":151}","en colère","angry","sick","SC","malade","MH",20365,"MG_LOW","US_HIGH","MH","SC",95,151
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p11_s1_tl","{""assignments"":{""concept_justice"":""BK"",""concept_sécurité"":""SG""},""conceptA"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""BK""},""conceptB"":{""id"":""concept_sécurité"",""text"":""sécurité"",""chosenColorCode"":""SG""},""responseTime"":8152,""lastEditTime"":8152,""poolOrder"":1,""trialIndex"":46,""pairId"":""MG_LOW_US_HIGH_justice_safety_BK_SG"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""SG"",""rightColorCode"":""BK"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":145,""shortHeight"":104,""leftHeight"":145,""rightHeight"":104}","justice","justice","safety","BK","sécurité","SG",8152,"MG_LOW","US_HIGH","SG","BK",145,104
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p7_s1_tl","{""assignments"":{""concept_triste"":""A3"",""concept_malade"":""DC""},""conceptA"":{""id"":""concept_triste"",""text"":""triste"",""chosenColorCode"":""A3""},""conceptB"":{""id"":""concept_malade"",""text"":""malade"",""chosenColorCode"":""DC""},""responseTime"":12659,""lastEditTime"":12659,""poolOrder"":1,""trialIndex"":30,""pairId"":""MG_LOW_US_LOW_sad_sick_A3_DC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""DC"",""rightColorCode"":""A3"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":146,""shortHeight"":104,""leftHeight"":146,""rightHeight"":104}","triste","sad","sick","A3","malade","DC",12659,"MG_LOW","US_LOW","DC","A3",146,104
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p1_s0_tr","{""assignments"":{""concept_mort"":""DB"",""concept_sécurité"":""DP""},""conceptA"":{""id"":""concept_mort"",""text"":""mort"",""chosenColorCode"":""DB""},""conceptB"":{""id"":""concept_sécurité"",""text"":""sécurité"",""chosenColorCode"":""DP""},""responseTime"":8694,""lastEditTime"":8694,""poolOrder"":0,""trialIndex"":5,""pairId"":""MG_HIGH_US_LOW_death_safety_DB_DP"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""DB"",""rightColorCode"":""DP"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":154,""shortHeight"":98,""leftHeight"":98,""rightHeight"":154}","mort","death","safety","DB","sécurité","DP",8694,"MG_HIGH","US_LOW","DB","DP",98,154
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p11_s0_tr","{""assignments"":{""concept_justice"":""BK"",""concept_sécurité"":""SG""},""conceptA"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""BK""},""conceptB"":{""id"":""concept_sécurité"",""text"":""sécurité"",""chosenColorCode"":""SG""},""responseTime"":7140,""lastEditTime"":7140,""poolOrder"":0,""trialIndex"":45,""pairId"":""MG_LOW_US_HIGH_justice_safety_BK_SG"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""BK"",""rightColorCode"":""SG"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":152,""shortHeight"":100,""leftHeight"":100,""rightHeight"":152}","justice","justice","safety","BK","sécurité","SG",7140,"MG_LOW","US_HIGH","BK","SG",100,152
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p2_s0_tl","{""assignments"":{""concept_malade"":""DP"",""concept_heureux"":""SO""},""conceptA"":{""id"":""concept_heureux"",""text"":""heureux"",""chosenColorCode"":""SO""},""conceptB"":{""id"":""concept_malade"",""text"":""malade"",""chosenColorCode"":""DP""},""responseTime"":9265,""lastEditTime"":9265,""poolOrder"":1,""trialIndex"":8,""pairId"":""MG_HIGH_US_LOW_happy_sick_DP_SO"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""DP"",""rightColorCode"":""SO"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":151,""shortHeight"":96,""leftHeight"":151,""rightHeight"":96}","heureux","happy","sick","SO","malade","DP",9265,"MG_HIGH","US_LOW","DP","SO",151,96
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p3_s0_tl","{""assignments"":{""concept_pêche_(fruit)"":""MH"",""concept_banane"":""SR""},""conceptA"":{""id"":""concept_banane"",""text"":""banane"",""chosenColorCode"":""SR""},""conceptB"":{""id"":""concept_pêche_(fruit)"",""text"":""pêche (fruit)"",""chosenColorCode"":""MH""},""responseTime"":12738,""lastEditTime"":12738,""poolOrder"":1,""trialIndex"":12,""pairId"":""MG_HIGH_US_HIGH_banana_peach_MH_SR"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""MH"",""rightColorCode"":""SR"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":152,""shortHeight"":97,""leftHeight"":152,""rightHeight"":97}","banane","banana","peach","SR","pêche (fruit)","MH",12738,"MG_HIGH","US_HIGH","MH","SR",152,97
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p3_s0_tr","{""assignments"":{""concept_banane"":""SR"",""concept_pêche_(fruit)"":""MH""},""conceptA"":{""id"":""concept_banane"",""text"":""banane"",""chosenColorCode"":""SR""},""conceptB"":{""id"":""concept_pêche_(fruit)"",""text"":""pêche (fruit)"",""chosenColorCode"":""MH""},""responseTime"":12427,""lastEditTime"":12427,""poolOrder"":0,""trialIndex"":13,""pairId"":""MG_HIGH_US_HIGH_banana_peach_MH_SR"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""MH"",""rightColorCode"":""SR"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":155,""shortHeight"":104,""leftHeight"":104,""rightHeight"":155}","banane","banana","peach","SR","pêche (fruit)","MH",12427,"MG_HIGH","US_HIGH","MH","SR",104,155
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p4_s0_tl","{""assignments"":{""concept_mort"":""DP"",""concept_paix"":""LB""},""conceptA"":{""id"":""concept_mort"",""text"":""mort"",""chosenColorCode"":""DP""},""conceptB"":{""id"":""concept_paix"",""text"":""paix"",""chosenColorCode"":""LB""},""responseTime"":8799,""lastEditTime"":8799,""poolOrder"":0,""trialIndex"":16,""pairId"":""MG_HIGH_US_HIGH_death_peace_DP_LB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""DP"",""rightColorCode"":""LB"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":147,""shortHeight"":95,""leftHeight"":147,""rightHeight"":95}","mort","death","peace","DP","paix","LB",8799,"MG_HIGH","US_HIGH","DP","LB",147,95
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p6_s0_tr","{""assignments"":{""concept_heureux"":""MC"",""concept_triste"":""DR""},""conceptA"":{""id"":""concept_heureux"",""text"":""heureux"",""chosenColorCode"":""MC""},""conceptB"":{""id"":""concept_triste"",""text"":""triste"",""chosenColorCode"":""DR""},""responseTime"":9311,""lastEditTime"":9311,""poolOrder"":0,""trialIndex"":25,""pairId"":""MG_LOW_US_LOW_happy_sad_DR_MC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""DR"",""rightColorCode"":""MC"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":148,""shortHeight"":103,""leftHeight"":103,""rightHeight"":148}","heureux","happy","sad","MC","triste","DR",9311,"MG_LOW","US_LOW","DR","MC",103,148
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p4_s1_tr","{""assignments"":{""concept_mort"":""DP"",""concept_paix"":""LB""},""conceptA"":{""id"":""concept_mort"",""text"":""mort"",""chosenColorCode"":""DP""},""conceptB"":{""id"":""concept_paix"",""text"":""paix"",""chosenColorCode"":""LB""},""responseTime"":10880,""lastEditTime"":10880,""poolOrder"":0,""trialIndex"":19,""pairId"":""MG_HIGH_US_HIGH_death_peace_DP_LB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""LB"",""rightColorCode"":""DP"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":147,""shortHeight"":99,""leftHeight"":99,""rightHeight"":147}","mort","death","peace","DP","paix","LB",10880,"MG_HIGH","US_HIGH","LB","DP",99,147
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p8_s0_tl","{""assignments"":{""concept_paix"":""MC"",""concept_justice"":""MO""},""conceptA"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""MO""},""conceptB"":{""id"":""concept_paix"",""text"":""paix"",""chosenColorCode"":""MC""},""responseTime"":15132,""lastEditTime"":15132,""poolOrder"":0,""trialIndex"":32,""pairId"":""MG_LOW_US_LOW_justice_peace_MC_MO"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""MC"",""rightColorCode"":""MO"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":148,""shortHeight"":95,""leftHeight"":148,""rightHeight"":95}","justice","justice","peace","MO","paix","MC",15132,"MG_LOW","US_LOW","MC","MO",148,95
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p3_s1_tl","{""assignments"":{""concept_banane"":""SR"",""concept_pêche_(fruit)"":""MH""},""conceptA"":{""id"":""concept_banane"",""text"":""banane"",""chosenColorCode"":""SR""},""conceptB"":{""id"":""concept_pêche_(fruit)"",""text"":""pêche (fruit)"",""chosenColorCode"":""MH""},""responseTime"":11580,""lastEditTime"":11580,""poolOrder"":0,""trialIndex"":14,""pairId"":""MG_HIGH_US_HIGH_banana_peach_MH_SR"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""SR"",""rightColorCode"":""MH"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":148,""shortHeight"":97,""leftHeight"":148,""rightHeight"":97}","banane","banana","peach","SR","pêche (fruit)","MH",11580,"MG_HIGH","US_HIGH","SR","MH",148,97
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p9_s0_tr","{""assignments"":{""concept_mangue"":""MO"",""concept_banane"":""SY""},""conceptA"":{""id"":""concept_banane"",""text"":""banane"",""chosenColorCode"":""SY""},""conceptB"":{""id"":""concept_mangue"",""text"":""mangue"",""chosenColorCode"":""MO""},""responseTime"":8420,""lastEditTime"":8420,""poolOrder"":1,""trialIndex"":37,""pairId"":""MG_LOW_US_HIGH_banana_mango_MO_SY"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""MO"",""rightColorCode"":""SY"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":150,""shortHeight"":102,""leftHeight"":102,""rightHeight"":150}","banane","banana","mango","SY","mangue","MO",8420,"MG_LOW","US_HIGH","MO","SY",102,150
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p5_s1_tr","{""assignments"":{""concept_mort"":""BK"",""concept_justice"":""DB""},""conceptA"":{""id"":""concept_mort"",""text"":""mort"",""chosenColorCode"":""BK""},""conceptB"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""DB""},""responseTime"":6076,""lastEditTime"":6076,""poolOrder"":1,""trialIndex"":23,""pairId"":""MG_HIGH_US_HIGH_death_justice_BK_DB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""DB"",""rightColorCode"":""BK"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":150,""shortHeight"":101,""leftHeight"":101,""rightHeight"":150}","mort","death","justice","BK","justice","DB",6076,"MG_HIGH","US_HIGH","DB","BK",101,150
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p8_s1_tl","{""assignments"":{""concept_paix"":""MC"",""concept_justice"":""MO""},""conceptA"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""MO""},""conceptB"":{""id"":""concept_paix"",""text"":""paix"",""chosenColorCode"":""MC""},""responseTime"":10726,""lastEditTime"":10726,""poolOrder"":1,""trialIndex"":34,""pairId"":""MG_LOW_US_LOW_justice_peace_MC_MO"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""MO"",""rightColorCode"":""MC"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":149,""shortHeight"":101,""leftHeight"":149,""rightHeight"":101}","justice","justice","peace","MO","paix","MC",10726,"MG_LOW","US_LOW","MO","MC",149,101
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p0_s1_tr","{""assignments"":{""concept_heureux"":""WH"",""concept_en_colère"":""MH""},""conceptA"":{""id"":""concept_en_colère"",""text"":""en colère"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_heureux"",""text"":""heureux"",""chosenColorCode"":""WH""},""responseTime"":21880,""lastEditTime"":21880,""poolOrder"":1,""trialIndex"":3,""pairId"":""MG_HIGH_US_LOW_angry_happy_MH_WH"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""WH"",""rightColorCode"":""MH"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":150,""shortHeight"":103,""leftHeight"":103,""rightHeight"":150}","en colère","angry","happy","MH","heureux","WH",21880,"MG_HIGH","US_LOW","WH","MH",103,150
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p8_s0_tr","{""assignments"":{""concept_paix"":""MC"",""concept_justice"":""MO""},""conceptA"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""MO""},""conceptB"":{""id"":""concept_paix"",""text"":""paix"",""chosenColorCode"":""MC""},""responseTime"":6336,""lastEditTime"":6336,""poolOrder"":1,""trialIndex"":33,""pairId"":""MG_LOW_US_LOW_justice_peace_MC_MO"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""MC"",""rightColorCode"":""MO"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":145,""shortHeight"":104,""leftHeight"":104,""rightHeight"":145}","justice","justice","peace","MO","paix","MC",6336,"MG_LOW","US_LOW","MC","MO",104,145
