group,participantId,trialId,category,accuracy
us,5de30dd39a9da5342d09f2e8,p7_s1_tl,MG_LOW-US_LOW,0
us,5de30dd39a9da5342d09f2e8,p9_s1_tl,MG_LOW-US_HIGH,1
us,5de30dd39a9da5342d09f2e8,p6_s0_tl,MG_LOW-US_LOW,1
us,5de30dd39a9da5342d09f2e8,p10_s0_tr,MG_LOW-US_HIGH,0
us,5de30dd39a9da5342d09f2e8,p7_s1_tr,MG_LOW-US_LOW,0
us,5de30dd39a9da5342d09f2e8,p1_s0_tl,MG_HIGH-US_LOW,0
us,5de30dd39a9da5342d09f2e8,p1_s1_tl,MG_HIGH-US_LOW,0
us,5de30dd39a9da5342d09f2e8,p11_s1_tr,MG_LOW-US_HIGH,0
us,5de30dd39a9da5342d09f2e8,p10_s0_tr,MG_LOW-US_HIGH,0
us,5de30dd39a9da5342d09f2e8,p5_s1_tr,MG_HIGH-US_HIGH,1
us,5de30dd39a9da5342d09f2e8,p4_s1_tr,MG_HIGH-US_HIGH,0
us,5de30dd39a9da5342d09f2e8,p8_s0_tl,MG_LOW-US_LOW,1
us,5de30dd39a9da5342d09f2e8,p2_s0_tl,MG_HIGH-US_LOW,0
us,5de30dd39a9da5342d09f2e8,p5_s1_tl,MG_HIGH-US_HIGH,1
us,5de30dd39a9da5342d09f2e8,p11_s0_tr,MG_LOW-US_HIGH,0
us,5de30dd39a9da5342d09f2e8,p7_s1_tr,MG_LOW-US_LOW,0
us,5de30dd39a9da5342d09f2e8,p8_s1_tr,MG_LOW-US_LOW,0
us,5de30dd39a9da5342d09f2e8,p5_s0_tr,MG_HIGH-US_HIGH,1
us,5de30dd39a9da5342d09f2e8,p2_s1_tr,MG_HIGH-US_LOW,0
us,5de30dd39a9da5342d09f2e8,p0_s0_tr,MG_HIGH-US_LOW,1
us,5de30dd39a9da5342d09f2e8,p8_s0_tr,MG_LOW-US_LOW,1
us,5de30dd39a9da5342d09f2e8,p6_s1_tr,MG_LOW-US_LOW,1
us,5de30dd39a9da5342d09f2e8,p7_s0_tl,MG_LOW-US_LOW,0
us,5de30dd39a9da5342d09f2e8,p9_s1_tl,MG_LOW-US_HIGH,1
us,5de30dd39a9da5342d09f2e8,p5_s0_tl,MG_HIGH-US_HIGH,1
us,5de30dd39a9da5342d09f2e8,p11_s0_tl,MG_LOW-US_HIGH,0
us,5de30dd39a9da5342d09f2e8,p0_s1_tl,MG_HIGH-US_LOW,1
us,5de30dd39a9da5342d09f2e8,p1_s1_tr,MG_HIGH-US_LOW,0
us,5de30dd39a9da5342d09f2e8,p6_s0_tr,MG_LOW-US_LOW,1
us,5de30dd39a9da5342d09f2e8,p7_s1_tl,MG_LOW-US_LOW,0
us,5de30dd39a9da5342d09f2e8,p9_s0_tl,MG_LOW-US_HIGH,1
us,5de30dd39a9da5342d09f2e8,p0_s0_tl,MG_HIGH-US_LOW,1
us,5de30dd39a9da5342d09f2e8,p2_s0_tr,MG_HIGH-US_LOW,0
us,5de30dd39a9da5342d09f2e8,p10_s0_tl,MG_LOW-US_HIGH,0
us,5de30dd39a9da5342d09f2e8,p10_s1_tr,MG_LOW-US_HIGH,0
us,5de30dd39a9da5342d09f2e8,p3_s1_tl,MG_HIGH-US_HIGH,1
us,5de30dd39a9da5342d09f2e8,p0_s1_tr,MG_HIGH-US_LOW,1
us,5de30dd39a9da5342d09f2e8,p9_s0_tr,MG_LOW-US_HIGH,1
us,5de30dd39a9da5342d09f2e8,p3_s1_tr,MG_HIGH-US_HIGH,1
us,5de30dd39a9da5342d09f2e8,p10_s1_tl,MG_LOW-US_HIGH,0
us,5de30dd39a9da5342d09f2e8,p8_s1_tl,MG_LOW-US_LOW,1
us,5de30dd39a9da5342d09f2e8,p1_s0_tr,MG_HIGH-US_LOW,0
us,5de30dd39a9da5342d09f2e8,p4_s1_tl,MG_HIGH-US_HIGH,0
us,5de30dd39a9da5342d09f2e8,p9_s1_tr,MG_LOW-US_HIGH,1
us,5de30dd39a9da5342d09f2e8,p4_s0_tr,MG_HIGH-US_HIGH,0
us,5de30dd39a9da5342d09f2e8,p4_s0_tl,MG_HIGH-US_HIGH,0
us,5de30dd39a9da5342d09f2e8,p11_s1_tl,MG_LOW-US_HIGH,0
us,5de30dd39a9da5342d09f2e8,p6_s1_tl,MG_LOW-US_LOW,1
us,5de30dd39a9da5342d09f2e8,p7_s0_tr,MG_LOW-US_LOW,0
us,5de30dd39a9da5342d09f2e8,p2_s1_tl,MG_HIGH-US_LOW,0
us,5de30dd39a9da5342d09f2e8,p3_s0_tr,MG_HIGH-US_HIGH,1
us,5de30dd39a9da5342d09f2e8,p6_s0_tl,MG_LOW-US_LOW,1
us,5de30dd39a9da5342d09f2e8,p3_s0_tl,MG_HIGH-US_HIGH,1
us,5de30dd39a9da5342d09f2e8,p5_s1_tl,MG_HIGH-US_HIGH,1
us,5de30dd39a9da5342d09f2e8,p11_s0_tl,MG_LOW-US_HIGH,0
us,5de30dd39a9da5342d09f2e8,p7_s0_tr,MG_LOW-US_LOW,0
us,5de30dd39a9da5342d09f2e8,p0_s0_tl,MG_HIGH-US_LOW,1
us,5de30dd39a9da5342d09f2e8,p8_s1_tl,MG_LOW-US_LOW,1
us,5de30dd39a9da5342d09f2e8,p9_s0_tl,MG_LOW-US_HIGH,1
us,5de30dd39a9da5342d09f2e8,p4_s1_tl,MG_HIGH-US_HIGH,0
us,5de30dd39a9da5342d09f2e8,p7_s1_tl,MG_LOW-US_LOW,0
us,5de30dd39a9da5342d09f2e8,p0_s0_tr,MG_HIGH-US_LOW,1
us,5de30dd39a9da5342d09f2e8,p3_s0_tl,MG_HIGH-US_HIGH,1
us,5de30dd39a9da5342d09f2e8,p3_s1_tl,MG_HIGH-US_HIGH,1
us,5de30dd39a9da5342d09f2e8,p10_s1_tl,MG_LOW-US_HIGH,0
us,5de30dd39a9da5342d09f2e8,p11_s1_tl,MG_LOW-US_HIGH,0
us,5de30dd39a9da5342d09f2e8,p5_s0_tl,MG_HIGH-US_HIGH,1
us,5de30dd39a9da5342d09f2e8,p7_s0_tl,MG_LOW-US_LOW,0
us,5de30dd39a9da5342d09f2e8,p1_s1_tr,MG_HIGH-US_LOW,0
us,5de30dd39a9da5342d09f2e8,p1_s0_tl,MG_HIGH-US_LOW,0
us,5de30dd39a9da5342d09f2e8,p6_s1_tl,MG_LOW-US_LOW,1
us,5de30dd39a9da5342d09f2e8,p4_s0_tl,MG_HIGH-US_HIGH,0
us,5de30dd39a9da5342d09f2e8,p8_s1_tr,MG_LOW-US_LOW,1
us,5de30dd39a9da5342d09f2e8,p9_s0_tr,MG_LOW-US_HIGH,1
us,5de30dd39a9da5342d09f2e8,p2_s1_tr,MG_HIGH-US_LOW,0
us,5de30dd39a9da5342d09f2e8,p3_s0_tr,MG_HIGH-US_HIGH,1
us,5de30dd39a9da5342d09f2e8,p10_s0_tl,MG_LOW-US_HIGH,0
us,5de30dd39a9da5342d09f2e8,p7_s1_tr,MG_LOW-US_LOW,0
us,5de30dd39a9da5342d09f2e8,p2_s0_tr,MG_HIGH-US_LOW,0
us,5de30dd39a9da5342d09f2e8,p4_s1_tr,MG_HIGH-US_HIGH,0
us,5de30dd39a9da5342d09f2e8,p10_s1_tr,MG_LOW-US_HIGH,0
us,5de30dd39a9da5342d09f2e8,p8_s0_tr,MG_LOW-US_LOW,1
us,5de30dd39a9da5342d09f2e8,p5_s1_tr,MG_HIGH-US_HIGH,1
us,5de30dd39a9da5342d09f2e8,p11_s1_tr,MG_LOW-US_HIGH,0
us,5de30dd39a9da5342d09f2e8,p3_s1_tr,MG_HIGH-US_HIGH,1
us,5de30dd39a9da5342d09f2e8,p1_s1_tl,MG_HIGH-US_LOW,0
us,5de30dd39a9da5342d09f2e8,p9_s1_tr,MG_LOW-US_HIGH,1
us,5de30dd39a9da5342d09f2e8,p4_s0_tr,MG_HIGH-US_HIGH,0
us,5de30dd39a9da5342d09f2e8,p9_s1_tl,MG_LOW-US_HIGH,1
us,5de30dd39a9da5342d09f2e8,p8_s0_tl,MG_LOW-US_LOW,1
us,5de30dd39a9da5342d09f2e8,p0_s1_tl,MG_HIGH-US_LOW,1
us,5de30dd39a9da5342d09f2e8,p6_s0_tl,MG_LOW-US_LOW,1
us,5de30dd39a9da5342d09f2e8,p0_s1_tr,MG_HIGH-US_LOW,1
us,5de30dd39a9da5342d09f2e8,p2_s0_tl,MG_HIGH-US_LOW,0
us,5de30dd39a9da5342d09f2e8,p5_s0_tr,MG_HIGH-US_HIGH,1
us,5de30dd39a9da5342d09f2e8,p10_s0_tr,MG_LOW-US_HIGH,0
us,5de30dd39a9da5342d09f2e8,p6_s1_tr,MG_LOW-US_LOW,1
us,5de30dd39a9da5342d09f2e8,p2_s1_tl,MG_HIGH-US_LOW,0
us,5de30dd39a9da5342d09f2e8,p11_s0_tr,MG_LOW-US_HIGH,0
us,5de30dd39a9da5342d09f2e8,p6_s0_tr,MG_LOW-US_LOW,1
us,5de30dd39a9da5342d09f2e8,p1_s0_tr,MG_HIGH-US_LOW,0
us,62cd9b920ed1b7c1648818d3,p9_s1_tl,MG_LOW-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p6_s0_tl,MG_LOW-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p2_s0_tr,MG_HIGH-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p4_s0_tl,MG_HIGH-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p1_s1_tr,MG_HIGH-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p10_s1_tr,MG_LOW-US_HIGH,0
us,62cd9b920ed1b7c1648818d3,p0_s0_tr,MG_HIGH-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p3_s1_tr,MG_HIGH-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p7_s0_tl,MG_LOW-US_LOW,0
us,62cd9b920ed1b7c1648818d3,p9_s0_tr,MG_LOW-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p3_s0_tr,MG_HIGH-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p7_s0_tr,MG_LOW-US_LOW,0
us,62cd9b920ed1b7c1648818d3,p11_s0_tr,MG_LOW-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p4_s0_tr,MG_HIGH-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p2_s1_tl,MG_HIGH-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p0_s0_tl,MG_HIGH-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p8_s0_tl,MG_LOW-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p8_s0_tr,MG_LOW-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p2_s1_tr,MG_HIGH-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p5_s0_tl,MG_HIGH-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p5_s0_tr,MG_HIGH-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p0_s1_tl,MG_HIGH-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p11_s0_tl,MG_LOW-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p4_s1_tl,MG_HIGH-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p0_s1_tr,MG_HIGH-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p1_s0_tr,MG_HIGH-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p3_s0_tl,MG_HIGH-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p1_s0_tl,MG_HIGH-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p7_s1_tr,MG_LOW-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p9_s0_tl,MG_LOW-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p8_s1_tl,MG_LOW-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p5_s1_tl,MG_HIGH-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p2_s0_tl,MG_HIGH-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p11_s1_tl,MG_LOW-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p6_s0_tr,MG_LOW-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p8_s1_tr,MG_LOW-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p10_s1_tl,MG_LOW-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p10_s0_tr,MG_LOW-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p6_s1_tl,MG_LOW-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p5_s1_tr,MG_HIGH-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p3_s1_tl,MG_HIGH-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p9_s1_tr,MG_LOW-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p6_s1_tr,MG_LOW-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p7_s1_tl,MG_LOW-US_LOW,0
us,62cd9b920ed1b7c1648818d3,p1_s1_tl,MG_HIGH-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p11_s1_tr,MG_LOW-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p10_s0_tl,MG_LOW-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p4_s1_tr,MG_HIGH-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p6_s1_tr,MG_LOW-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p11_s0_tr,MG_LOW-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p10_s0_tl,MG_LOW-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p9_s0_tl,MG_LOW-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p2_s1_tr,MG_HIGH-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p3_s1_tr,MG_HIGH-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p1_s1_tl,MG_HIGH-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p5_s0_tl,MG_HIGH-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p4_s1_tr,MG_HIGH-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p4_s1_tl,MG_HIGH-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p4_s0_tr,MG_HIGH-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p2_s0_tr,MG_HIGH-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p1_s1_tr,MG_HIGH-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p5_s0_tr,MG_HIGH-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p6_s0_tl,MG_LOW-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p8_s0_tr,MG_LOW-US_LOW,0
us,62cd9b920ed1b7c1648818d3,p5_s1_tl,MG_HIGH-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p11_s0_tl,MG_LOW-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p2_s1_tl,MG_HIGH-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p2_s0_tl,MG_HIGH-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p6_s1_tl,MG_LOW-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p9_s0_tr,MG_LOW-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p10_s1_tl,MG_LOW-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p1_s0_tl,MG_HIGH-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p7_s0_tr,MG_LOW-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p10_s1_tr,MG_LOW-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p0_s1_tr,MG_HIGH-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p7_s1_tr,MG_LOW-US_LOW,0
us,62cd9b920ed1b7c1648818d3,p0_s0_tr,MG_HIGH-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p3_s0_tr,MG_HIGH-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p11_s1_tr,MG_LOW-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p8_s1_tl,MG_LOW-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p6_s0_tr,MG_LOW-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p5_s1_tr,MG_HIGH-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p0_s1_tl,MG_HIGH-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p8_s0_tl,MG_LOW-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p7_s1_tl,MG_LOW-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p3_s1_tl,MG_HIGH-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p3_s0_tl,MG_HIGH-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p0_s0_tl,MG_HIGH-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p11_s1_tl,MG_LOW-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p9_s1_tr,MG_LOW-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p10_s0_tr,MG_LOW-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p8_s1_tr,MG_LOW-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p1_s0_tr,MG_HIGH-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p7_s0_tl,MG_LOW-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p4_s0_tl,MG_HIGH-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p9_s1_tl,MG_LOW-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p8_s0_tr,MG_LOW-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p6_s0_tr,MG_LOW-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p0_s0_tl,MG_HIGH-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p10_s1_tr,MG_LOW-US_HIGH,0
us,62cd9b920ed1b7c1648818d3,p10_s0_tr,MG_LOW-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p11_s0_tr,MG_LOW-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p3_s0_tr,MG_HIGH-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p6_s1_tl,MG_LOW-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p5_s0_tl,MG_HIGH-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p1_s0_tr,MG_HIGH-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p11_s1_tl,MG_LOW-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p2_s0_tl,MG_HIGH-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p4_s1_tr,MG_HIGH-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p8_s1_tr,MG_LOW-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p7_s1_tl,MG_LOW-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p6_s0_tl,MG_LOW-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p8_s1_tl,MG_LOW-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p2_s1_tr,MG_HIGH-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p11_s0_tl,MG_LOW-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p0_s0_tr,MG_HIGH-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p0_s1_tr,MG_HIGH-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p10_s1_tl,MG_LOW-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p3_s1_tl,MG_HIGH-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p4_s0_tr,MG_HIGH-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p2_s0_tr,MG_HIGH-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p10_s0_tl,MG_LOW-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p4_s0_tl,MG_HIGH-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p9_s0_tl,MG_LOW-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p5_s1_tr,MG_HIGH-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p7_s0_tr,MG_LOW-US_LOW,0
us,62cd9b920ed1b7c1648818d3,p7_s1_tr,MG_LOW-US_LOW,0
us,62cd9b920ed1b7c1648818d3,p11_s1_tr,MG_LOW-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p5_s0_tr,MG_HIGH-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p2_s1_tl,MG_HIGH-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p0_s1_tl,MG_HIGH-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p1_s1_tr,MG_HIGH-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p1_s1_tl,MG_HIGH-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p9_s0_tr,MG_LOW-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p9_s1_tl,MG_LOW-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p3_s0_tl,MG_HIGH-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p4_s1_tl,MG_HIGH-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p9_s1_tr,MG_LOW-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p6_s1_tr,MG_LOW-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p5_s1_tl,MG_HIGH-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p7_s0_tl,MG_LOW-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p1_s0_tl,MG_HIGH-US_LOW,1
us,62cd9b920ed1b7c1648818d3,p3_s1_tr,MG_HIGH-US_HIGH,1
us,62cd9b920ed1b7c1648818d3,p8_s0_tl,MG_LOW-US_LOW,1
us,636ebb19aa1d1be8c41cc46e,p6_s0_tr,MG_LOW-US_LOW,1
us,636ebb19aa1d1be8c41cc46e,p4_s1_tl,MG_HIGH-US_HIGH,1
us,636ebb19aa1d1be8c41cc46e,p9_s0_tr,MG_LOW-US_HIGH,1
us,636ebb19aa1d1be8c41cc46e,p2_s1_tr,MG_HIGH-US_LOW,1
us,636ebb19aa1d1be8c41cc46e,p9_s1_tl,MG_LOW-US_HIGH,1
us,636ebb19aa1d1be8c41cc46e,p3_s0_tr,MG_HIGH-US_HIGH,1
us,636ebb19aa1d1be8c41cc46e,p5_s0_tl,MG_HIGH-US_HIGH,1
us,636ebb19aa1d1be8c41cc46e,p2_s0_tl,MG_HIGH-US_LOW,1
us,636ebb19aa1d1be8c41cc46e,p9_s0_tl,MG_LOW-US_HIGH,1
us,636ebb19aa1d1be8c41cc46e,p1_s0_tr,MG_HIGH-US_LOW,1
us,636ebb19aa1d1be8c41cc46e,p8_s0_tl,MG_LOW-US_LOW,0
us,636ebb19aa1d1be8c41cc46e,p7_s1_tr,MG_LOW-US_LOW,0
us,636ebb19aa1d1be8c41cc46e,p10_s0_tl,MG_LOW-US_HIGH,0
us,636ebb19aa1d1be8c41cc46e,p6_s0_tl,MG_LOW-US_LOW,1
us,636ebb19aa1d1be8c41cc46e,p7_s0_tr,MG_LOW-US_LOW,0
us,636ebb19aa1d1be8c41cc46e,p11_s1_tl,MG_LOW-US_HIGH,0
us,636ebb19aa1d1be8c41cc46e,p7_s1_tl,MG_LOW-US_LOW,0
us,636ebb19aa1d1be8c41cc46e,p10_s1_tl,MG_LOW-US_HIGH,0
us,636ebb19aa1d1be8c41cc46e,p8_s0_tr,MG_LOW-US_LOW,1
us,636ebb19aa1d1be8c41cc46e,p4_s1_tr,MG_HIGH-US_HIGH,1
us,636ebb19aa1d1be8c41cc46e,p1_s1_tl,MG_HIGH-US_LOW,1
us,636ebb19aa1d1be8c41cc46e,p2_s0_tr,MG_HIGH-US_LOW,1
us,636ebb19aa1d1be8c41cc46e,p4_s0_tr,MG_HIGH-US_HIGH,1
us,636ebb19aa1d1be8c41cc46e,p2_s1_tl,MG_HIGH-US_LOW,1
us,636ebb19aa1d1be8c41cc46e,p0_s1_tr,MG_HIGH-US_LOW,0
us,636ebb19aa1d1be8c41cc46e,p5_s1_tr,MG_HIGH-US_HIGH,1
us,636ebb19aa1d1be8c41cc46e,p3_s0_tl,MG_HIGH-US_HIGH,1
us,636ebb19aa1d1be8c41cc46e,p3_s1_tl,MG_HIGH-US_HIGH,1
us,636ebb19aa1d1be8c41cc46e,p6_s1_tr,MG_LOW-US_LOW,1
us,636ebb19aa1d1be8c41cc46e,p7_s0_tl,MG_LOW-US_LOW,0
us,636ebb19aa1d1be8c41cc46e,p10_s1_tr,MG_LOW-US_HIGH,0
us,636ebb19aa1d1be8c41cc46e,p0_s0_tl,MG_HIGH-US_LOW,0
us,636ebb19aa1d1be8c41cc46e,p9_s1_tr,MG_LOW-US_HIGH,1
us,636ebb19aa1d1be8c41cc46e,p11_s1_tr,MG_LOW-US_HIGH,0
us,636ebb19aa1d1be8c41cc46e,p8_s1_tl,MG_LOW-US_LOW,1
us,636ebb19aa1d1be8c41cc46e,p3_s1_tr,MG_HIGH-US_HIGH,1
us,636ebb19aa1d1be8c41cc46e,p1_s0_tl,MG_HIGH-US_LOW,1
us,636ebb19aa1d1be8c41cc46e,p11_s0_tr,MG_LOW-US_HIGH,0
us,636ebb19aa1d1be8c41cc46e,p6_s1_tl,MG_LOW-US_LOW,1
us,636ebb19aa1d1be8c41cc46e,p0_s0_tr,MG_HIGH-US_LOW,0
us,636ebb19aa1d1be8c41cc46e,p8_s1_tr,MG_LOW-US_LOW,1
us,636ebb19aa1d1be8c41cc46e,p0_s1_tl,MG_HIGH-US_LOW,0
us,636ebb19aa1d1be8c41cc46e,p5_s0_tr,MG_HIGH-US_HIGH,1
us,636ebb19aa1d1be8c41cc46e,p1_s1_tr,MG_HIGH-US_LOW,0
us,636ebb19aa1d1be8c41cc46e,p10_s0_tr,MG_LOW-US_HIGH,0
us,636ebb19aa1d1be8c41cc46e,p11_s0_tl,MG_LOW-US_HIGH,1
us,636ebb19aa1d1be8c41cc46e,p4_s0_tl,MG_HIGH-US_HIGH,1
us,636ebb19aa1d1be8c41cc46e,p5_s1_tl,MG_HIGH-US_HIGH,1
us,636ebb19aa1d1be8c41cc46e,p10_s0_tr,MG_LOW-US_HIGH,0
us,636ebb19aa1d1be8c41cc46e,p1_s1_tl,MG_HIGH-US_LOW,1
us,636ebb19aa1d1be8c41cc46e,p6_s1_tr,MG_LOW-US_LOW,1
us,636ebb19aa1d1be8c41cc46e,p11_s0_tl,MG_LOW-US_HIGH,1
us,636ebb19aa1d1be8c41cc46e,p1_s0_tr,MG_HIGH-US_LOW,1
us,636ebb19aa1d1be8c41cc46e,p8_s0_tr,MG_LOW-US_LOW,1
us,636ebb19aa1d1be8c41cc46e,p0_s1_tr,MG_HIGH-US_LOW,0
us,636ebb19aa1d1be8c41cc46e,p5_s1_tl,MG_HIGH-US_HIGH,1
us,636ebb19aa1d1be8c41cc46e,p8_s1_tr,MG_LOW-US_LOW,0
us,636ebb19aa1d1be8c41cc46e,p5_s0_tl,MG_HIGH-US_HIGH,1
us,636ebb19aa1d1be8c41cc46e,p11_s1_tr,MG_LOW-US_HIGH,1
us,636ebb19aa1d1be8c41cc46e,p5_s0_tr,MG_HIGH-US_HIGH,1
us,636ebb19aa1d1be8c41cc46e,p9_s1_tr,MG_LOW-US_HIGH,1
us,636ebb19aa1d1be8c41cc46e,p0_s1_tl,MG_HIGH-US_LOW,0
us,636ebb19aa1d1be8c41cc46e,p4_s0_tr,MG_HIGH-US_HIGH,1
us,636ebb19aa1d1be8c41cc46e,p10_s1_tr,MG_LOW-US_HIGH,0
