progressBlock,color,progressColor,ans,conceptFr,expCountry,ID,concept,rating
12,DP,21,10,paix,mdg,20240312-1051-51517,peace,0.1
12,LR,22,30,paix,mdg,20240312-1051-51517,peace,0.3
12,MC,23,0,paix,mdg,20240312-1051-51517,peace,0
12,MY,24,0,paix,mdg,20240312-1051-51517,peace,0
12,SB,25,0,paix,mdg,20240312-1051-51517,peace,0
12,SG,26,0,paix,mdg,20240312-1051-51517,peace,0
12,DY,27,0,paix,mdg,20240312-1051-51517,peace,0
12,A2,28,30,paix,mdg,20240312-1051-51517,peace,0.3
12,DH,29,0,paix,mdg,20240312-1051-51517,peace,0
12,MR,30,0,paix,mdg,20240312-1051-51517,peace,0
12,SR,31,0,paix,mdg,20240312-1051-51517,peace,0
12,SH,32,60,paix,mdg,20240312-1051-51517,peace,0.6
12,MB,33,0,paix,mdg,20240312-1051-51517,peace,0
12,WH,34,100,paix,mdg,20240312-1051-51517,peace,1
12,DC,35,0,paix,mdg,20240312-1051-51517,peace,0
12,MH,36,0,paix,mdg,20240312-1051-51517,peace,0
12,LG,37,0,paix,mdg,20240312-1051-51517,peace,0
13,DR,1,100,justice,mdg,20240312-1051-51517,justice,1
13,DY,2,0,justice,mdg,20240312-1051-51517,justice,0
13,LB,3,0,justice,mdg,20240312-1051-51517,justice,0
13,DP,4,30,justice,mdg,20240312-1051-51517,justice,0.3
13,DG,5,0,justice,mdg,20240312-1051-51517,justice,0
13,SP,6,0,justice,mdg,20240312-1051-51517,justice,0
13,SC,7,0,justice,mdg,20240312-1051-51517,justice,0
13,MP,8,0,justice,mdg,20240312-1051-51517,justice,0
13,LH,9,0,justice,mdg,20240312-1051-51517,justice,0
13,SR,10,90,justice,mdg,20240312-1051-51517,justice,0.9
13,A3,11,90,justice,mdg,20240312-1051-51517,justice,0.9
13,LG,12,0,justice,mdg,20240312-1051-51517,justice,0
13,MH,13,0,justice,mdg,20240312-1051-51517,justice,0
13,MR,14,0,justice,mdg,20240312-1051-51517,justice,0
13,LY,15,0,justice,mdg,20240312-1051-51517,justice,0
13,A1,16,30,justice,mdg,20240312-1051-51517,justice,0.3
13,SO,17,0,justice,mdg,20240312-1051-51517,justice,0
13,LC,18,0,justice,mdg,20240312-1051-51517,justice,0
13,LO,19,0,justice,mdg,20240312-1051-51517,justice,0
13,WH,20,100,justice,mdg,20240312-1051-51517,justice,1
13,DC,21,0,justice,mdg,20240312-1051-51517,justice,0
13,MO,22,0,justice,mdg,20240312-1051-51517,justice,0
13,SY,23,0,justice,mdg,20240312-1051-51517,justice,0
13,LP,24,0,justice,mdg,20240312-1051-51517,justice,0
13,MB,25,0,justice,mdg,20240312-1051-51517,justice,0
13,MG,26,0,justice,mdg,20240312-1051-51517,justice,0
13,DO,27,0,justice,mdg,20240312-1051-51517,justice,0
13,A2,28,20,justice,mdg,20240312-1051-51517,justice,0.2
13,DB,29,0,justice,mdg,20240312-1051-51517,justice,0
13,BK,30,100,justice,mdg,20240312-1051-51517,justice,1
13,SB,31,0,justice,mdg,20240312-1051-51517,justice,0
13,DH,32,0,justice,mdg,20240312-1051-51517,justice,0
13,MC,33,0,justice,mdg,20240312-1051-51517,justice,0
13,SG,34,0,justice,mdg,20240312-1051-51517,justice,0
13,MY,35,0,justice,mdg,20240312-1051-51517,justice,0
13,SH,36,0,justice,mdg,20240312-1051-51517,justice,0
13,LR,37,0,justice,mdg,20240312-1051-51517,justice,0
14,MG,1,70,banane,mdg,20240312-1051-51517,banana,0.7
14,WH,2,0,banane,mdg,20240312-1051-51517,banana,0
14,LC,3,0,banane,mdg,20240312-1051-51517,banana,0
14,DR,4,40,banane,mdg,20240312-1051-51517,banana,0.4
14,A1,5,0,banane,mdg,20240312-1051-51517,banana,0
14,LY,6,90,banane,mdg,20240312-1051-51517,banana,0.9
14,LG,7,60,banane,mdg,20240312-1051-51517,banana,0.6
14,LB,8,0,banane,mdg,20240312-1051-51517,banana,0
14,MP,9,0,banane,mdg,20240312-1051-51517,banana,0
14,DG,10,40,banane,mdg,20240312-1051-51517,banana,0.4
14,DH,11,0,banane,mdg,20240312-1051-51517,banana,0
14,DY,12,0,banane,mdg,20240312-1051-51517,banana,0
14,MY,13,10,banane,mdg,20240312-1051-51517,banana,0.1
14,LO,14,0,banane,mdg,20240312-1051-51517,banana,0
14,SR,15,0,banane,mdg,20240312-1051-51517,banana,0
14,SH,16,0,banane,mdg,20240312-1051-51517,banana,0
14,MO,17,0,banane,mdg,20240312-1051-51517,banana,0
14,LH,18,0,banane,mdg,20240312-1051-51517,banana,0
14,DO,19,0,banane,mdg,20240312-1051-51517,banana,0
14,LP,20,0,banane,mdg,20240312-1051-51517,banana,0
14,A2,21,0,banane,mdg,20240312-1051-51517,banana,0
14,LR,22,0,banane,mdg,20240312-1051-51517,banana,0
14,SC,23,0,banane,mdg,20240312-1051-51517,banana,0
14,SO,24,0,banane,mdg,20240312-1051-51517,banana,0
14,SP,25,0,banane,mdg,20240312-1051-51517,banana,0
14,MH,26,0,banane,mdg,20240312-1051-51517,banana,0
14,BK,27,0,banane,mdg,20240312-1051-51517,banana,0
14,SG,28,60,banane,mdg,20240312-1051-51517,banana,0.6
14,DB,29,0,banane,mdg,20240312-1051-51517,banana,0
14,SB,30,0,banane,mdg,20240312-1051-51517,banana,0
14,SY,31,100,banane,mdg,20240312-1051-51517,banana,1
14,MB,32,0,banane,mdg,20240312-1051-51517,banana,0
14,MR,33,0,banane,mdg,20240312-1051-51517,banana,0
14,A3,34,0,banane,mdg,20240312-1051-51517,banana,0
14,MC,35,0,banane,mdg,20240312-1051-51517,banana,0
14,DP,36,0,banane,mdg,20240312-1051-51517,banana,0
14,DC,37,0,banane,mdg,20240312-1051-51517,banana,0
1,DB,1,0,pêche,mdg,20240314-1021-54302,peach,0
1,A1,2,0,pêche,mdg,20240314-1021-54302,peach,0
1,DY,3,0,pêche,mdg,20240314-1021-54302,peach,0
1,DC,4,1,pêche,mdg,20240314-1021-54302,peach,0.01
1,BK,5,0,pêche,mdg,20240314-1021-54302,peach,0
1,MC,6,0,pêche,mdg,20240314-1021-54302,peach,0
1,MP,7,0,pêche,mdg,20240314-1021-54302,peach,0
1,DH,8,0,pêche,mdg,20240314-1021-54302,peach,0
1,MR,9,100,pêche,mdg,20240314-1021-54302,peach,1
1,WH,10,0,pêche,mdg,20240314-1021-54302,peach,0
1,LG,11,100,pêche,mdg,20240314-1021-54302,peach,1
1,DO,12,0,pêche,mdg,20240314-1021-54302,peach,0
1,MB,13,0,pêche,mdg,20240314-1021-54302,peach,0
1,A3,14,0,pêche,mdg,20240314-1021-54302,peach,0
1,LH,15,0,pêche,mdg,20240314-1021-54302,peach,0
1,LO,16,100,pêche,mdg,20240314-1021-54302,peach,1
1,LR,17,100,pêche,mdg,20240314-1021-54302,peach,1
1,DR,18,100,pêche,mdg,20240314-1021-54302,peach,1
1,DP,19,0,pêche,mdg,20240314-1021-54302,peach,0
1,LC,20,0,pêche,mdg,20240314-1021-54302,peach,0
1,SH,21,0,pêche,mdg,20240314-1021-54302,peach,0
1,SB,22,0,pêche,mdg,20240314-1021-54302,peach,0
1,LY,23,100,pêche,mdg,20240314-1021-54302,peach,1
1,SO,24,100,pêche,mdg,20240314-1021-54302,peach,1
1,SP,25,0,pêche,mdg,20240314-1021-54302,peach,0
1,MH,26,100,pêche,mdg,20240314-1021-54302,peach,1
1,SC,27,0,pêche,mdg,20240314-1021-54302,peach,0
1,DG,28,100,pêche,mdg,20240314-1021-54302,peach,1
1,LB,29,0,pêche,mdg,20240314-1021-54302,peach,0
1,SG,30,100,pêche,mdg,20240314-1021-54302,peach,1
1,MO,31,100,pêche,mdg,20240314-1021-54302,peach,1
1,MY,32,100,pêche,mdg,20240314-1021-54302,peach,1
1,A2,33,0,pêche,mdg,20240314-1021-54302,peach,0
1,MG,34,100,pêche,mdg,20240314-1021-54302,peach,1
1,SY,35,72,pêche,mdg,20240314-1021-54302,peach,0.72
1,SR,36,79,pêche,mdg,20240314-1021-54302,peach,0.79
1,LP,37,0,pêche,mdg,20240314-1021-54302,peach,0
2,DB,1,0,en colère,mdg,20240314-1021-54302,angry,0
2,SH,2,100,en colère,mdg,20240314-1021-54302,angry,1
2,SP,3,0,en colère,mdg,20240314-1021-54302,angry,0
2,DG,4,0,en colère,mdg,20240314-1021-54302,angry,0
2,SB,5,0,en colère,mdg,20240314-1021-54302,angry,0
2,SR,6,100,en colère,mdg,20240314-1021-54302,angry,1
2,A1,7,0,en colère,mdg,20240314-1021-54302,angry,0
2,DR,8,100,en colère,mdg,20240314-1021-54302,angry,1
2,SC,9,0,en colère,mdg,20240314-1021-54302,angry,0
2,MY,10,0,en colère,mdg,20240314-1021-54302,angry,0
2,DY,11,0,en colère,mdg,20240314-1021-54302,angry,0
2,MB,12,0,en colère,mdg,20240314-1021-54302,angry,0
2,LC,13,0,en colère,mdg,20240314-1021-54302,angry,0
2,LY,14,0,en colère,mdg,20240314-1021-54302,angry,0
2,A2,15,0,en colère,mdg,20240314-1021-54302,angry,0
2,DP,16,0,en colère,mdg,20240314-1021-54302,angry,0
2,MP,17,0,en colère,mdg,20240314-1021-54302,angry,0
2,LR,18,1,en colère,mdg,20240314-1021-54302,angry,0.01
2,MO,19,0,en colère,mdg,20240314-1021-54302,angry,0
2,A3,20,0,en colère,mdg,20240314-1021-54302,angry,0
2,LO,21,0,en colère,mdg,20240314-1021-54302,angry,0
2,MR,22,100,en colère,mdg,20240314-1021-54302,angry,1
2,LH,23,74,en colère,mdg,20240314-1021-54302,angry,0.74
2,DC,24,0,en colère,mdg,20240314-1021-54302,angry,0
2,MH,25,71,en colère,mdg,20240314-1021-54302,angry,0.71
2,LG,26,0,en colère,mdg,20240314-1021-54302,angry,0
2,MG,27,0,en colère,mdg,20240314-1021-54302,angry,0
2,SY,28,100,en colère,mdg,20240314-1021-54302,angry,1
2,DH,29,0,en colère,mdg,20240314-1021-54302,angry,0
2,SO,30,0,en colère,mdg,20240314-1021-54302,angry,0
2,MC,31,0,en colère,mdg,20240314-1021-54302,angry,0
2,LP,32,0,en colère,mdg,20240314-1021-54302,angry,0
2,WH,33,0,en colère,mdg,20240314-1021-54302,angry,0
2,LB,34,0,en colère,mdg,20240314-1021-54302,angry,0
2,SG,35,0,en colère,mdg,20240314-1021-54302,angry,0
2,BK,36,100,en colère,mdg,20240314-1021-54302,angry,1
2,DO,37,0,en colère,mdg,20240314-1021-54302,angry,0
3,LR,1,0,foudre,mdg,20240314-1021-54302,lightning,0
3,MC,2,0,foudre,mdg,20240314-1021-54302,lightning,0
3,DH,3,0,foudre,mdg,20240314-1021-54302,lightning,0
3,WH,4,0,foudre,mdg,20240314-1021-54302,lightning,0
3,LC,5,0,foudre,mdg,20240314-1021-54302,lightning,0
3,MO,6,0,foudre,mdg,20240314-1021-54302,lightning,0
3,DO,7,1,foudre,mdg,20240314-1021-54302,lightning,0.01
3,SG,8,0,foudre,mdg,20240314-1021-54302,lightning,0
3,SY,9,0,foudre,mdg,20240314-1021-54302,lightning,0
3,A3,10,0,foudre,mdg,20240314-1021-54302,lightning,0
3,A2,11,0,foudre,mdg,20240314-1021-54302,lightning,0
3,LB,12,0,foudre,mdg,20240314-1021-54302,lightning,0
3,SC,13,2,foudre,mdg,20240314-1021-54302,lightning,0.02
3,MG,14,0,foudre,mdg,20240314-1021-54302,lightning,0
3,DG,15,0,foudre,mdg,20240314-1021-54302,lightning,0
3,SR,16,100,foudre,mdg,20240314-1021-54302,lightning,1
3,LY,17,0,foudre,mdg,20240314-1021-54302,lightning,0
3,MB,18,66,foudre,mdg,20240314-1021-54302,lightning,0.66
3,DB,19,82,foudre,mdg,20240314-1021-54302,lightning,0.82
3,MR,20,79,foudre,mdg,20240314-1021-54302,lightning,0.79
3,LP,21,0,foudre,mdg,20240314-1021-54302,lightning,0
3,LO,22,0,foudre,mdg,20240314-1021-54302,lightning,0
3,MP,23,100,foudre,mdg,20240314-1021-54302,lightning,1
3,DR,24,83,foudre,mdg,20240314-1021-54302,lightning,0.83
3,SB,25,77,foudre,mdg,20240314-1021-54302,lightning,0.77
3,A1,26,1,foudre,mdg,20240314-1021-54302,lightning,0.01
3,DC,27,65,foudre,mdg,20240314-1021-54302,lightning,0.65
3,MH,28,0,foudre,mdg,20240314-1021-54302,lightning,0
3,DY,29,0,foudre,mdg,20240314-1021-54302,lightning,0
3,SP,30,72,foudre,mdg,20240314-1021-54302,lightning,0.72
3,SH,31,100,foudre,mdg,20240314-1021-54302,lightning,1
3,MY,32,0,foudre,mdg,20240314-1021-54302,lightning,0
3,LH,33,0,foudre,mdg,20240314-1021-54302,lightning,0
3,SO,34,0,foudre,mdg,20240314-1021-54302,lightning,0
3,BK,35,100,foudre,mdg,20240314-1021-54302,lightning,1
3,DP,36,97,foudre,mdg,20240314-1021-54302,lightning,0.97
3,LG,37,0,foudre,mdg,20240314-1021-54302,lightning,0
4,MH,1,0,sécurité,mdg,20240314-1021-54302,safety,0
4,SR,2,100,sécurité,mdg,20240314-1021-54302,safety,1
4,DH,3,0,sécurité,mdg,20240314-1021-54302,safety,0
4,DG,4,1,sécurité,mdg,20240314-1021-54302,safety,0.01
4,LH,5,0,sécurité,mdg,20240314-1021-54302,safety,0
4,A3,6,0,sécurité,mdg,20240314-1021-54302,safety,0
4,MC,7,2,sécurité,mdg,20240314-1021-54302,safety,0.02
4,LP,8,0,sécurité,mdg,20240314-1021-54302,safety,0
4,MG,9,0,sécurité,mdg,20240314-1021-54302,safety,0
4,LG,10,0,sécurité,mdg,20240314-1021-54302,safety,0
4,A2,11,0,sécurité,mdg,20240314-1021-54302,safety,0
4,MR,12,0,sécurité,mdg,20240314-1021-54302,safety,0
4,LO,13,0,sécurité,mdg,20240314-1021-54302,safety,0
4,SO,14,0,sécurité,mdg,20240314-1021-54302,safety,0
4,MB,15,100,sécurité,mdg,20240314-1021-54302,safety,1
4,WH,16,0,sécurité,mdg,20240314-1021-54302,safety,0
4,SG,17,0,sécurité,mdg,20240314-1021-54302,safety,0
4,DO,18,0,sécurité,mdg,20240314-1021-54302,safety,0
4,LY,19,0,sécurité,mdg,20240314-1021-54302,safety,0
4,LB,20,0,sécurité,mdg,20240314-1021-54302,safety,0
4,MY,21,0,sécurité,mdg,20240314-1021-54302,safety,0
4,DB,22,100,sécurité,mdg,20240314-1021-54302,safety,1
4,LC,23,0,sécurité,mdg,20240314-1021-54302,safety,0
4,DC,24,0,sécurité,mdg,20240314-1021-54302,safety,0
4,SH,25,0,sécurité,mdg,20240314-1021-54302,safety,0
4,MO,26,0,sécurité,mdg,20240314-1021-54302,safety,0
4,SP,27,69,sécurité,mdg,20240314-1021-54302,safety,0.69
4,A1,28,99,sécurité,mdg,20240314-1021-54302,safety,0.99
4,SY,29,0,sécurité,mdg,20240314-1021-54302,safety,0
4,SB,30,100,sécurité,mdg,20240314-1021-54302,safety,1
4,LR,31,100,sécurité,mdg,20240314-1021-54302,safety,1
4,MP,32,0,sécurité,mdg,20240314-1021-54302,safety,0
4,DY,33,1,sécurité,mdg,20240314-1021-54302,safety,0.01
4,DP,34,0,sécurité,mdg,20240314-1021-54302,safety,0
4,SC,35,0,sécurité,mdg,20240314-1021-54302,safety,0
4,BK,36,100,sécurité,mdg,20240314-1021-54302,safety,1
4,DR,37,100,sécurité,mdg,20240314-1021-54302,safety,1
5,SG,1,100,heureux,mdg,20240314-1021-54302,happy,1
5,SY,2,0,heureux,mdg,20240314-1021-54302,happy,0
5,BK,3,0,heureux,mdg,20240314-1021-54302,happy,0
5,SB,4,2,heureux,mdg,20240314-1021-54302,happy,0.02
5,A3,5,0,heureux,mdg,20240314-1021-54302,happy,0
5,A1,6,0,heureux,mdg,20240314-1021-54302,happy,0
5,DO,7,0,heureux,mdg,20240314-1021-54302,happy,0
5,LC,8,0,heureux,mdg,20240314-1021-54302,happy,0
5,DH,9,73,heureux,mdg,20240314-1021-54302,happy,0.73
5,LG,10,74,heureux,mdg,20240314-1021-54302,happy,0.74
5,LH,11,0,heureux,mdg,20240314-1021-54302,happy,0
5,DG,12,82,heureux,mdg,20240314-1021-54302,happy,0.82
5,MO,13,69,heureux,mdg,20240314-1021-54302,happy,0.69
5,LY,14,0,heureux,mdg,20240314-1021-54302,happy,0
5,DR,15,100,heureux,mdg,20240314-1021-54302,happy,1
5,MH,16,0,heureux,mdg,20240314-1021-54302,happy,0
5,MP,17,0,heureux,mdg,20240314-1021-54302,happy,0
5,SH,18,0,heureux,mdg,20240314-1021-54302,happy,0
5,SR,19,100,heureux,mdg,20240314-1021-54302,happy,1
5,LO,20,0,heureux,mdg,20240314-1021-54302,happy,0
5,SO,21,75,heureux,mdg,20240314-1021-54302,happy,0.75
5,DB,22,0,heureux,mdg,20240314-1021-54302,happy,0
5,MG,23,99,heureux,mdg,20240314-1021-54302,happy,0.99
5,DC,24,0,heureux,mdg,20240314-1021-54302,happy,0
5,MR,25,82,heureux,mdg,20240314-1021-54302,happy,0.82
5,LB,26,63,heureux,mdg,20240314-1021-54302,happy,0.63
5,LP,27,72,heureux,mdg,20240314-1021-54302,happy,0.72
5,WH,28,100,heureux,mdg,20240314-1021-54302,happy,1
5,MC,29,83,heureux,mdg,20240314-1021-54302,happy,0.83
5,LR,30,83,heureux,mdg,20240314-1021-54302,happy,0.83
5,SP,31,0,heureux,mdg,20240314-1021-54302,happy,0
5,DP,32,0,heureux,mdg,20240314-1021-54302,happy,0
5,A2,33,0,heureux,mdg,20240314-1021-54302,happy,0
5,SC,34,79,heureux,mdg,20240314-1021-54302,happy,0.79
5,MB,35,0,heureux,mdg,20240314-1021-54302,happy,0
5,MY,36,9,heureux,mdg,20240314-1021-54302,happy,0.09
5,DY,37,0,heureux,mdg,20240314-1021-54302,happy,0
6,LB,1,2,mort,mdg,20240314-1021-54302,death,0.02
6,MG,2,5,mort,mdg,20240314-1021-54302,death,0.05
6,SP,3,82,mort,mdg,20240314-1021-54302,death,0.82
6,MC,4,14,mort,mdg,20240314-1021-54302,death,0.14
6,MP,5,84,mort,mdg,20240314-1021-54302,death,0.84
6,SY,6,19,mort,mdg,20240314-1021-54302,death,0.19
6,LG,7,0,mort,mdg,20240314-1021-54302,death,0
6,SC,8,17,mort,mdg,20240314-1021-54302,death,0.17
6,MH,9,15,mort,mdg,20240314-1021-54302,death,0.15
6,A2,10,8,mort,mdg,20240314-1021-54302,death,0.08
6,LP,11,67,mort,mdg,20240314-1021-54302,death,0.67
6,MY,12,14,mort,mdg,20240314-1021-54302,death,0.14
6,DG,13,8,mort,mdg,20240314-1021-54302,death,0.08
6,SR,14,80,mort,mdg,20240314-1021-54302,death,0.8
6,A1,15,87,mort,mdg,20240314-1021-54302,death,0.87
6,MB,16,5,mort,mdg,20240314-1021-54302,death,0.05
6,MR,17,65,mort,mdg,20240314-1021-54302,death,0.65
6,LH,18,0,mort,mdg,20240314-1021-54302,death,0
6,SO,19,15,mort,mdg,20240314-1021-54302,death,0.15
6,DR,20,100,mort,mdg,20240314-1021-54302,death,1
6,SB,21,9,mort,mdg,20240314-1021-54302,death,0.09
6,DC,22,6,mort,mdg,20240314-1021-54302,death,0.06
6,BK,23,3,mort,mdg,20240314-1021-54302,death,0.03
6,WH,24,85,mort,mdg,20240314-1021-54302,death,0.85
6,LY,25,0,mort,mdg,20240314-1021-54302,death,0
6,SG,26,5,mort,mdg,20240314-1021-54302,death,0.05
6,LO,27,7,mort,mdg,20240314-1021-54302,death,0.07
6,DP,28,94,mort,mdg,20240314-1021-54302,death,0.94
6,LR,29,0,mort,mdg,20240314-1021-54302,death,0
6,MO,30,1,mort,mdg,20240314-1021-54302,death,0.01
6,DY,31,0,mort,mdg,20240314-1021-54302,death,0
6,DB,32,0,mort,mdg,20240314-1021-54302,death,0
6,DO,33,0,mort,mdg,20240314-1021-54302,death,0
6,A3,34,100,mort,mdg,20240314-1021-54302,death,1
6,LC,35,2,mort,mdg,20240314-1021-54302,death,0.02
6,DH,36,3,mort,mdg,20240314-1021-54302,death,0.03
6,SH,37,0,mort,mdg,20240314-1021-54302,death,0
7,SY,1,100,triste,mdg,20240314-1021-54302,sad,1
7,MB,2,0,triste,mdg,20240314-1021-54302,sad,0
7,SO,3,67,triste,mdg,20240314-1021-54302,sad,0.67
7,LC,4,7,triste,mdg,20240314-1021-54302,sad,0.07
7,SB,5,11,triste,mdg,20240314-1021-54302,sad,0.11
7,SP,6,4,triste,mdg,20240314-1021-54302,sad,0.04
7,MO,7,70,triste,mdg,20240314-1021-54302,sad,0.7
7,DB,8,0,triste,mdg,20240314-1021-54302,sad,0
7,A1,9,10,triste,mdg,20240314-1021-54302,sad,0.1
7,SG,10,5,triste,mdg,20240314-1021-54302,sad,0.05
7,DC,11,0,triste,mdg,20240314-1021-54302,sad,0
7,LR,12,73,triste,mdg,20240314-1021-54302,sad,0.73
7,DP,13,15,triste,mdg,20240314-1021-54302,sad,0.15
7,SH,14,9,triste,mdg,20240314-1021-54302,sad,0.09
7,LH,15,74,triste,mdg,20240314-1021-54302,sad,0.74
7,MR,16,68,triste,mdg,20240314-1021-54302,sad,0.68
7,LB,17,70,triste,mdg,20240314-1021-54302,sad,0.7
7,MG,18,4,triste,mdg,20240314-1021-54302,sad,0.04
7,BK,19,6,triste,mdg,20240314-1021-54302,sad,0.06
7,LY,20,76,triste,mdg,20240314-1021-54302,sad,0.76
7,SC,21,75,triste,mdg,20240314-1021-54302,sad,0.75
7,WH,22,11,triste,mdg,20240314-1021-54302,sad,0.11
7,A2,23,7,triste,mdg,20240314-1021-54302,sad,0.07
7,DO,24,5,triste,mdg,20240314-1021-54302,sad,0.05
7,SR,25,17,triste,mdg,20240314-1021-54302,sad,0.17
7,A3,26,0,triste,mdg,20240314-1021-54302,sad,0
7,MP,27,18,triste,mdg,20240314-1021-54302,sad,0.18
7,DH,28,25,triste,mdg,20240314-1021-54302,sad,0.25
7,MH,29,63,triste,mdg,20240314-1021-54302,sad,0.63
7,DR,30,7,triste,mdg,20240314-1021-54302,sad,0.07
7,MY,31,64,triste,mdg,20240314-1021-54302,sad,0.64
7,MC,32,96,triste,mdg,20240314-1021-54302,sad,0.96
7,LO,33,57,triste,mdg,20240314-1021-54302,sad,0.57
7,LP,34,14,triste,mdg,20240314-1021-54302,sad,0.14
7,DG,35,15,triste,mdg,20240314-1021-54302,sad,0.15
7,DY,36,18,triste,mdg,20240314-1021-54302,sad,0.18
7,LG,37,24,triste,mdg,20240314-1021-54302,sad,0.24
8,MY,1,18,tempête de sable,mdg,20240314-1021-54302,sandstorm,0.18
8,LG,2,23,tempête de sable,mdg,20240314-1021-54302,sandstorm,0.23
8,MP,3,29,tempête de sable,mdg,20240314-1021-54302,sandstorm,0.29
8,LR,4,24,tempête de sable,mdg,20240314-1021-54302,sandstorm,0.24
8,LO,5,13,tempête de sable,mdg,20240314-1021-54302,sandstorm,0.13
8,MO,6,29,tempête de sable,mdg,20240314-1021-54302,sandstorm,0.29
8,SP,7,17,tempête de sable,mdg,20240314-1021-54302,sandstorm,0.17
8,SG,8,24,tempête de sable,mdg,20240314-1021-54302,sandstorm,0.24
8,DB,9,26,tempête de sable,mdg,20240314-1021-54302,sandstorm,0.26
8,LH,10,26,tempête de sable,mdg,20240314-1021-54302,sandstorm,0.26
8,SC,11,25,tempête de sable,mdg,20240314-1021-54302,sandstorm,0.25
8,SO,12,18,tempête de sable,mdg,20240314-1021-54302,sandstorm,0.18
8,LC,13,0,tempête de sable,mdg,20240314-1021-54302,sandstorm,0
8,A1,14,100,tempête de sable,mdg,20240314-1021-54302,sandstorm,1
8,LB,15,0,tempête de sable,mdg,20240314-1021-54302,sandstorm,0
8,SR,16,100,tempête de sable,mdg,20240314-1021-54302,sandstorm,1
8,MB,17,1,tempête de sable,mdg,20240314-1021-54302,sandstorm,0.01
8,SH,18,0,tempête de sable,mdg,20240314-1021-54302,sandstorm,0
8,DO,19,81,tempête de sable,mdg,20240314-1021-54302,sandstorm,0.81
8,DG,20,0,tempête de sable,mdg,20240314-1021-54302,sandstorm,0
8,DY,21,12,tempête de sable,mdg,20240314-1021-54302,sandstorm,0.12
8,SB,22,0,tempête de sable,mdg,20240314-1021-54302,sandstorm,0
8,MG,23,0,tempête de sable,mdg,20240314-1021-54302,sandstorm,0
8,DC,24,0,tempête de sable,mdg,20240314-1021-54302,sandstorm,0
8,A3,25,0,tempête de sable,mdg,20240314-1021-54302,sandstorm,0
8,WH,26,1,tempête de sable,mdg,20240314-1021-54302,sandstorm,0.01
8,MC,27,12,tempête de sable,mdg,20240314-1021-54302,sandstorm,0.12
8,DR,28,100,tempête de sable,mdg,20240314-1021-54302,sandstorm,1
8,DH,29,0,tempête de sable,mdg,20240314-1021-54302,sandstorm,0
8,MH,30,0,tempête de sable,mdg,20240314-1021-54302,sandstorm,0
8,LP,31,0,tempête de sable,mdg,20240314-1021-54302,sandstorm,0
8,BK,32,100,tempête de sable,mdg,20240314-1021-54302,sandstorm,1
8,DP,33,0,tempête de sable,mdg,20240314-1021-54302,sandstorm,0
8,SY,34,0,tempête de sable,mdg,20240314-1021-54302,sandstorm,0
8,A2,35,87,tempête de sable,mdg,20240314-1021-54302,sandstorm,0.87
8,MR,36,4,tempête de sable,mdg,20240314-1021-54302,sandstorm,0.04
8,LY,37,0,tempête de sable,mdg,20240314-1021-54302,sandstorm,0
9,LG,1,71,malade,mdg,20240314-1021-54302,sick,0.71
9,LH,2,17,malade,mdg,20240314-1021-54302,sick,0.17
9,DC,3,63,malade,mdg,20240314-1021-54302,sick,0.63
9,DB,4,62,malade,mdg,20240314-1021-54302,sick,0.62
9,MP,5,9,malade,mdg,20240314-1021-54302,sick,0.09
9,MO,6,0,malade,mdg,20240314-1021-54302,sick,0
9,MY,7,3,malade,mdg,20240314-1021-54302,sick,0.03
9,DP,8,8,malade,mdg,20240314-1021-54302,sick,0.08
9,MR,9,11,malade,mdg,20240314-1021-54302,sick,0.11
9,MB,10,71,malade,mdg,20240314-1021-54302,sick,0.71
9,MG,11,67,malade,mdg,20240314-1021-54302,sick,0.67
9,SH,12,6,malade,mdg,20240314-1021-54302,sick,0.06
9,WH,13,91,malade,mdg,20240314-1021-54302,sick,0.91
9,A2,14,17,malade,mdg,20240314-1021-54302,sick,0.17
9,MC,15,72,malade,mdg,20240314-1021-54302,sick,0.72
9,SO,16,4,malade,mdg,20240314-1021-54302,sick,0.04
9,SB,17,20,malade,mdg,20240314-1021-54302,sick,0.2
9,A1,18,18,malade,mdg,20240314-1021-54302,sick,0.18
9,DY,19,10,malade,mdg,20240314-1021-54302,sick,0.1
9,A3,20,93,malade,mdg,20240314-1021-54302,sick,0.93
9,SR,21,1,malade,mdg,20240314-1021-54302,sick,0.01
9,LC,22,68,malade,mdg,20240314-1021-54302,sick,0.68
9,SC,23,76,malade,mdg,20240314-1021-54302,sick,0.76
9,MH,24,6,malade,mdg,20240314-1021-54302,sick,0.06
9,SY,25,3,malade,mdg,20240314-1021-54302,sick,0.03
9,DR,26,0,malade,mdg,20240314-1021-54302,sick,0
9,LR,27,8,malade,mdg,20240314-1021-54302,sick,0.08
9,BK,28,0,malade,mdg,20240314-1021-54302,sick,0
9,SP,29,4,malade,mdg,20240314-1021-54302,sick,0.04
9,LB,30,77,malade,mdg,20240314-1021-54302,sick,0.77
9,LO,31,0,malade,mdg,20240314-1021-54302,sick,0
9,LP,32,0,malade,mdg,20240314-1021-54302,sick,0
9,LY,33,6,malade,mdg,20240314-1021-54302,sick,0.06
9,DO,34,0,malade,mdg,20240314-1021-54302,sick,0
9,DH,35,3,malade,mdg,20240314-1021-54302,sick,0.03
9,DG,36,71,malade,mdg,20240314-1021-54302,sick,0.71
9,SG,37,73,malade,mdg,20240314-1021-54302,sick,0.73
