concept_a,concept_b,category,color_a,color_b,deltaS_mg,deltaS_us
death,sandstorm,MG_high__US_high,MO,MR,0.43752088315950854,0.730549580912726
happy,peace,MG_low__US_low,MO,MR,0.018702408362474054,0.1374978590139564
happy,safety,MG_low__US_low,MO,MR,0.01146495793699387,0.12082280325822059
happy,sandstorm,MG_high__US_high,MO,MR,0.390681514470018,0.682845797530657
justice,lightning,MG_low__US_low,MO,MR,0.009251211389377234,0.021269727826885854
justice,sandstorm,MG_high__US_high,MO,MR,0.49724764227058027,0.6937782922482092
lightning,peace,MG_low__US_low,MO,MR,0.06811258544037374,0.01478718226957726
lightning,sandstorm,MG_high__US_high,MO,MR,0.462828505233599,0.7532021491340979
mango,peach,MG_low__US_low,MO,MR,0.011974661739326153,0.05410716487388134
mango,sick,MG_low__US_low,MO,MR,0.02139318913595467,0.04765439316389575
peace,safety,MG_low__US_low,MO,MR,0.03273576837136588,0.02683124395865577
peace,sandstorm,MG_high__US_high,MO,MR,0.4423653840022115,0.5899192362626007
peach,sick,MG_low__US_low,MO,MR,0.030733055218504113,0.10804815291947856
sad,safety,MG_low__US_low,MO,MR,0.061127062486937334,0.061294024550516246
sad,sandstorm,MG_high__US_high,MO,MR,0.3345610147690057,0.6342460824082305
sad,tree,MG_low__US_low,MO,MR,0.06099416779575012,0.14048069326789236
safety,sandstorm,MG_high__US_high,MO,MR,0.40192335791733647,0.6495355593586796
angry,sad,MG_low__US_low,MO,MY,0.06403339556613613,0.10928882065065837
death,safety,MG_low__US_low,MO,MY,0.019926413852600078,0.11885535433693639
death,sandstorm,MG_low__US_low,MO,MY,0.040368946626054614,0.06294817174156542
death,tree,MG_low__US_low,MO,MY,0.042535033345466156,0.03471496658985718
happy,justice,MG_low__US_low,MO,MY,0.05555596318687117,0.045732284578968496
happy,lightning,MG_low__US_low,MO,MY,0.009160816469886202,0.07808331943299418
happy,safety,MG_low__US_low,MO,MY,0.034376766270178605,0.09615706514959732
happy,sandstorm,MG_low__US_low,MO,MY,0.018914388890517275,0.14188019030165439
happy,sick,MG_low__US_low,MO,MY,0.010859395972561803,0.013372462497892368
justice,lightning,MG_low__US_low,MO,MY,0.04755952555674231,0.14444326220190873
justice,peace,MG_low__US_low,MO,MY,0.0386621247440766,0.03916614251466588
justice,safety,MG_low__US_low,MO,MY,0.02048934950838005,0.05924091049894287
justice,sandstorm,MG_low__US_low,MO,MY,0.07210127817795936,0.11079932507919171
justice,sick,MG_low__US_low,MO,MY,0.07131470456832667,0.030121441111865543
justice,tree,MG_low__US_low,MO,MY,8.005039439014094e-4,0.13682439654977396
lightning,sick,MG_low__US_low,MO,MY,0.020938912522246556,0.09181977892232013
peace,safety,MG_low__US_low,MO,MY,0.05642141786111021,0.014907137697610873
peace,tree,MG_low__US_low,MO,MY,0.03535683920665034,0.08208958875228184
safety,sandstorm,MG_low__US_low,MO,MY,0.05177838358058251,0.04808246278281775
safety,sick,MG_low__US_low,MO,MY,0.04783469725515793,0.08045724285595246
safety,tree,MG_low__US_low,MO,MY,0.019983106994369892,0.07218941662498507
sandstorm,sick,MG_low__US_low,MO,MY,0.009687295444030575,0.125266255501447
sandstorm,tree,MG_low__US_low,MO,MY,0.06923952336324235,0.024066068266435148
sick,tree,MG_low__US_low,MO,MY,0.06756944329432035,0.147695981928949
angry,mango,MG_low__US_high,MO,SB,0.06276857648826728,0.7035599172299516
angry,peach,MG_low__US_high,MO,SB,0.01926504686337127,0.9342893427988481
angry,sandstorm,MG_high__US_high,MO,SB,0.5038452064020973,0.8415541669484621
angry,tree,MG_low__US_low,MO,SB,0.01620132420370135,0.05267446544872806
banana,happy,MG_high__US_high,MO,SB,0.4433550795888339,0.6330268310811282
banana,peace,MG_high__US_high,MO,SB,0.4058467354736812,0.7199610845082742
banana,sandstorm,MG_high__US_high,MO,SB,0.4298097519637256,0.7849261544116835
death,mango,MG_low__US_high,MO,SB,0.04023618482481117,0.7637129066701713
death,sandstorm,MG_high__US_high,MO,SB,0.6056541169481378,0.8897030458343378
happy,peace,MG_low__US_low,MO,SB,0.07429246329474015,0.08755118772777659
happy,safety,MG_low__US_low,MO,SB,0.028913577716108863,0.07470260795096045
happy,sandstorm,MG_high__US_high,MO,SB,0.6724185455386569,0.9188530555295051
justice,sad,MG_high__US_low,MO,SB,0.3676322928830913,0.10895942342215559
justice,safety,MG_low__US_low,MO,SB,0.07918531556631248,0.06883960217142149
justice,sandstorm,MG_high__US_high,MO,SB,0.6493659552218123,0.9039463747066683
lightning,mango,MG_low__US_high,MO,SB,0.07707479436065334,0.8569782068157312
lightning,sandstorm,MG_high__US_high,MO,SB,0.5505207453171099,0.931752110645166
lightning,sick,MG_low__US_high,MO,SB,0.042731949835032756,0.5974628578713834
mango,tree,MG_low__US_high,MO,SB,0.07633294808056634,0.6204776254957551
peace,sandstorm,MG_high__US_high,MO,SB,0.6616467027927238,0.948155591641338
peach,tree,MG_low__US_high,MO,SB,0.004328982494000044,0.8681209157967753
sad,sandstorm,MG_high__US_high,MO,SB,0.36181732261636323,0.8603181520196082
safety,sandstorm,MG_high__US_high,MO,SB,0.6682803598651521,0.9011397924798292
sandstorm,tree,MG_high__US_high,MO,SB,0.4768239184481129,0.7615224071703808
angry,death,MG_low__US_low,MO,SC,0.04195525093551744,0.03544106193221741
angry,mango,MG_low__US_high,MO,SC,0.07839227455821596,0.6895988320207991
angry,sandstorm,MG_high__US_high,MO,SC,0.4483510102053403,0.8434946188735628
banana,happy,MG_high__US_high,MO,SC,0.33961857946996843,0.6531459027319944
banana,peace,MG_high__US_high,MO,SC,0.39352421259319015,0.6338038559903949
banana,peach,MG_low__US_high,MO,SC,0.03242729951003365,0.8950478149435575
banana,sandstorm,MG_high__US_high,MO,SC,0.37424669833985513,0.7837501588793723
banana,tree,MG_low__US_low,MO,SC,0.013255789505297377,0.12212329738614369
death,mango,MG_low__US_high,MO,SC,0.045543018800545676,0.7366309793440942
death,sandstorm,MG_high__US_high,MO,SC,0.5137307215874305,0.8847581221471279
happy,peace,MG_low__US_low,MO,SC,0.02615008475424152,0.019744517066102196
happy,peach,MG_high__US_high,MO,SC,0.3369383444199618,0.9592937213277901
happy,sandstorm,MG_high__US_high,MO,SC,0.5740702729655285,0.9255558833004456
justice,safety,MG_low__US_low,MO,SC,0.0012691639519022413,0.06674182131716977
justice,sandstorm,MG_high__US_high,MO,SC,0.5663031037043251,0.8794618615531891
lightning,sandstorm,MG_high__US_high,MO,SC,0.40628826401235507,0.9276586294258633
peace,peach,MG_high__US_high,MO,SC,0.383618100029554,0.9546709207803008
peace,sandstorm,MG_high__US_high,MO,SC,0.6228857541124029,0.9187642544633314
peach,sad,MG_low__US_high,MO,SC,0.015978889435579402,0.8949426004110523
peach,tree,MG_low__US_high,MO,SC,0.019630704537238364,0.8702576231620394
sad,tree,MG_low__US_low,MO,SC,0.036975807716416176,0.11663806124626608
safety,sandstorm,MG_high__US_high,MO,SC,0.5430474471048343,0.8612508457597574
sandstorm,sick,MG_high__US_high,MO,SC,0.47569670086044047,0.5884850087790554
sandstorm,tree,MG_high__US_high,MO,SC,0.3523857864348159,0.7743421043745617
angry,banana,MG_high__US_low,MO,SG,0.4406247642077079,0.1522627935488099
angry,death,MG_low__US_low,MO,SG,0.009802672189812345,0.10173272030895664
angry,sandstorm,MG_high__US_high,MO,SG,0.44822003638851277,0.8606217528829654
angry,sick,MG_low__US_low,MO,SG,0.06435575760413847,0.07691258592732542
angry,tree,MG_high__US_high,MO,SG,0.6110310917600335,0.7249391808782726
banana,death,MG_high__US_low,MO,SG,0.48861413332226333,0.07611764797049153
banana,lightning,MG_high__US_low,MO,SG,0.501624008413398,0.017319906443325594
banana,sandstorm,MG_high__US_high,MO,SG,0.7127182584161611,0.8611109803193004
banana,sick,MG_high__US_low,MO,SG,0.36558295538619046,0.03688922376398707
death,sandstorm,MG_high__US_high,MO,SG,0.4887045716191174,0.9080111008915808
death,tree,MG_high__US_high,MO,SG,0.6706145403497783,0.7044160649714835
happy,peach,MG_low__US_high,MO,SG,0.013908251393873305,0.9188888756391365
happy,safety,MG_low__US_low,MO,SG,0.022306621796911674,0.03447902849843332
happy,sandstorm,MG_high__US_high,MO,SG,0.5838380001933534,0.9160151102792555
justice,sandstorm,MG_high__US_high,MO,SG,0.5617020176827885,0.8833942046073073
lightning,peach,MG_high__US_high,MO,SG,0.34587068818392663,0.9379093274541555
lightning,sandstorm,MG_high__US_high,MO,SG,0.3619521973671236,0.9301753771480401
lightning,tree,MG_high__US_high,MO,SG,0.6589087250770833,0.6836576856341949
mango,tree,MG_low__US_high,MO,SG,0.0704789473810028,0.8280115692112833
peace,peach,MG_low__US_high,MO,SG,0.023107644826127816,0.8309727294852487
peace,sandstorm,MG_high__US_high,MO,SG,0.6425342117793424,0.8277171669686751
peach,sad,MG_high__US_high,MO,SG,0.39650358741697667,0.8070059319726712
peach,safety,MG_low__US_high,MO,SG,0.007951494100728596,0.9161328076339514
peach,sandstorm,MG_high__US_low,MO,SG,0.5935183831516824,0.008451541574173493
sad,tree,MG_high__US_high,MO,SG,0.6914843736823586,0.707856518934834
safety,sandstorm,MG_high__US_high,MO,SG,0.6163699052136256,0.9130647874606941
sandstorm,sick,MG_high__US_high,MO,SG,0.46945857464636553,0.7358002353271815
sandstorm,tree,MG_high__US_high,MO,SG,0.8187299895925848,0.966859379872071
angry,death,MG_low__US_low,MO,SH,0.016811323093791908,0.058960161013629886
angry,peach,MG_low__US_high,MO,SH,0.027584427536973655,0.8817723697647328
angry,sandstorm,MG_high__US_high,MO,SH,0.3561803172080833,0.8314810287759296
banana,lightning,MG_high__US_low,MO,SH,0.4620904382964628,0.013465195165780042
banana,peach,MG_high__US_high,MO,SH,0.4183403336944196,0.9125427296038835
banana,sandstorm,MG_high__US_high,MO,SH,0.6949239596511776,0.8835393721826446
death,peach,MG_low__US_high,MO,SH,0.04487145394723524,0.9114275675661268
death,sandstorm,MG_high__US_high,MO,SH,0.3772038529667956,0.8595725123520375
happy,sad,MG_high__US_high,MO,SH,0.4114211770268634,0.6015693001186471
happy,sandstorm,MG_high__US_high,MO,SH,0.5012325593950939,0.9128368709851389
justice,sandstorm,MG_high__US_high,MO,SH,0.47161342408405016,0.829800427423947
lightning,mango,MG_high__US_high,MO,SH,0.38378343038281626,0.6649792272964488
lightning,peach,MG_low__US_high,MO,SH,0.028157684864219323,0.9480523938719747
lightning,sandstorm,MG_high__US_high,MO,SH,0.33784536403314047,0.9225615169367241
peace,sandstorm,MG_high__US_high,MO,SH,0.5221009882346193,0.7159809391728005
peach,sandstorm,MG_high__US_low,MO,SH,0.3481499423973302,0.08074903366580455
safety,sandstorm,MG_high__US_high,MO,SH,0.46396556862748395,0.8382181965029545
safety,tree,MG_low__US_low,MO,SH,0.007600127935342149,0.045502743320464445
sandstorm,tree,MG_high__US_high,MO,SH,0.4690491054656678,0.8541501215606604
angry,lightning,MG_low__US_low,MO,SO,0.0389393229665842,0.0018699715118051241
angry,mango,MG_high__US_low,MO,SO,0.34869560882948325,0.029419502086990734
angry,safety,MG_low__US_low,MO,SO,0.00893668790765112,0.06549753633415328
death,tree,MG_low__US_low,MO,SO,0.045382512939498076,0.040975428625858346
happy,sad,MG_high__US_high,MO,SO,0.3949912223563512,0.6452568385522357
happy,sandstorm,MG_high__US_high,MO,SO,0.41849223107782585,0.6502955390044649
justice,safety,MG_low__US_low,MO,SO,0.053929491312591615,0.12260663462045285
lightning,safety,MG_low__US_low,MO,SO,0.0294044614690967,0.07153802758429778
mango,safety,MG_high__US_low,MO,SO,0.33105751859330956,0.09181801648829557
peace,sick,MG_high__US_low,MO,SO,0.3461231444881951,0.0731090640143448
peach,tree,MG_low__US_low,MO,SO,0.06101137674989804,0.13301957890734273
sad,sandstorm,MG_low__US_low,MO,SO,0.07065970297742302,0.14892762404966714
sad,sick,MG_low__US_low,MO,SO,0.011063045293164764,0.10694929939660103
angry,death,MG_high__US_low,MO,SP,0.4386184294455038,0.028301846917265505
angry,lightning,MG_low__US_low,MO,SP,0.041559178062196445,0.06030328703800225
angry,mango,MG_low__US_high,MO,SP,0.07507198976549878,0.7251122530915675
angry,peace,MG_low__US_low,MO,SP,0.02834796194760858,0.07494131208669552
angry,sad,MG_low__US_low,MO,SP,0.0627989155691917,0.14083395231102586
angry,safety,MG_low__US_low,MO,SP,0.031557632358983734,0.09819858809926352
angry,sandstorm,MG_high__US_high,MO,SP,0.5045766947159431,0.878378900376555
banana,peach,MG_low__US_high,MO,SP,0.04028532338261681,0.8715167407895983
banana,sandstorm,MG_high__US_high,MO,SP,0.41294193514502237,0.806811588335139
banana,tree,MG_low__US_low,MO,SP,0.008962765930066396,0.0327601555748141
death,lightning,MG_high__US_low,MO,SP,0.37595262425512277,0.10437673737800157
death,mango,MG_high__US_high,MO,SP,0.5180821278009822,0.7555156276456994
death,peace,MG_high__US_low,MO,SP,0.4199474754959458,0.09879391544519489
death,peach,MG_high__US_high,MO,SP,0.5634138555682462,0.9515864344256948
death,sad,MG_high__US_low,MO,SP,0.34088262319769336,0.1301257052491056
death,safety,MG_high__US_low,MO,SP,0.456304405166796,0.12739644562122576
death,sandstorm,MG_high__US_high,MO,SP,0.7746113534838237,0.9101195025180446
happy,mango,MG_low__US_high,MO,SP,0.022628506049470365,0.7984994196355149
happy,sandstorm,MG_high__US_high,MO,SP,0.43550052676347395,0.8901179219107169
justice,lightning,MG_low__US_low,MO,SP,0.04314755101255874,0.08936439516644695
justice,peace,MG_low__US_low,MO,SP,0.06422928937581829,0.0268965488046225
justice,sandstorm,MG_high__US_high,MO,SP,0.5690409852157785,0.8806566190331728
lightning,peace,MG_low__US_low,MO,SP,0.015850882699069813,0.03913129833710727
lightning,safety,MG_low__US_low,MO,SP,0.06998326458674997,0.06053650211285566
lightning,sandstorm,MG_high__US_high,MO,SP,0.5060023071503652,0.9327030422821225
mango,safety,MG_low__US_high,MO,SP,0.03989500289590908,0.698146184891228
peace,safety,MG_low__US_low,MO,SP,0.059607346475338885,0.01194361459113047
peace,sandstorm,MG_high__US_high,MO,SP,0.530540529098358,0.7825538235070184
peach,sandstorm,MG_high__US_low,MO,SP,0.343453991356633,0.08510734620465876
peach,tree,MG_low__US_high,MO,SP,0.03087755460177477,0.8205286564722902
sad,sandstorm,MG_high__US_high,MO,SP,0.5051781160516577,0.8032043889138518
safety,sandstorm,MG_high__US_high,MO,SP,0.4714318341232602,0.8339814972205164
sandstorm,sick,MG_high__US_high,MO,SP,0.5473161899616317,0.5928813664248374
sandstorm,tree,MG_high__US_high,MO,SP,0.3924547497576225,0.7540748300419926
angry,banana,MG_high__US_high,MO,SR,0.5794387727017689,0.9086473452229982
angry,death,MG_high__US_high,MO,SR,0.35527241787716246,0.6545230004266613
angry,mango,MG_high__US_high,MO,SR,0.4100300626195368,0.8440481357584777
angry,peace,MG_high__US_high,MO,SR,0.37375551006778385,0.8220792545159186
angry,sad,MG_high__US_high,MO,SR,0.5454435220600311,0.849999075474632
angry,sandstorm,MG_high__US_high,MO,SR,0.7381792332490604,0.9878536154884567
angry,sick,MG_high__US_high,MO,SR,0.39174498607243957,0.7240943030570544
angry,tree,MG_high__US_high,MO,SR,0.5827443570134192,0.8579079284131645
banana,sad,MG_low__US_low,MO,SR,0.020252745060121535,0.10208254345998369
banana,sandstorm,MG_high__US_high,MO,SR,0.3546658480971818,0.7424110224401592
banana,tree,MG_low__US_low,MO,SR,0.025558282304496416,0.06067174044635104
death,peach,MG_low__US_high,MO,SR,7.603463361207652e-4,0.8842128652533638
death,sandstorm,MG_high__US_high,MO,SR,0.5575786012591657,0.8984869593351179
happy,sandstorm,MG_high__US_high,MO,SR,0.5890361151544521,0.8748453922967734
justice,lightning,MG_low__US_low,MO,SR,0.04853249807294602,0.0539017877523183
justice,safety,MG_low__US_low,MO,SR,0.006054122632224657,0.017767029173867632
justice,sandstorm,MG_high__US_high,MO,SR,0.5988886851019266,0.856205623334777
lightning,safety,MG_low__US_low,MO,SR,0.05264732277077705,0.028787657047348203
lightning,sandstorm,MG_high__US_high,MO,SR,0.6098781972833289,0.906338015603265
mango,peace,MG_low__US_low,MO,SR,0.03853947440693117,0.13081912010525132
peace,peach,MG_low__US_high,MO,SR,0.036206514712949556,0.6086594762107398
peace,sandstorm,MG_high__US_high,MO,SR,0.5066780618515128,0.6349693061231154
peace,sick,MG_low__US_low,MO,SR,0.03719155017962095,0.11584596311371831
peach,sandstorm,MG_high__US_low,MO,SR,0.49205570216638034,0.037229678025565927
peach,sick,MG_low__US_high,MO,SR,0.0684309402774177,0.6552318203188972
sad,tree,MG_low__US_low,MO,SR,0.002772377363020384,0.03646466532791587
safety,sandstorm,MG_high__US_high,MO,SR,0.5769494093575596,0.8132518921937333
sandstorm,sick,MG_high__US_high,MO,SR,0.4605798019102727,0.6775188202824465
angry,banana,MG_high__US_high,MO,SY,0.589086222138735,0.9085119325315965
angry,justice,MG_low__US_low,MO,SY,0.023965484300709772,0.03728023285483273
angry,lightning,MG_low__US_high,MO,SY,0.06004591149568839,0.7254307749266946
angry,peace,MG_low__US_low,MO,SY,0.0061758748974511946,0.04471274939855596
angry,peach,MG_low__US_high,MO,SY,0.052424260801843925,0.7619079493738175
banana,death,MG_high__US_high,MO,SY,0.7924492347162972,0.983898834800603
banana,justice,MG_high__US_high,MO,SY,0.5825739099975327,0.8788081751190715
banana,peace,MG_high__US_high,MO,SY,0.5944533073077247,0.8359555211964627
banana,peach,MG_high__US_high,MO,SY,0.5923446395621692,0.9966906756799101
banana,sad,MG_high__US_high,MO,SY,0.7575511933847046,0.9876027767614572
banana,safety,MG_high__US_high,MO,SY,0.55384354626997,0.7223429126655221
banana,sandstorm,MG_high__US_high,MO,SY,0.7640374953422153,0.986024899315199
banana,sick,MG_high__US_high,MO,SY,0.7641415204101014,0.889275967226723
banana,tree,MG_high__US_high,MO,SY,0.6572463835418607,0.9019467276314082
death,happy,MG_high__US_high,MO,SY,0.4113984750878308,0.7196383161767113
death,mango,MG_high__US_low,MO,SY,0.6123661926826067,0.09875753809825816
death,tree,MG_low__US_low,MO,SY,0.06976690371323291,0.07027509466459159
happy,sad,MG_high__US_high,MO,SY,0.44563962642361865,0.8043786166247748
happy,sandstorm,MG_high__US_high,MO,SY,0.4955320844120399,0.8712029558895886
happy,sick,MG_high__US_high,MO,SY,0.4304363985553499,0.6114435859762142
justice,peace,MG_low__US_low,MO,SY,0.01812902810280631,0.07448817990304302
justice,peach,MG_low__US_high,MO,SY,0.0755852774784796,0.7622251432153253
justice,sandstorm,MG_high__US_high,MO,SY,0.35546334319315,0.6350911164996196
lightning,mango,MG_high__US_high,MO,SY,0.45122073638662274,0.7489535136209535
lightning,peace,MG_low__US_high,MO,SY,0.0670933429560745,0.6625955866957329
lightning,peach,MG_low__US_high,MO,SY,0.005016722126978124,0.9736053614564879
lightning,tree,MG_low__US_high,MO,SY,0.02877079604370053,0.7383280693218557
mango,peace,MG_high__US_low,MO,SY,0.4130259628287148,0.15207478867633628
mango,sad,MG_high__US_low,MO,SY,0.6104966664739728,0.10443949752253734
mango,sick,MG_high__US_low,MO,SY,0.6065083665927324,0.04200941901571542
mango,tree,MG_high__US_low,MO,SY,0.48847203464664934,0.1346014960215931
peace,peach,MG_low__US_high,MO,SY,0.05900517056173843,0.646235373928695
peach,safety,MG_low__US_high,MO,SY,0.0704566853521913,0.7941065221742092
peach,tree,MG_low__US_high,MO,SY,0.03273404785630435,0.6781621664445772
safety,sandstorm,MG_high__US_high,MO,SY,0.33859986746319265,0.6927381814947609
angry,banana,MG_low__US_low,MO,WH,0.05079399983314259,0.09831739409883694
angry,peach,MG_low__US_high,MO,WH,0.052295580965279476,0.8963111446038472
banana,justice,MG_high__US_high,MO,WH,0.6453911307328617,0.6281581397182889
banana,mango,MG_low__US_high,MO,WH,0.050784476307386583,0.6127622132279589
banana,sad,MG_low__US_low,MO,WH,0.07685219822926026,0.1326057367240736
death,mango,MG_high__US_high,MO,WH,0.42825261239057966,0.855626206467786
death,peach,MG_high__US_high,MO,WH,0.5140069859876375,0.9576483967907659
death,sandstorm,MG_high__US_high,MO,WH,0.535471220943545,0.8208916061835962
death,tree,MG_high__US_high,MO,WH,0.5698287266759197,0.5982585160934775
happy,mango,MG_high__US_high,MO,WH,0.45654217453135265,0.7225180216482538
happy,peach,MG_high__US_high,MO,WH,0.536568006594544,0.8732438249705223
happy,sandstorm,MG_high__US_high,MO,WH,0.5560848421660962,0.6822269337017248
justice,mango,MG_high__US_high,MO,WH,0.6115574611733419,0.8743497199426646
justice,peace,MG_low__US_low,MO,WH,0.021183142853494097,0.0715373488177517
justice,peach,MG_high__US_high,MO,WH,0.6708323326126435,0.961713315871157
justice,sandstorm,MG_high__US_high,MO,WH,0.673428528503768,0.8442684228318769
justice,sick,MG_high__US_high,MO,WH,0.35688913576201053,0.6771317578522651
justice,tree,MG_high__US_high,MO,WH,0.7295350678390311,0.6526808960007113
lightning,sandstorm,MG_high__US_high,MO,WH,0.36318513664700647,0.9791475734621669
lightning,sick,MG_low__US_high,MO,WH,0.021892563661943365,0.9267228358317452
lightning,tree,MG_high__US_high,MO,WH,0.36120684803724346,0.9387910379114153
mango,peace,MG_high__US_high,MO,WH,0.6309941999565001,0.8260516232666713
mango,sad,MG_low__US_high,MO,WH,0.033136120174034334,0.6431100594630483
peace,peach,MG_high__US_high,MO,WH,0.6872778530377373,0.9346373354247768
peace,safety,MG_high__US_low,MO,WH,0.3420539480159177,0.06384916846905164
peace,sandstorm,MG_high__US_high,MO,WH,0.6877865860268815,0.7926770296778669
peace,sick,MG_high__US_high,MO,WH,0.3765027066916118,0.6056351039239132
peach,safety,MG_high__US_high,MO,WH,0.37665462972994845,0.9224192941338423
peach,sick,MG_high__US_high,MO,WH,0.34244676658039896,0.6610335000197332
peach,tree,MG_low__US_high,MO,WH,0.021688954411766437,0.80262647108695
safety,sandstorm,MG_high__US_high,MO,WH,0.4145201282183002,0.76413915027042
sick,tree,MG_high__US_low,MO,WH,0.38650871657680286,0.12095985541837329
banana,safety,MG_low__US_low,MP,MR,0.0463489797716663,0.03438134710281293
death,lightning,MG_high__US_low,MP,MR,0.348909703463014,0.020627461903270916
death,peach,MG_high__US_high,MP,MR,0.5348339610591017,0.7561159872639516
death,safety,MG_high__US_low,MP,MR,0.39607662962798007,0.11372338453430131
death,tree,MG_high__US_low,MP,MR,0.43344943406402825,0.02560527079616448
happy,justice,MG_low__US_low,MP,MR,2.517379092830674e-4,0.017377545430757868
happy,safety,MG_low__US_low,MP,MR,0.05848047475782664,0.057020176551705104
justice,mango,MG_low__US_high,MP,MR,0.028036853662322114,0.5952760614408739
justice,safety,MG_low__US_low,MP,MR,0.06067898913349573,0.04792685296394095
lightning,safety,MG_low__US_low,MP,MR,0.01615284222333302,0.10367320904741067
lightning,tree,MG_low__US_low,MP,MR,0.00907643251136303,0.04680153935419651
peach,sad,MG_high__US_high,MP,MR,0.4163585876926532,0.7085783293836432
safety,tree,MG_low__US_low,MP,MR,0.009966019881815724,0.12843081254691469
angry,banana,MG_high__US_high,MP,MY,0.4227964795273136,0.6653507883956808
angry,death,MG_high__US_low,MP,MY,0.37334439979278944,0.07428354015431138
angry,happy,MG_low__US_low,MP,MY,0.07386138747903925,0.07030140842173571
angry,justice,MG_low__US_low,MP,MY,0.03101048712862875,0.045978880867094674
angry,peace,MG_low__US_low,MP,MY,0.03843293144359827,0.10918014500255269
angry,sad,MG_high__US_low,MP,MY,0.3376344878036033,0.035085650948521785
angry,safety,MG_low__US_low,MP,MY,0.0642393700970012,0.027093016991805996
angry,sandstorm,MG_high__US_high,MP,MY,0.4293885038716363,0.949361408321657
banana,death,MG_high__US_high,MP,MY,0.6497185806454273,0.6324048146612495
banana,sick,MG_high__US_low,MP,MY,0.5198384211033997,0.03921352582321869
death,happy,MG_high__US_low,MP,MY,0.3902678282435479,0.10875522638914936
death,justice,MG_high__US_low,MP,MY,0.37448904230587843,3.6511812148404266e-4
death,mango,MG_high__US_high,MP,MY,0.5566278160764297,0.7985184959163845
death,peace,MG_high__US_low,MP,MY,0.3687791233545963,0.14763366530140432
death,peach,MG_high__US_high,MP,MY,0.48063378878622176,0.8191963194600254
death,sad,MG_low__US_low,MP,MY,0.02025685081703621,0.016731287520595828
death,safety,MG_high__US_low,MP,MY,0.39118120251950805,0.017022129348705395
death,sandstorm,MG_high__US_high,MP,MY,0.6499812287481808,0.939931506972526
happy,justice,MG_low__US_low,MP,MY,0.04224332913723444,0.0909058821462283
happy,peace,MG_low__US_low,MP,MY,0.0329333944485839,0.029304387716345026
happy,sad,MG_high__US_low,MP,MY,0.35991278488410927,0.08499210468678231
happy,safety,MG_low__US_low,MP,MY,0.01089244668836059,0.07679653410063048
justice,peace,MG_low__US_low,MP,MY,0.008283673228950628,0.12334405810943228
justice,sad,MG_high__US_low,MP,MY,0.34190013572319566,0.012290649822665534
justice,safety,MG_low__US_low,MP,MY,0.03205497896509435,0.013378192868613858
justice,sandstorm,MG_high__US_high,MP,MY,0.37966594168019996,0.8166040592250932
lightning,sandstorm,MG_high__US_high,MP,MY,0.443470159680482,0.7206653416129458
mango,sad,MG_high__US_high,MP,MY,0.5231396922350195,0.7090291366211434
peace,sad,MG_high__US_low,MP,MY,0.33787084827546154,0.11917627917645879
peace,safety,MG_low__US_low,MP,MY,0.02279857680609476,0.10842934599828191
peace,sandstorm,MG_high__US_high,MP,MY,0.35973759564900987,0.8137430010567652
peach,sad,MG_high__US_high,MP,MY,0.4473586290609399,0.7293827307059517
peach,tree,MG_low__US_high,MP,MY,0.03920163616330785,0.6068047151616074
sad,safety,MG_high__US_low,MP,MY,0.35960113028453966,0.002372010305423944
sad,sandstorm,MG_high__US_high,MP,MY,0.6191192251895177,0.8590687656645852
safety,sandstorm,MG_high__US_high,MP,MY,0.34197636719336844,0.8050325758365457
angry,banana,MG_low__US_low,MP,SB,0.07398098036636952,0.07257908523692391
angry,death,MG_high__US_low,MP,SB,0.38462660647198965,0.009306111248668092
banana,death,MG_high__US_low,MP,SB,0.366215280616051,0.06767472610395453
death,mango,MG_high__US_low,MP,SB,0.44299461551675856,0.035516393511925815
death,peach,MG_high__US_low,MP,SB,0.44775829863491556,0.06843268200576702
happy,lightning,MG_high__US_low,MP,SB,0.3400635086057664,0.04311877401953357
happy,sad,MG_high__US_low,MP,SB,0.6283205419064375,0.017744109550869913
happy,safety,MG_low__US_low,MP,SB,0.0730886516809241,0.09490919723604452
justice,peace,MG_low__US_low,MP,SB,0.0060394185886401,0.1441290649642175
justice,sad,MG_high__US_low,MP,SB,0.5041088171796713,0.025800254685845347
lightning,sad,MG_high__US_low,MP,SB,0.335084175733308,0.02644493642365703
mango,peach,MG_low__US_low,MP,SB,0.03908393469663296,0.04673053616332368
peace,sad,MG_high__US_low,MP,SB,0.4955668362791996,0.1244144294147691
peach,tree,MG_low__US_low,MP,SB,0.036667922112708196,0.15245283142907473
sad,safety,MG_high__US_low,MP,SB,0.5822820343068318,0.08553234926608866
sandstorm,sick,MG_low__US_low,MP,SB,0.06696713512777408,0.12918110998982257
angry,banana,MG_low__US_low,MP,SC,0.06556841535980307,0.04332735171864721
angry,death,MG_high__US_low,MP,SC,0.41881585366567964,0.056928819582765744
angry,peach,MG_low__US_low,MP,SC,0.02342538708341535,0.06627538747938133
angry,sad,MG_high__US_low,MP,SC,0.4243451063589987,0.04823547518878568
banana,death,MG_high__US_low,MP,SC,0.406192406036302,0.12535975673530442
banana,peach,MG_low__US_low,MP,SC,0.039019056724427736,0.035092255990372134
banana,sad,MG_high__US_low,MP,SC,0.4116890355917189,0.027617678232336518
banana,sandstorm,MG_low__US_low,MP,SC,0.03793609471382231,0.1464213937127632
