country,concept_a,concept_b,color_1,color_2,mu_D,semantic_distance
mdg,death,sad,MH,SY,-0.007000000000000006,0.010198272390445462
mdg,death,safety,MH,SY,0.1741999999999999,0.23318849628742
mdg,death,sandstorm,MH,SY,0.13419999999999999,0.18180643746439618
mdg,death,sick,MH,SY,-0.04820000000000002,0.07131262706350738
mdg,death,tree,MH,SY,-0.030399999999999983,0.0411287448485686
mdg,happy,justice,MH,SY,-0.254,0.30365601372067413
mdg,happy,lightning,MH,SY,-0.252,0.2985659426814329
mdg,happy,mango,MH,SY,-0.12280000000000002,0.13652022136721054
mdg,happy,peace,MH,SY,-0.2814000000000001,0.3315306855419349
mdg,happy,peach,MH,SY,-0.30600000000000005,0.3385347867379637
mdg,happy,sad,MH,SY,-0.4438,0.5048676666506022
mdg,happy,safety,MH,SY,-0.26259999999999994,0.29879634658523185
mdg,happy,sandstorm,MH,SY,-0.3026000000000001,0.3430686372256033
mdg,happy,sick,MH,SY,-0.485,0.5493520942917769
mdg,happy,tree,MH,SY,-0.46720000000000006,0.5040546814407596
mdg,justice,lightning,MH,SY,0.0020000000000000018,0.00257915023527433
mdg,justice,mango,MH,SY,0.1312000000000001,0.1532547617970943
mdg,justice,peace,MH,SY,-0.02739999999999987,0.035335537715010634
mdg,justice,peach,MH,SY,-0.051999999999999935,0.06254891744020213
mdg,justice,sad,MH,SY,-0.18979999999999997,0.2437067184276786
mdg,justice,safety,MH,SY,-0.008600000000000052,0.010598250098874773
mdg,justice,sandstorm,MH,SY,-0.04859999999999998,0.060141937371687104
mdg,justice,sick,MH,SY,-0.2310000000000001,0.2981316139373127
mdg,justice,tree,MH,SY,-0.21319999999999995,0.25735536748387616
mdg,lightning,mango,MH,SY,0.12919999999999998,0.14959882035564354
mdg,lightning,peace,MH,SY,-0.029400000000000093,0.03750158408418042
mdg,lightning,peach,MH,SY,-0.05400000000000005,0.06433514887498643
mdg,lightning,sad,MH,SY,-0.19179999999999997,0.24354625718505624
mdg,lightning,safety,MH,SY,-0.010599999999999943,0.012933157912287996
mdg,lightning,sandstorm,MH,SY,-0.05060000000000009,0.06198569585557845
mdg,lightning,sick,MH,SY,-0.23299999999999998,0.2973263095572723
mdg,lightning,tree,MH,SY,-0.21520000000000006,0.25721194449145246
mdg,mango,peace,MH,SY,-0.15860000000000007,0.1831454991636728
mdg,mango,peach,MH,SY,-0.18320000000000003,0.1995080395472142
mdg,mango,sad,MH,SY,-0.32100000000000006,0.3638255669722483
mdg,mango,safety,MH,SY,-0.13980000000000004,0.15586518006089478
mdg,mango,sandstorm,MH,SY,-0.17980000000000007,0.2004477776572849
mdg,mango,sick,MH,SY,-0.36219999999999997,0.4105121640426683
mdg,mango,tree,MH,SY,-0.34440000000000004,0.3710370702490713
mdg,peace,peach,MH,SY,-0.024599999999999955,0.029342451001120873
mdg,peace,sad,MH,SY,-0.1624000000000001,0.20721465908518844
mdg,peace,safety,MH,SY,0.01880000000000004,0.022943262524066865
mdg,peace,sandstorm,MH,SY,-0.021200000000000108,0.026000299404262517
mdg,peace,sick,MH,SY,-0.2036,0.2613728955278176
mdg,peace,tree,MH,SY,-0.18579999999999997,0.22314603639695824
mdg,peach,sad,MH,SY,-0.13780000000000003,0.16480282247368683
mdg,peach,safety,MH,SY,0.043400000000000105,0.04974802609967077
mdg,peach,sandstorm,MH,SY,0.0033999999999998476,0.003916997876511008
mdg,peach,sick,MH,SY,-0.17900000000000005,0.21540060202349615
mdg,peach,tree,MH,SY,-0.1612,0.1828066328963623
mdg,sad,safety,MH,SY,0.18119999999999992,0.22051961548346655
mdg,sad,sandstorm,MH,SY,0.1412,0.1735822665292972
mdg,sad,sick,MH,SY,-0.041200000000000014,0.0544593868437539
mdg,sad,tree,MH,SY,-0.023399999999999976,0.028760762747182034
mdg,safety,sandstorm,MH,SY,-0.040000000000000036,0.04704348134793118
mdg,safety,sick,MH,SY,-0.22240000000000004,0.27199299897817575
mdg,safety,tree,MH,SY,-0.2046,0.23551286255685472
mdg,sandstorm,sick,MH,SY,-0.1824,0.22567020743812916
mdg,sandstorm,tree,MH,SY,-0.16459999999999997,0.1913155923922354
mdg,sick,tree,MH,SY,0.017799999999999927,0.02214042031067409
mdg,angry,banana,MH,WH,-0.19079999999999991,0.2498844878291766
mdg,angry,death,MH,WH,0.3376000000000001,0.41765420084365257
mdg,angry,happy,MH,WH,0.5057999999999999,0.6099938912661118
mdg,angry,justice,MH,WH,0.5429999999999999,0.6553800498475313
mdg,angry,lightning,MH,WH,0.2966000000000001,0.3711344900851197
mdg,angry,mango,MH,WH,-0.12179999999999991,0.16007479762384524
mdg,angry,peace,MH,WH,0.544,0.65613580346831335
mdg,angry,peach,MH,WH,-0.03259999999999996,0.044131517917774366
mdg,angry,sad,MH,WH,0.11119999999999997,0.14071997206077458
mdg,angry,safety,MH,WH,0.2722,0.3331499960941604
mdg,angry,sandstorm,MH,WH,0.14300000000000002,0.1818175609184658
mdg,angry,sick,MH,WH,0.1983999999999999,0.24169479899069746
mdg,angry,tree,MH,WH,-0.18259999999999998,0.25028565259542646
mdg,banana,death,MH,WH,0.5284000000000001,0.5700929686634977
mdg,banana,happy,MH,WH,0.6965999999999999,0.7190006182648501
mdg,banana,justice,MH,WH,0.7337999999999999,0.7532229616137811
mdg,banana,lightning,MH,WH,0.48740000000000006,0.5335681511265098
mdg,banana,mango,MH,WH,0.06899999999999995,0.083330466236384515
mdg,banana,peace,MH,WH,0.7347999999999999,0.7537600507185369
mdg,banana,peach,MH,WH,0.1582,0.19323167869579416
mdg,banana,sad,MH,WH,0.30199999999999994,0.34225077164582274
mdg,banana,safety,MH,WH,0.46299999999999997,0.5000395167237432
mdg,banana,sandstorm,MH,WH,0.3338,0.37806290967508716
mdg,banana,sick,MH,WH,0.3892,0.4229526452120358
mdg,banana,tree,MH,WH,0.008199999999999874,0.010358676015882695
mdg,death,happy,MH,WH,0.1681999999999999,0.20119688396370417
mdg,death,justice,MH,WH,0.20539999999999992,0.24890315516365402
mdg,death,lightning,MH,WH,-0.041000000000000036,0.047903137366484716
mdg,death,mango,MH,WH,-0.45940000000000014,0.5052002411736685
mdg,death,peace,MH,WH,0.20639999999999992,0.25002250753524846
mdg,death,peach,MH,WH,-0.3702000000000001,0.42485675685661223
mdg,death,sad,MH,WH,-0.22640000000000005,0.25549549127146
mdg,death,safety,MH,WH,-0.06540000000000012,0.0745093073765668
mdg,death,sandstorm,MH,WH,-0.1946000000000001,0.22206435130936675
mdg,death,sick,MH,WH,-0.1392,0.15530650770572674
mdg,death,tree,MH,WH,-0.5202000000000001,0.5795996461592257
mdg,happy,justice,MH,WH,0.03720000000000001,0.04757770222323998
mdg,happy,lightning,MH,WH,-0.20919999999999994,0.24884460142223214
mdg,happy,mango,MH,WH,-0.6275999999999999,0.665883372193899
mdg,happy,peace,MH,WH,0.03820000000000001,0.04884375836969568
mdg,happy,peach,MH,WH,-0.5384000000000001,0.6020786788273973
mdg,happy,sad,MH,WH,-0.39459999999999995,0.44274478866646033
mdg,happy,safety,MH,WH,-0.2335999999999998,0.26991169681468996
mdg,happy,sandstorm,MH,WH,-0.3628,0.4132258593083451
mdg,happy,sick,MH,WH,-0.3074000000000001,0.3446440508255655
mdg,happy,tree,MH,WH,-0.6883999999999999,0.7320005897715212
mdg,justice,lightning,MH,WH,-0.24639999999999995,0.2965124848139544
mdg,justice,mango,MH,WH,-0.6648,0.7031440734149119
mdg,justice,peace,MH,WH,0.001000000000000112,0.0013067828737005627
mdg,justice,peach,MH,WH,-0.5756000000000001,0.6435993100513531
mdg,justice,sad,MH,WH,-0.43179999999999996,0.4868973642331298
mdg,justice,safety,MH,WH,-0.27079999999999993,0.31611482464507823
mdg,justice,sandstorm,MH,WH,-0.4,0.45839152153040774
mdg,justice,sick,MH,WH,-0.3446,0.38929426660507044
mdg,justice,tree,MH,WH,-0.7255999999999999,0.7670038498673077
mdg,lightning,mango,MH,WH,-0.4184000000000001,0.4660123424780429
mdg,lightning,peace,MH,WH,0.24739999999999995,0.2975974479882322
mdg,lightning,peach,MH,WH,-0.32920000000000005,0.38190657832011765
mdg,lightning,sad,MH,WH,-0.1854,0.21048632251601185
mdg,lightning,safety,MH,WH,-0.024399999999999977,0.027840252723372316
mdg,lightning,sandstorm,MH,WH,-0.15360000000000007,0.1761918767367563
mdg,lightning,sick,MH,WH,-0.09820000000000007,0.1099395337885336
mdg,lightning,tree,MH,WH,-0.47920000000000007,0.5421764745669593
mdg,mango,peace,MH,WH,0.6658,0.7037626738789071
mdg,mango,peach,MH,WH,0.08920000000000006,0.10908316201693813
mdg,mango,sad,MH,WH,0.23299999999999998,0.266205461936845
mdg,mango,safety,MH,WH,0.394,0.4321191244390534
mdg,mango,sandstorm,MH,WH,0.26480000000000004,0.30285730720211634
mdg,mango,sick,MH,WH,0.32019999999999993,0.35205981055239044
mdg,mango,tree,MH,WH,-0.060800000000000076,0.07624185528835303
mdg,peace,peach,MH,WH,-0.5766000000000001,0.6443227067775605
mdg,peace,sad,MH,WH,-0.4328000000000001,0.4877852702023786
mdg,peace,safety,MH,WH,-0.27179999999999993,0.3171574869474607
mdg,peace,sandstorm,MH,WH,-0.401,0.45931650752176023
mdg,peace,sick,MH,WH,-0.34560000000000013,0.3902588414314155
mdg,peace,tree,MH,WH,-0.7266,0.7675332440747664
mdg,peach,sad,MH,WH,0.14380000000000004,0.16921495091285932
mdg,peach,safety,MH,WH,0.30480000000000007,0.34712160507424517
mdg,peach,sandstorm,MH,WH,0.17559999999999998,0.2073185488193241
mdg,peach,sick,MH,WH,0.23099999999999987,0.2624636541393206
mdg,peach,tree,MH,WH,-0.15000000000000002,0.1905278511670438
mdg,sad,safety,MH,WH,0.16099999999999992,0.17912433434017827
mdg,sad,sandstorm,MH,WH,0.03179999999999994,0.036133456154150645
mdg,sad,sick,MH,WH,0.08719999999999994,0.09611000644132295
mdg,sad,tree,MH,WH,-0.29379999999999995,0.3446000692091067
mdg,safety,sandstorm,MH,WH,-0.12919999999999998,0.1450983158278159
mdg,safety,sick,MH,WH,-0.07380000000000009,0.08090122623482049
mdg,safety,tree,MH,WH,-0.4548,0.5071342793919307
mdg,sandstorm,sick,MH,WH,0.055400000000000116,0.061530123624211175
mdg,sandstorm,tree,MH,WH,-0.3256,0.3817263777598554
mdg,sick,tree,MH,WH,-0.381,0.42750100053237783
mdg,angry,banana,MO,MP,-0.04140000000000005,0.06784053526609557
mdg,angry,death,MO,MP,0.3362,0.45148385760024023
mdg,angry,happy,MO,MP,-0.006800000000000028,0.00945942947726458
mdg,angry,justice,MO,MP,0.069,0.10738837364215637
mdg,angry,lightning,MO,MP,0.121,0.16278387284149431
mdg,angry,mango,MO,MP,-0.007000000000000006,0.011459231121507207
mdg,angry,peace,MO,MP,0.09060000000000001,0.1362511423617756
mdg,angry,peach,MO,MP,-0.08499999999999996,0.12384552618187078
mdg,angry,sad,MO,MP,0.2118,0.26567963766600977
mdg,angry,safety,MO,MP,0.030000000000000027,0.044242976024090774
mdg,angry,sandstorm,MO,MP,-0.29179999999999995,0.38806255268701634
mdg,angry,sick,MO,MP,0.1874,0.24733755346963804
mdg,angry,tree,MO,MP,-0.05920000000000003,0.0935109263956202
mdg,banana,death,MO,MP,0.3776,0.5121691413398435
mdg,banana,happy,MO,MP,0.034599999999999964,0.04945484292119118
mdg,banana,justice,MO,MP,0.1104,0.17703681905367086
mdg,banana,lightning,MO,MP,0.1624,0.22289295197502001
mdg,banana,mango,MO,MP,0.034399999999999986,0.05849329069961806
mdg,banana,peace,MO,MP,0.132,0.20388735632731914
mdg,banana,peach,MO,MP,-0.04359999999999997,0.06570090657797434
mdg,banana,sad,MO,MP,0.2532,0.3220754117185365
mdg,banana,safety,MO,MP,0.07140000000000002,0.10836798279905091
mdg,banana,sandstorm,MO,MP,-0.25039999999999996,0.3454887016193089
mdg,banana,sick,MO,MP,0.2288,0.30699771700231926
mdg,banana,tree,MO,MP,-0.017799999999999983,0.029214191837583225
mdg,death,happy,MO,MP,-0.3430000000000001,0.41779340305406043
mdg,death,justice,MO,MP,-0.2672,0.36281665941617103
mdg,death,lightning,MO,MP,-0.21520000000000006,0.2642602855540115
mdg,death,mango,MO,MP,-0.34320000000000006,0.4709585017632494
mdg,death,peace,MO,MP,-0.24560000000000004,0.32708650827656593
mdg,death,peach,MO,MP,-0.4212,0.5190323285387961
mdg,death,sad,MO,MP,-0.12440000000000007,0.14725044231138473
mdg,death,safety,MO,MP,-0.30620000000000003,0.3941469130339495
mdg,death,sandstorm,MO,MP,-0.628,0.6850403154209226
mdg,death,sick,MO,MP,-0.14880000000000004,0.18302636728654864
mdg,death,tree,MO,MP,-0.39540000000000003,0.519780377238048
mdg,happy,justice,MO,MP,0.07580000000000009,0.10405083382633018
mdg,happy,lightning,MO,MP,0.1277999999999999,0.15604564886868721
mdg,happy,mango,MO,MP,-2.0000000000003348e-4,2.8557862426220604e-4
mdg,happy,peace,MO,MP,0.09740000000000004,0.13013688353801367
mdg,happy,peach,MO,MP,-0.07820000000000005,0.10199669123850086
mdg,happy,sad,MO,MP,0.21860000000000002,0.2516822906237659
mdg,happy,safety,MO,MP,0.036799999999999944,0.04843104038246615
mdg,happy,sandstorm,MO,MP,-0.28500000000000003,0.3455097541129786
mdg,happy,sick,MO,MP,0.19419999999999993,0.2333244666196197
mdg,happy,tree,MO,MP,-0.0524,0.07282465380265446
mdg,justice,lightning,MO,MP,0.051999999999999935,0.06966304026083558
mdg,justice,mango,MO,MP,-0.07600000000000007,0.12215132549937252
mdg,justice,peace,MO,MP,0.021599999999999953,0.03223378158559975
mdg,justice,peach,MO,MP,-0.15400000000000003,0.21983569231482947
mdg,justice,sad,MO,MP,0.14279999999999993,0.1794201595504199
mdg,justice,safety,MO,MP,-0.039000000000000035,0.05682336650439601
mdg,justice,sandstorm,MO,MP,-0.3608,0.4652454105089985
mdg,justice,sick,MO,MP,0.1184,0.15630310806547776
mdg,justice,tree,MO,MP,-0.12819999999999998,0.19815609840811677
mdg,lightning,mango,MO,MP,-0.128,0.17629218670104713
mdg,lightning,peace,MO,MP,-0.030399999999999983,0.03978850123738198
mdg,lightning,peach,MO,MP,-0.20599999999999996,0.2584799544090306
mdg,lightning,sad,MO,MP,0.09079999999999999,0.10405062033435941
mdg,lightning,safety,MO,MP,-0.09099999999999997,0.11660107563983546
mdg,lightning,sandstorm,MO,MP,-0.41279999999999994,0.4741684324756954
mdg,lightning,sick,MO,MP,0.06640000000000013,0.07918073610386811
mdg,lightning,tree,MO,MP,-0.18019999999999992,0.2404714593022843
mdg,mango,peace,MO,MP,0.09760000000000002,0.1512164867022472
mdg,mango,peach,MO,MP,-0.07799999999999996,0.11703319938359608
mdg,mango,sad,MO,MP,0.2188,0.27994067890156593
mdg,mango,safety,MO,MP,0.03700000000000003,0.05617933607115866
mdg,mango,sandstorm,MO,MP,-0.28479999999999994,0.38865137830787383
mdg,mango,sick,MO,MP,0.19440000000000007,0.26231213339755377
mdg,mango,tree,MO,MP,-0.05219999999999997,0.08534318350882075
mdg,peace,peach,MO,MP,-0.17559999999999998,0.24304181582950357
mdg,peace,sad,MO,MP,0.12119999999999997,0.14942018606519247
mdg,peace,safety,MO,MP,-0.06059999999999999,0.08572801532619723
mdg,peace,sandstorm,MO,MP,-0.38239999999999996,0.47881105926497325
mdg,peace,sick,MO,MP,0.0968,0.125086993717491
mdg,peace,tree,MO,MP,-0.14980000000000004,0.22349510596480449
mdg,peach,sad,MO,MP,0.29679999999999995,0.34816488285562786
mdg,peach,safety,MO,MP,0.11499999999999999,0.15735149922950775
mdg,peach,sandstorm,MO,MP,-0.20679999999999998,0.2647343973973324
mdg,peach,sick,MO,MP,0.27240000000000003,0.33455638565055734
mdg,peach,tree,MO,MP,0.02579999999999999,0.037746707506242316
mdg,sad,safety,MO,MP,-0.18179999999999996,0.21899995408363576
mdg,sad,sandstorm,MO,MP,-0.5035999999999999,0.5392938762597739
mdg,sad,sick,MO,MP,-0.024399999999999977,0.02783930888220182
mdg,sad,tree,MO,MP,-0.271,0.3360031238838248
mdg,safety,sandstorm,MO,MP,-0.3218,0.4037215802929484
mdg,safety,sick,MO,MP,0.1574000000000001,0.19854760047083175
mdg,safety,tree,MO,MP,-0.0892,0.1310844623098142
mdg,sandstorm,sick,MO,MP,0.47920000000000007,0.5349685870492891
mdg,sandstorm,tree,MO,MP,0.23260000000000003,0.31419832859890495
mdg,sick,tree,MO,MP,-0.24659999999999993,0.3217450656288561
mdg,angry,banana,MO,MR,-0.19920000000000004,0.2746859109459767
mdg,angry,death,MO,MR,-0.11040000000000005,0.16082778676588516
mdg,angry,happy,MO,MR,-0.08879999999999999,0.10635986205204673
mdg,angry,justice,MO,MR,-0.01319999999999999,0.017131615305374603
mdg,angry,lightning,MO,MR,-0.02059999999999995,0.0249775929991905
mdg,angry,mango,MO,MR,-0.06919999999999993,0.0911149359942991
mdg,angry,peace,MO,MR,-0.07400000000000007,0.09803167574607446
mdg,angry,peach,MO,MR,-0.07879999999999998,0.09382448054866588
mdg,angry,sad,MO,MR,-0.14739999999999998,0.1789131874795109
mdg,angry,safety,MO,MR,-0.09819999999999984,0.12490908188931465
mdg,angry,sandstorm,MO,MR,-0.43559999999999993,0.4970682567975154
mdg,angry,sick,MO,MR,-0.05279999999999996,0.06556855016228114
mdg,angry,tree,MO,MR,-0.19399999999999995,0.257201422371573
mdg,banana,death,MO,MR,0.08879999999999999,0.1522767933593756
mdg,banana,happy,MO,MR,0.11039999999999994,0.14617168384779955
mdg,banana,justice,MO,MR,0.186,0.2676251678013539
mdg,banana,lightning,MO,MR,0.17859999999999998,0.23699000041567886
mdg,banana,mango,MO,MR,0.13,0.1928698707035641
mdg,banana,peace,MO,MR,0.12519999999999998,0.18740766317763424
mdg,banana,peach,MO,MR,0.12040000000000006,0.1579766524085462
mdg,banana,sad,MO,MR,0.05180000000000007,0.07050150593753335
mdg,banana,safety,MO,MR,0.10100000000000009,0.14436262773830455
mdg,banana,sandstorm,MO,MR,-0.23639999999999994,0.3144877695147183
mdg,banana,sick,MO,MR,0.14639999999999997,0.2012099137238701
mdg,banana,tree,MO,MR,0.005199999999999982,0.008022455763315728
mdg,death,happy,MO,MR,0.021599999999999953,0.02983310995743116
mdg,death,justice,MO,MR,0.09720000000000001,0.1482977766647331
mdg,death,lightning,MO,MR,0.08979999999999999,0.12510252452838722
mdg,death,mango,MO,MR,0.041200000000000014,0.06464092973283231
mdg,death,peace,MO,MR,0.03639999999999999,0.057648587114450756
mdg,death,peach,MO,MR,0.03160000000000007,0.043255622113473224
mdg,death,sad,MO,MR,-0.03699999999999992,0.052374044262195385
mdg,death,safety,MO,MR,0.0122000000000001,0.018306475226869345
mdg,death,sandstorm,MO,MR,-0.32519999999999993,0.43752088315950854
mdg,death,sick,MO,MR,0.057599999999999985,0.08315781516959975
mdg,death,tree,MO,MR,-0.08360000000000001,0.13495691623641903
mdg,happy,justice,MO,MR,0.0756,0.09335809042218646
mdg,happy,lightning,MO,MR,0.06819999999999993,0.07919646342250353
mdg,happy,mango,MO,MR,0.01959999999999995,0.024622082818797297
mdg,happy,peace,MO,MR,0.014799999999999924,0.018702408362474054
mdg,happy,peach,MO,MR,0.010000000000000009,0.011460688387967322
mdg,happy,sad,MO,MR,-0.058599999999999985,0.06866686571602593
mdg,happy,safety,MO,MR,-0.009399999999999964,0.01146495793699387
mdg,happy,sandstorm,MO,MR,-0.3468,0.390681514470018
mdg,happy,sick,MO,MR,0.03600000000000003,0.042819636901346714
mdg,happy,tree,MO,MR,-0.10519999999999996,0.13425656515363582
mdg,justice,lightning,MO,MR,-0.007400000000000073,0.009251211389377234
mdg,justice,mango,MO,MR,-0.05600000000000005,0.07650626923242315
mdg,justice,peace,MO,MR,-0.060800000000000076,0.08361720354650859
mdg,justice,peach,MO,MR,-0.06559999999999999,0.08049194741876087
mdg,justice,sad,MO,MR,-0.13419999999999999,0.1681947337551129
mdg,justice,safety,MO,MR,-0.08499999999999996,0.11193650782704312
mdg,justice,sandstorm,MO,MR,-0.4224,0.49724764227058027
mdg,justice,sick,MO,MR,-0.03959999999999997,0.05080087814216161
mdg,justice,tree,MO,MR,-0.18079999999999996,0.24925992743584313
mdg,lightning,mango,MO,MR,-0.04859999999999998,0.061634950711710934
mdg,lightning,peace,MO,MR,-0.0534,0.06811258544037374
mdg,lightning,peach,MO,MR,-0.05819999999999992,0.06719861294679563
mdg,lightning,sad,MO,MR,-0.12680000000000002,0.14923004521949834
mdg,lightning,safety,MO,MR,-0.0776,0.0953473413643468
mdg,lightning,sandstorm,MO,MR,-0.4149999999999999,0.462828505233599
mdg,lightning,sick,MO,MR,-0.032199999999999895,0.03865935722722208
mdg,lightning,tree,MO,MR,-0.1733999999999999,0.22181714283920662
mdg,mango,peace,MO,MR,-0.0048000000000000265,0.0067379125514286375
mdg,mango,peach,MO,MR,-0.009599999999999942,0.011974661739326153
mdg,mango,sad,MO,MR,-0.07820000000000005,0.1000373703559409
mdg,mango,safety,MO,MR,-0.029000000000000026,0.03896256509159013
mdg,mango,sandstorm,MO,MR,-0.3664,0.4451546669386477
mdg,mango,sick,MO,MR,0.01640000000000008,0.02139318913595467
mdg,mango,tree,MO,MR,-0.12479999999999991,0.17689251543955842
mdg,peace,peach,MO,MR,-0.0048000000000000265,0.006022084564175856
mdg,peace,sad,MO,MR,-0.07339999999999991,0.09449755864810999
mdg,peace,safety,MO,MR,-0.024199999999999888,0.03273576837136588
mdg,peace,sandstorm,MO,MR,-0.3616,0.4423653840022115
mdg,peace,sick,MO,MR,0.021200000000000108,0.02782717554945635
mdg,peace,tree,MO,MR,-0.11999999999999988,0.1714692423293145
mdg,peach,sad,MO,MR,-0.0686,0.07984595163479424
mdg,peach,safety,MO,MR,-0.019400000000000084,0.02349893206038156
mdg,peach,sandstorm,MO,MR,-0.3568,0.3986585021530733
mdg,peach,sick,MO,MR,0.026000000000000023,0.030733055218504113
mdg,peach,tree,MO,MR,-0.11519999999999997,0.14579420043971586
mdg,sad,safety,MO,MR,0.04920000000000013,0.061127062486937334
mdg,sad,sandstorm,MO,MR,-0.2882,0.3345610147690057
mdg,sad,sick,MO,MR,0.09460000000000002,0.11427942312490202
mdg,sad,tree,MO,MR,-0.046599999999999975,0.06099416779575012
mdg,safety,sandstorm,MO,MR,-0.3374,0.40192335791733647
mdg,safety,sick,MO,MR,0.045399999999999996,0.057320770213203254
mdg,safety,tree,MO,MR,-0.0958,0.13121117577345642
mdg,sandstorm,sick,MO,MR,0.38280000000000003,0.4400444721169894
mdg,sandstorm,tree,MO,MR,0.24160000000000004,0.3092117633289193
mdg,sick,tree,MO,MR,-0.14119999999999994,0.18657603511282206
mdg,angry,banana,MO,MY,0.26319999999999993,0.33856791080830595
mdg,angry,death,MO,MY,0.06080000000000002,0.09870259684089966
mdg,angry,happy,MO,MY,0.04620000000000002,0.06038251302585551
mdg,angry,justice,MO,MY,0.08960000000000007,0.13122426963867917
mdg,angry,lightning,MO,MY,0.05380000000000007,0.0730449658865715
mdg,angry,mango,MO,MY,0.18920000000000003,0.2547440566711392
mdg,angry,peace,MO,MY,0.11740000000000006,0.16621286244399114
mdg,angry,peach,MO,MY,0.03620000000000001,0.04733901766751836
mdg,angry,sad,MO,MY,-0.04679999999999995,0.06403339556613613
mdg,angry,safety,MO,MY,0.07440000000000002,0.10237627590374365
mdg,angry,sandstorm,MO,MY,0.029000000000000026,0.03516906219679905
mdg,angry,sick,MO,MY,0.03739999999999999,0.05236553356760587
mdg,angry,tree,MO,MY,0.09020000000000006,0.12262432651540078
mdg,banana,death,MO,MY,-0.20240000000000002,0.27812697607504666
mdg,banana,happy,MO,MY,-0.21699999999999997,0.252332435387073
mdg,banana,justice,MO,MY,-0.17359999999999998,0.22258920698392815
mdg,banana,lightning,MO,MY,-0.20940000000000003,0.25126755958566105
mdg,banana,mango,MO,MY,-0.07400000000000007,0.09068337900333301
mdg,banana,peace,MO,MY,-0.14579999999999993,0.18322745697760917
mdg,banana,peach,MO,MY,-0.22699999999999998,0.26357667664390355
mdg,banana,sad,MO,MY,-0.30999999999999994,0.3666559023280778
mdg,banana,safety,MO,MY,-0.18880000000000008,0.22989996873685836
mdg,banana,sandstorm,MO,MY,-0.23420000000000007,0.2557028574495273
mdg,banana,sick,MO,MY,-0.2258,0.2765303797138443
mdg,banana,tree,MO,MY,-0.17299999999999993,0.20934057601471734
mdg,death,happy,MO,MY,-0.014599999999999946,0.02015192332601856
mdg,death,justice,MO,MY,0.028800000000000048,0.04537115693695881
mdg,death,lightning,MO,MY,-0.007000000000000006,0.010088098134825196
mdg,death,mango,MO,MY,0.12839999999999996,0.18497494984902252
mdg,death,peace,MO,MY,0.056599999999999984,0.08593398585541667
mdg,death,peach,MO,MY,-0.024599999999999955,0.033955045816771834
mdg,death,sad,MO,MY,-0.10760000000000003,0.15537249800642794
mdg,death,safety,MO,MY,0.013599999999999945,0.019926413852600078
mdg,death,sandstorm,MO,MY,-0.03180000000000005,0.040368946626054614
mdg,death,sick,MO,MY,-0.023399999999999976,0.03487722381119557
mdg,death,tree,MO,MY,0.029400000000000093,0.042535033345466156
mdg,happy,justice,MO,MY,0.043399999999999994,0.05555596318687117
mdg,happy,lightning,MO,MY,0.007600000000000051,0.009160816469886202
mdg,happy,mango,MO,MY,0.14300000000000002,0.17206378937472855
mdg,happy,peace,MO,MY,0.07119999999999993,0.08889048581189796
mdg,happy,peach,MO,MY,-0.009999999999999898,0.011692879368414955
mdg,happy,sad,MO,MY,-0.09299999999999997,0.11238022234108413
mdg,happy,safety,MO,MY,0.028200000000000003,0.034376766270178605
mdg,happy,sandstorm,MO,MY,-0.017199999999999882,0.018914388890517275
mdg,happy,sick,MO,MY,-0.008799999999999919,0.010859395972561803
mdg,happy,tree,MO,MY,0.04400000000000004,0.05315893728172849
mdg,justice,lightning,MO,MY,-0.03579999999999994,0.04755952555674231
mdg,justice,mango,MO,MY,0.09959999999999997,0.1327569678744236
mdg,justice,peace,MO,MY,0.02779999999999999,0.0386621247440766
mdg,justice,peach,MO,MY,-0.05339999999999989,0.06834071295228122
mdg,justice,sad,MO,MY,-0.13640000000000008,0.18101620326310575
mdg,justice,safety,MO,MY,-0.015199999999999991,0.02048934950838005
mdg,justice,sandstorm,MO,MY,-0.06059999999999999,0.07210127817795936
mdg,justice,sick,MO,MY,-0.052200000000000024,0.07131470456832667
mdg,justice,tree,MO,MY,6.000000000000449e-4,8.005039439014094e-4
mdg,lightning,mango,MO,MY,0.13540000000000008,0.1684282084165536
mdg,lightning,peace,MO,MY,0.06359999999999988,0.08226436678964943
mdg,lightning,peach,MO,MY,-0.017599999999999838,0.021215860203668113
mdg,lightning,sad,MO,MY,-0.10060000000000002,0.1255266398974917
mdg,lightning,safety,MO,MY,0.020600000000000063,0.025965868843679685
mdg,lightning,sandstorm,MO,MY,-0.024799999999999933,0.02801278923171724
mdg,lightning,sick,MO,MY,-0.01639999999999997,0.020938912522246556
mdg,lightning,tree,MO,MY,0.03639999999999999,0.04544862485487511
mdg,mango,peace,MO,MY,-0.07180000000000009,0.0934755162861855
mdg,mango,peach,MO,MY,-0.15299999999999991,0.18391700078293138
mdg,mango,sad,MO,MY,-0.236,0.2908833333976739
mdg,mango,safety,MO,MY,-0.11480000000000001,0.14488614453238835
mdg,mango,sandstorm,MO,MY,-0.1602,0.18039127690102608
mdg,mango,sick,MO,MY,-0.15179999999999993,0.19322995379925123
mdg,mango,tree,MO,MY,-0.09899999999999998,0.12398205319515654
mdg,peace,peach,MO,MY,-0.08119999999999994,0.10132919507128202
mdg,peace,sad,MO,MY,-0.1642,0.21165230558165055
mdg,peace,safety,MO,MY,-0.04299999999999993,0.05642141786111021
