country,concept_a,concept_b,color_1,color_2,A_to_C1,A_to_C2,B_to_C1,B_to_C2,mu_D,semantic_distance
usa,safety,tree,MO,SO,0.2762,0.4068,0.2726,0.2038,-0.1994,0.2625
usa,sandstorm,sick,MO,SO,0.7142,0.4428,0.4076,0.3056,0.1694,0.2005
usa,sandstorm,tree,MO,SO,0.7142,0.4428,0.2726,0.2038,0.2026,0.2632
usa,sick,tree,MO,SO,0.4076,0.3056,0.2726,0.2038,0.0332,0.0438
usa,angry,banana,MO,SP,0.1952,0.1408,0.2206,0.0422,-0.124,0.2493
usa,angry,death,MO,SP,0.1952,0.1408,0.1522,0.0856,-0.0122,0.0266
usa,angry,happy,MO,SP,0.1952,0.1408,0.35,0.5532,0.2576,0.3467
usa,angry,justice,MO,SP,0.1952,0.1408,0.2096,0.2242,0.069,0.1198
usa,angry,lightning,MO,SP,0.1952,0.1408,0.1292,0.1004,0.0256,0.0566
usa,angry,mango,MO,SP,0.1952,0.1408,0.585,0.0524,-0.4782,0.6946
usa,angry,peace,MO,SP,0.1952,0.1408,0.3738,0.3694,0.05,0.0704
usa,angry,peach,MO,SP,0.1952,0.1408,0.7888,0.0788,-0.6556,0.9027
usa,angry,sad,MO,SP,0.1952,0.1408,0.2566,0.1294,-0.0728,0.1323
usa,angry,safety,MO,SP,0.1952,0.1408,0.2762,0.2808,0.059,0.0922
usa,angry,sandstorm,MO,SP,0.1952,0.1408,0.7142,0.045,-0.6148,0.8538
usa,angry,sick,MO,SP,0.1952,0.1408,0.4076,0.124,-0.2292,0.3626
usa,angry,tree,MO,SP,0.1952,0.1408,0.2726,0.0786,-0.1396,0.257
usa,banana,death,MO,SP,0.2206,0.0422,0.1522,0.0856,0.1118,0.2566
usa,banana,happy,MO,SP,0.2206,0.0422,0.35,0.5532,0.3816,0.506
usa,banana,justice,MO,SP,0.2206,0.0422,0.2096,0.2242,0.193,0.3403
usa,banana,lightning,MO,SP,0.2206,0.0422,0.1292,0.1004,0.1496,0.3446
usa,banana,mango,MO,SP,0.2206,0.0422,0.585,0.0524,-0.3542,0.5715
usa,banana,peace,MO,SP,0.2206,0.0422,0.3738,0.3694,0.174,0.2481
usa,banana,peach,MO,SP,0.2206,0.0422,0.7888,0.0788,-0.5316,0.8464
usa,banana,sad,MO,SP,0.2206,0.0422,0.2566,0.1294,0.0512,0.0978
usa,banana,safety,MO,SP,0.2206,0.0422,0.2762,0.2808,0.183,0.2902
usa,banana,sandstorm,MO,SP,0.2206,0.0422,0.7142,0.045,-0.4908,0.7781
usa,banana,sick,MO,SP,0.2206,0.0422,0.4076,0.124,-0.1052,0.1779
usa,banana,tree,MO,SP,0.2206,0.0422,0.2726,0.0786,-0.0156,0.0308
usa,death,happy,MO,SP,0.1522,0.0856,0.35,0.5532,0.2698,0.3818
usa,death,justice,MO,SP,0.1522,0.0856,0.2096,0.2242,0.0812,0.1544
usa,death,lightning,MO,SP,0.1522,0.0856,0.1292,0.1004,0.0378,0.098
usa,death,mango,MO,SP,0.1522,0.0856,0.585,0.0524,-0.466,0.7254
usa,death,peace,MO,SP,0.1522,0.0856,0.3738,0.3694,0.0622,0.0928
usa,death,peach,MO,SP,0.1522,0.0856,0.7888,0.0788,-0.6434,0.9361
usa,death,sad,MO,SP,0.1522,0.0856,0.2566,0.1294,-0.0606,0.1222
usa,death,safety,MO,SP,0.1522,0.0856,0.2762,0.2808,0.0712,0.1197
usa,death,sandstorm,MO,SP,0.1522,0.0856,0.7142,0.045,-0.6026,0.8887
usa,death,sick,MO,SP,0.1522,0.0856,0.4076,0.124,-0.217,0.3719
usa,death,tree,MO,SP,0.1522,0.0856,0.2726,0.0786,-0.1274,0.2616
usa,happy,justice,MO,SP,0.35,0.5532,0.2096,0.2242,-0.1886,0.2439
usa,happy,lightning,MO,SP,0.35,0.5532,0.1292,0.1004,-0.232,0.334
usa,happy,mango,MO,SP,0.35,0.5532,0.585,0.0524,-0.7358,0.7695
usa,happy,peace,MO,SP,0.35,0.5532,0.3738,0.3694,-0.2076,0.2357
usa,happy,peach,MO,SP,0.35,0.5532,0.7888,0.0788,-0.9132,0.8962
usa,happy,sad,MO,SP,0.35,0.5532,0.2566,0.1294,-0.3304,0.4235
usa,happy,safety,MO,SP,0.35,0.5532,0.2762,0.2808,-0.1986,0.2412
usa,happy,sandstorm,MO,SP,0.35,0.5532,0.7142,0.045,-0.8724,0.8666
usa,happy,sick,MO,SP,0.35,0.5532,0.4076,0.124,-0.4868,0.5612
usa,happy,tree,MO,SP,0.35,0.5532,0.2726,0.0786,-0.3972,0.5042
usa,justice,lightning,MO,SP,0.2096,0.2242,0.1292,0.1004,-0.0434,0.0839
usa,justice,mango,MO,SP,0.2096,0.2242,0.585,0.0524,-0.5472,0.7192
usa,justice,peace,MO,SP,0.2096,0.2242,0.3738,0.3694,-0.019,0.0253
usa,justice,peach,MO,SP,0.2096,0.2242,0.7888,0.0788,-0.7246,0.8983
usa,justice,sad,MO,SP,0.2096,0.2242,0.2566,0.1294,-0.1418,0.2322
usa,justice,safety,MO,SP,0.2096,0.2242,0.2762,0.2808,-0.01,0.0146
usa,justice,sandstorm,MO,SP,0.2096,0.2242,0.7142,0.045,-0.6838,0.8563
usa,justice,sick,MO,SP,0.2096,0.2242,0.4076,0.124,-0.2982,0.4296
usa,justice,tree,MO,SP,0.2096,0.2242,0.2726,0.0786,-0.2086,0.3428
usa,lightning,mango,MO,SP,0.1292,0.1004,0.585,0.0524,-0.5038,0.768
usa,lightning,peace,MO,SP,0.1292,0.1004,0.3738,0.3694,0.0244,0.0367
usa,lightning,peach,MO,SP,0.1292,0.1004,0.7888,0.0788,-0.6812,0.9542
usa,lightning,sad,MO,SP,0.1292,0.1004,0.2566,0.1294,-0.0984,0.1999
usa,lightning,safety,MO,SP,0.1292,0.1004,0.2762,0.2808,0.0334,0.0568
usa,lightning,sandstorm,MO,SP,0.1292,0.1004,0.7142,0.045,-0.6404,0.9141
usa,lightning,sick,MO,SP,0.1292,0.1004,0.4076,0.124,-0.2548,0.4346
usa,lightning,tree,MO,SP,0.1292,0.1004,0.2726,0.0786,-0.1652,0.3397
usa,mango,peace,MO,SP,0.585,0.0524,0.3738,0.3694,0.5282,0.6159
usa,mango,peach,MO,SP,0.585,0.0524,0.7888,0.0788,-0.1774,0.3055
usa,mango,sad,MO,SP,0.585,0.0524,0.2566,0.1294,0.4054,0.5933
usa,mango,safety,MO,SP,0.585,0.0524,0.2762,0.2808,0.5372,0.6676
usa,mango,sandstorm,MO,SP,0.585,0.0524,0.7142,0.045,-0.1366,0.2258
usa,mango,sick,MO,SP,0.585,0.0524,0.4076,0.124,0.249,0.3596
usa,mango,tree,MO,SP,0.585,0.0524,0.2726,0.0786,0.3386,0.5208
usa,peace,peach,MO,SP,0.3738,0.3694,0.7888,0.0788,-0.7056,0.7971
usa,peace,sad,MO,SP,0.3738,0.3694,0.2566,0.1294,-0.1228,0.1664
usa,peace,safety,MO,SP,0.3738,0.3694,0.2762,0.2808,0.009,0.0112
usa,peace,sandstorm,MO,SP,0.3738,0.3694,0.7142,0.045,-0.6648,0.7531
usa,peace,sick,MO,SP,0.3738,0.3694,0.4076,0.124,-0.2792,0.3464
usa,peace,tree,MO,SP,0.3738,0.3694,0.2726,0.0786,-0.1896,0.2579
usa,peach,sad,MO,SP,0.7888,0.0788,0.2566,0.1294,0.5828,0.8335
usa,peach,safety,MO,SP,0.7888,0.0788,0.2762,0.2808,0.7146,0.8505
usa,peach,sandstorm,MO,SP,0.7888,0.0788,0.7142,0.045,0.0408,0.0799
usa,peach,sick,MO,SP,0.7888,0.0788,0.4076,0.124,0.4264,0.6336
usa,peach,tree,MO,SP,0.7888,0.0788,0.2726,0.0786,0.516,0.7924
usa,sad,safety,MO,SP,0.2566,0.1294,0.2762,0.2808,0.1318,0.1965
usa,sad,sandstorm,MO,SP,0.2566,0.1294,0.7142,0.045,-0.542,0.7744
usa,sad,sick,MO,SP,0.2566,0.1294,0.4076,0.124,-0.1564,0.2421
usa,sad,tree,MO,SP,0.2566,0.1294,0.2726,0.0786,-0.0668,0.1181
usa,safety,sandstorm,MO,SP,0.2762,0.2808,0.7142,0.045,-0.6738,0.8065
usa,safety,sick,MO,SP,0.2762,0.2808,0.4076,0.124,-0.2882,0.3863
usa,safety,tree,MO,SP,0.2762,0.2808,0.2726,0.0786,-0.1986,0.2973
usa,sandstorm,sick,MO,SP,0.7142,0.045,0.4076,0.124,0.3856,0.5636
usa,sandstorm,tree,MO,SP,0.7142,0.045,0.2726,0.0786,0.4752,0.724
usa,sick,tree,MO,SP,0.4076,0.124,0.2726,0.0786,0.0896,0.1428
usa,angry,banana,MO,SR,0.1952,0.7332,0.2206,0.0434,-0.7152,0.887
usa,angry,death,MO,SR,0.1952,0.7332,0.1522,0.2494,-0.4408,0.6242
usa,angry,happy,MO,SR,0.1952,0.7332,0.35,0.5774,-0.3106,0.3873
usa,angry,justice,MO,SR,0.1952,0.7332,0.2096,0.28,-0.4676,0.6205
usa,angry,lightning,MO,SR,0.1952,0.7332,0.1292,0.17,-0.4972,0.7262
usa,angry,mango,MO,SR,0.1952,0.7332,0.585,0.3182,-0.8048,0.8171
usa,angry,peace,MO,SR,0.1952,0.7332,0.3738,0.2054,-0.7064,0.794
usa,angry,peach,MO,SR,0.1952,0.7332,0.7888,0.1894,-1.1374,0.9779
usa,angry,sad,MO,SR,0.1952,0.7332,0.2566,0.1296,-0.665,0.8234
usa,angry,safety,MO,SR,0.1952,0.7332,0.2762,0.3344,-0.4798,0.5968
usa,angry,sandstorm,MO,SR,0.1952,0.7332,0.7142,0.0944,-1.1578,0.9814
usa,angry,sick,MO,SR,0.1952,0.7332,0.4076,0.3264,-0.6192,0.6936
usa,angry,tree,MO,SR,0.1952,0.7332,0.2726,0.1256,-0.685,0.8318
usa,banana,death,MO,SR,0.2206,0.0434,0.1522,0.2494,0.2744,0.483
usa,banana,happy,MO,SR,0.2206,0.0434,0.35,0.5774,0.4046,0.5339
usa,banana,justice,MO,SR,0.2206,0.0434,0.2096,0.28,0.2476,0.4069
usa,banana,lightning,MO,SR,0.2206,0.0434,0.1292,0.17,0.218,0.4427
usa,banana,mango,MO,SR,0.2206,0.0434,0.585,0.3182,-0.0896,0.1307
usa,banana,peace,MO,SR,0.2206,0.0434,0.3738,0.2054,0.0088,0.0142
usa,banana,peach,MO,SR,0.2206,0.0434,0.7888,0.1894,-0.4222,0.6823
usa,banana,sad,MO,SR,0.2206,0.0434,0.2566,0.1296,0.0502,0.0959
usa,banana,safety,MO,SR,0.2206,0.0434,0.2762,0.3344,0.2354,0.355
usa,banana,sandstorm,MO,SR,0.2206,0.0434,0.7142,0.0944,-0.4426,0.7121
usa,banana,sick,MO,SR,0.2206,0.0434,0.4076,0.3264,0.096,0.1396
usa,banana,tree,MO,SR,0.2206,0.0434,0.2726,0.1256,0.0302,0.057
usa,death,happy,MO,SR,0.1522,0.2494,0.35,0.5774,0.1302,0.1737
usa,death,justice,MO,SR,0.1522,0.2494,0.2096,0.28,-0.0268,0.042
usa,death,lightning,MO,SR,0.1522,0.2494,0.1292,0.17,-0.0564,0.1052
usa,death,mango,MO,SR,0.1522,0.2494,0.585,0.3182,-0.364,0.4671
usa,death,peace,MO,SR,0.1522,0.2494,0.3738,0.2054,-0.2656,0.3795
usa,death,peach,MO,SR,0.1522,0.2494,0.7888,0.1894,-0.6966,0.8602
usa,death,sad,MO,SR,0.1522,0.2494,0.2566,0.1296,-0.2242,0.369
usa,death,safety,MO,SR,0.1522,0.2494,0.2762,0.3344,-0.039,0.0563
usa,death,sandstorm,MO,SR,0.1522,0.2494,0.7142,0.0944,-0.717,0.8758
usa,death,sick,MO,SR,0.1522,0.2494,0.4076,0.3264,-0.1784,0.2396
usa,death,tree,MO,SR,0.1522,0.2494,0.2726,0.1256,-0.2442,0.3951
usa,happy,justice,MO,SR,0.35,0.5774,0.2096,0.28,-0.157,0.1991
usa,happy,lightning,MO,SR,0.35,0.5774,0.1292,0.17,-0.1866,0.2621
usa,happy,mango,MO,SR,0.35,0.5774,0.585,0.3182,-0.4942,0.5292
usa,happy,peace,MO,SR,0.35,0.5774,0.3738,0.2054,-0.3958,0.4603
usa,happy,peach,MO,SR,0.35,0.5774,0.7888,0.1894,-0.8268,0.8369
usa,happy,sad,MO,SR,0.35,0.5774,0.2566,0.1296,-0.3544,0.4528
usa,happy,safety,MO,SR,0.35,0.5774,0.2762,0.3344,-0.1692,0.2027
usa,happy,sandstorm,MO,SR,0.35,0.5774,0.7142,0.0944,-0.8472,0.85
usa,happy,sick,MO,SR,0.35,0.5774,0.4076,0.3264,-0.3086,0.3471
usa,happy,tree,MO,SR,0.35,0.5774,0.2726,0.1256,-0.3744,0.4723
usa,justice,lightning,MO,SR,0.2096,0.28,0.1292,0.17,-0.0296,0.0506
usa,justice,mango,MO,SR,0.2096,0.28,0.585,0.3182,-0.3372,0.4175
usa,justice,peace,MO,SR,0.2096,0.28,0.3738,0.2054,-0.2388,0.3256
usa,justice,peach,MO,SR,0.2096,0.28,0.7888,0.1894,-0.6698,0.8127
usa,justice,sad,MO,SR,0.2096,0.28,0.2566,0.1296,-0.1974,0.3051
usa,justice,safety,MO,SR,0.2096,0.28,0.2762,0.3344,-0.0122,0.0167
usa,justice,sandstorm,MO,SR,0.2096,0.28,0.7142,0.0944,-0.6902,0.83
usa,justice,sick,MO,SR,0.2096,0.28,0.4076,0.3264,-0.1516,0.1949
usa,justice,tree,MO,SR,0.2096,0.28,0.2726,0.1256,-0.2174,0.3313
usa,lightning,mango,MO,SR,0.1292,0.17,0.585,0.3182,-0.3076,0.426
usa,lightning,peace,MO,SR,0.1292,0.17,0.3738,0.2054,-0.2092,0.3266
usa,lightning,peach,MO,SR,0.1292,0.17,0.7888,0.1894,-0.6402,0.8673
usa,lightning,sad,MO,SR,0.1292,0.17,0.2566,0.1296,-0.1678,0.3104
usa,lightning,safety,MO,SR,0.1292,0.17,0.2762,0.3344,0.0174,0.027
usa,lightning,sandstorm,MO,SR,0.1292,0.17,0.7142,0.0944,-0.6606,0.8845
usa,lightning,sick,MO,SR,0.1292,0.17,0.4076,0.3264,-0.122,0.176
usa,lightning,tree,MO,SR,0.1292,0.17,0.2726,0.1256,-0.1878,0.3407
usa,mango,peace,MO,SR,0.585,0.3182,0.3738,0.2054,0.0984,0.1229
usa,mango,peach,MO,SR,0.585,0.3182,0.7888,0.1894,-0.3326,0.4316
usa,mango,sad,MO,SR,0.585,0.3182,0.2566,0.1296,0.1398,0.1908
usa,mango,safety,MO,SR,0.585,0.3182,0.2762,0.3344,0.325,0.3829
usa,mango,sandstorm,MO,SR,0.585,0.3182,0.7142,0.0944,-0.353,0.4581
usa,mango,sick,MO,SR,0.585,0.3182,0.4076,0.3264,0.1856,0.2158
usa,mango,tree,MO,SR,0.585,0.3182,0.2726,0.1256,0.1198,0.1628
usa,peace,peach,MO,SR,0.3738,0.2054,0.7888,0.1894,-0.431,0.579
usa,peace,sad,MO,SR,0.3738,0.2054,0.2566,0.1296,0.0414,0.0621
usa,peace,safety,MO,SR,0.3738,0.2054,0.2762,0.3344,0.2266,0.2907
usa,peace,sandstorm,MO,SR,0.3738,0.2054,0.7142,0.0944,-0.4514,0.6049
usa,peace,sick,MO,SR,0.3738,0.2054,0.4076,0.3264,0.0872,0.1088
usa,peace,tree,MO,SR,0.3738,0.2054,0.2726,0.1256,0.0214,0.0319
usa,peach,sad,MO,SR,0.7888,0.1894,0.2566,0.1296,0.4724,0.6894
usa,peach,safety,MO,SR,0.7888,0.1894,0.2762,0.3344,0.6576,0.7668
usa,peach,sandstorm,MO,SR,0.7888,0.1894,0.7142,0.0944,-0.0204,0.035
usa,peach,sick,MO,SR,0.7888,0.1894,0.4076,0.3264,0.5182,0.6249
usa,peach,tree,MO,SR,0.7888,0.1894,0.2726,0.1256,0.4524,0.6631
usa,sad,safety,MO,SR,0.2566,0.1296,0.2762,0.3344,0.1852,0.2649
usa,sad,sandstorm,MO,SR,0.2566,0.1296,0.7142,0.0944,-0.4928,0.7156
usa,sad,sick,MO,SR,0.2566,0.1296,0.4076,0.3264,0.0458,0.0629
usa,sad,tree,MO,SR,0.2566,0.1296,0.2726,0.1256,-0.02,0.0342
usa,safety,sandstorm,MO,SR,0.2762,0.3344,0.7142,0.0944,-0.678,0.7848
usa,safety,sick,MO,SR,0.2762,0.3344,0.4076,0.3264,-0.1394,0.1695
usa,safety,tree,MO,SR,0.2762,0.3344,0.2726,0.1256,-0.2052,0.29
usa,sandstorm,sick,MO,SR,0.7142,0.0944,0.4076,0.3264,0.5386,0.647
usa,sandstorm,tree,MO,SR,0.7142,0.0944,0.2726,0.1256,0.4728,0.69
usa,sick,tree,MO,SR,0.4076,0.3264,0.2726,0.1256,-0.0658,0.0897
usa,angry,banana,MO,SY,0.1952,0.2326,0.2206,0.9502,0.6922,0.8869
usa,angry,death,MO,SY,0.1952,0.2326,0.1522,0.096,-0.0936,0.1773
usa,angry,happy,MO,SY,0.1952,0.2326,0.35,0.7782,0.3908,0.5256
usa,angry,justice,MO,SY,0.1952,0.2326,0.2096,0.2696,0.0226,0.035
usa,angry,lightning,MO,SY,0.1952,0.2326,0.1292,0.681,0.5144,0.695
usa,angry,mango,MO,SY,0.1952,0.2326,0.585,0.4636,-0.1588,0.2025
usa,angry,peace,MO,SY,0.1952,0.2326,0.3738,0.3796,-0.0316,0.042
usa,angry,peach,MO,SY,0.1952,0.2326,0.7888,0.2594,-0.5668,0.7319
usa,angry,sad,MO,SY,0.1952,0.2326,0.2566,0.0626,-0.2314,0.3879
usa,angry,safety,MO,SY,0.1952,0.2326,0.2762,0.4586,0.145,0.1959
usa,angry,sandstorm,MO,SY,0.1952,0.2326,0.7142,0.2896,-0.462,0.5982
usa,angry,sick,MO,SY,0.1952,0.2326,0.4076,0.3208,-0.1242,0.1661
usa,angry,tree,MO,SY,0.1952,0.2326,0.2726,0.2548,-0.0552,0.0823
usa,banana,death,MO,SY,0.2206,0.9502,0.1522,0.096,-0.7858,0.9761
usa,banana,happy,MO,SY,0.2206,0.9502,0.35,0.7782,-0.3014,0.4575
usa,banana,justice,MO,SY,0.2206,0.9502,0.2096,0.2696,-0.6696,0.8543
usa,banana,lightning,MO,SY,0.2206,0.9502,0.1292,0.681,-0.1778,0.3105
usa,banana,mango,MO,SY,0.2206,0.9502,0.585,0.4636,-0.851,0.8617
usa,banana,peace,MO,SY,0.2206,0.9502,0.3738,0.3796,-0.7238,0.8086
usa,banana,peach,MO,SY,0.2206,0.9502,0.7888,0.2594,-1.259,0.9942
usa,banana,sad,MO,SY,0.2206,0.9502,0.2566,0.0626,-0.9236,0.9811
usa,banana,safety,MO,SY,0.2206,0.9502,0.2762,0.4586,-0.5472,0.6919
usa,banana,sandstorm,MO,SY,0.2206,0.9502,0.7142,0.2896,-1.1542,0.979
usa,banana,sick,MO,SY,0.2206,0.9502,0.4076,0.3208,-0.8164,0.8657
usa,banana,tree,MO,SY,0.2206,0.9502,0.2726,0.2548,-0.7474,0.8796
usa,death,happy,MO,SY,0.1522,0.096,0.35,0.7782,0.4844,0.6891
usa,death,justice,MO,SY,0.1522,0.096,0.2096,0.2696,0.1162,0.2074
usa,death,lightning,MO,SY,0.1522,0.096,0.1292,0.681,0.608,0.8464
usa,death,mango,MO,SY,0.1522,0.096,0.585,0.4636,-0.0652,0.0927
usa,death,peace,MO,SY,0.1522,0.096,0.3738,0.3796,0.062,0.0916
usa,death,peach,MO,SY,0.1522,0.096,0.7888,0.2594,-0.4732,0.7199
usa,death,sad,MO,SY,0.1522,0.096,0.2566,0.0626,-0.1378,0.289
usa,death,safety,MO,SY,0.1522,0.096,0.2762,0.4586,0.2386,0.3528
usa,death,sandstorm,MO,SY,0.1522,0.096,0.7142,0.2896,-0.3684,0.5539
usa,death,sick,MO,SY,0.1522,0.096,0.4076,0.3208,-0.0306,0.046
usa,death,tree,MO,SY,0.1522,0.096,0.2726,0.2548,0.0384,0.066
usa,happy,justice,MO,SY,0.35,0.7782,0.2096,0.2696,-0.3682,0.4853
usa,happy,lightning,MO,SY,0.35,0.7782,0.1292,0.681,0.1236,0.1769
usa,happy,mango,MO,SY,0.35,0.7782,0.585,0.4636,-0.5496,0.5941
usa,happy,peace,MO,SY,0.35,0.7782,0.3738,0.3796,-0.4224,0.4883
usa,happy,peach,MO,SY,0.35,0.7782,0.7888,0.2594,-0.9576,0.9116
usa,happy,sad,MO,SY,0.35,0.7782,0.2566,0.0626,-0.6222,0.7756
usa,happy,safety,MO,SY,0.35,0.7782,0.2762,0.4586,-0.2458,0.304
usa,happy,sandstorm,MO,SY,0.35,0.7782,0.7142,0.2896,-0.8528,0.8461
usa,happy,sick,MO,SY,0.35,0.7782,0.4076,0.3208,-0.515,0.5817
usa,happy,tree,MO,SY,0.35,0.7782,0.2726,0.2548,-0.446,0.5563
usa,justice,lightning,MO,SY,0.2096,0.2696,0.1292,0.681,0.4918,0.6539
usa,justice,mango,MO,SY,0.2096,0.2696,0.585,0.4636,-0.1814,0.2246
usa,justice,peace,MO,SY,0.2096,0.2696,0.3738,0.3796,-0.0542,0.0699
usa,justice,peach,MO,SY,0.2096,0.2696,0.7888,0.2594,-0.5894,0.7323
usa,justice,sad,MO,SY,0.2096,0.2696,0.2566,0.0626,-0.254,0.4043
usa,justice,safety,MO,SY,0.2096,0.2696,0.2762,0.4586,0.1224,0.1611
usa,justice,sandstorm,MO,SY,0.2096,0.2696,0.7142,0.2896,-0.4846,0.605
usa,justice,sick,MO,SY,0.2096,0.2696,0.4076,0.3208,-0.1468,0.1903
usa,justice,tree,MO,SY,0.2096,0.2696,0.2726,0.2548,-0.0778,0.1119
usa,lightning,mango,MO,SY,0.1292,0.681,0.585,0.4636,-0.6732,0.7188
usa,lightning,peace,MO,SY,0.1292,0.681,0.3738,0.3796,-0.546,0.6322
usa,lightning,peach,MO,SY,0.1292,0.681,0.7888,0.2594,-1.0812,0.9629
usa,lightning,sad,MO,SY,0.1292,0.681,0.2566,0.0626,-0.7458,0.8919
usa,lightning,safety,MO,SY,0.1292,0.681,0.2762,0.4586,-0.3694,0.4683
usa,lightning,sandstorm,MO,SY,0.1292,0.681,0.7142,0.2896,-0.9764,0.9201
usa,lightning,sick,MO,SY,0.1292,0.681,0.4076,0.3208,-0.6386,0.7142
usa,lightning,tree,MO,SY,0.1292,0.681,0.2726,0.2548,-0.5696,0.708
usa,mango,peace,MO,SY,0.585,0.4636,0.3738,0.3796,0.1272,0.1429
usa,mango,peach,MO,SY,0.585,0.4636,0.7888,0.2594,-0.408,0.4808
usa,mango,sad,MO,SY,0.585,0.4636,0.2566,0.0626,-0.0726,0.0981
usa,mango,safety,MO,SY,0.585,0.4636,0.2762,0.4586,0.3038,0.3388
usa,mango,sandstorm,MO,SY,0.585,0.4636,0.7142,0.2896,-0.3032,0.3515
usa,mango,sick,MO,SY,0.585,0.4636,0.4076,0.3208,0.0346,0.0394
usa,mango,tree,MO,SY,0.585,0.4636,0.2726,0.2548,0.1036,0.1264
usa,peace,peach,MO,SY,0.3738,0.3796,0.7888,0.2594,-0.5352,0.616
usa,peace,sad,MO,SY,0.3738,0.3796,0.2566,0.0626,-0.1998,0.2743
usa,peace,safety,MO,SY,0.3738,0.3796,0.2762,0.4586,0.1766,0.2059
usa,peace,sandstorm,MO,SY,0.3738,0.3796,0.7142,0.2896,-0.4304,0.4935
usa,peace,sick,MO,SY,0.3738,0.3796,0.4076,0.3208,-0.0926,0.10780000000000001
usa,peace,tree,MO,SY,0.3738,0.3796,0.2726,0.2548,-0.0236,0.0297
usa,peach,sad,MO,SY,0.7888,0.2594,0.2566,0.0626,0.3354,0.5197
usa,peach,safety,MO,SY,0.7888,0.2594,0.2762,0.4586,0.7118,0.765
usa,peach,sandstorm,MO,SY,0.7888,0.2594,0.7142,0.2896,0.1048,0.1467
usa,peach,sick,MO,SY,0.7888,0.2594,0.4076,0.3208,0.4426,0.5342
usa,peach,tree,MO,SY,0.7888,0.2594,0.2726,0.2548,0.5116,0.6476
usa,sad,safety,MO,SY,0.2566,0.0626,0.2762,0.4586,0.3764,0.504
usa,sad,sandstorm,MO,SY,0.2566,0.0626,0.7142,0.2896,-0.2306,0.3443
usa,sad,sick,MO,SY,0.2566,0.0626,0.4076,0.3208,0.1072,0.1516
usa,sad,tree,MO,SY,0.2566,0.0626,0.2726,0.2548,0.1762,0.276
usa,safety,sandstorm,MO,SY,0.2762,0.4586,0.7142,0.2896,-0.607,0.6622
usa,safety,sick,MO,SY,0.2762,0.4586,0.4076,0.3208,-0.2692,0.3124
usa,safety,tree,MO,SY,0.2762,0.4586,0.2726,0.2548,-0.2002,0.2539
usa,sandstorm,sick,MO,SY,0.7142,0.2896,0.4076,0.3208,0.3378,0.4022
usa,sandstorm,tree,MO,SY,0.7142,0.2896,0.2726,0.2548,0.4068,0.5118
usa,sick,tree,MO,SY,0.4076,0.3208,0.2726,0.2548,0.069,0.0878
usa,angry,banana,MO,WH,0.1952,0.1394,0.2206,0.1168,-0.048,0.0923
usa,angry,death,MO,WH,0.1952,0.1394,0.1522,0.4182,0.3218,0.4816
usa,angry,happy,MO,WH,0.1952,0.1394,0.35,0.4936,0.1994,0.271
usa,angry,justice,MO,WH,0.1952,0.1394,0.2096,0.5484,0.3946,0.5472
usa,angry,lightning,MO,WH,0.1952,0.1394,0.1292,0.7758,0.7024,0.9048
usa,angry,mango,MO,WH,0.1952,0.1394,0.585,0.0924,-0.4368,0.6408
usa,angry,peace,MO,WH,0.1952,0.1394,0.3738,0.658,0.34,0.4571
usa,angry,peach,MO,WH,0.1952,0.1394,0.7888,0.1114,-0.6216,0.8734
usa,angry,sad,MO,WH,0.1952,0.1394,0.2566,0.2284,0.0276,0.0459
usa,angry,safety,MO,WH,0.1952,0.1394,0.2762,0.51,0.2896,0.3995
usa,angry,sandstorm,MO,WH,0.1952,0.1394,0.7142,0.254,-0.4044,0.5795
usa,angry,sick,MO,WH,0.1952,0.1394,0.4076,0.1844,-0.1674,0.2577
usa,angry,tree,MO,WH,0.1952,0.1394,0.2726,0.1258,-0.091,0.163
usa,banana,death,MO,WH,0.2206,0.1168,0.1522,0.4182,0.3698,0.5398
usa,banana,happy,MO,WH,0.2206,0.1168,0.35,0.4936,0.2474,0.3315
usa,banana,justice,MO,WH,0.2206,0.1168,0.2096,0.5484,0.4426,0.5982
usa,banana,lightning,MO,WH,0.2206,0.1168,0.1292,0.7758,0.7504,0.9234
usa,banana,mango,MO,WH,0.2206,0.1168,0.585,0.0924,-0.3888,0.583
usa,banana,peace,MO,WH,0.2206,0.1168,0.3738,0.658,0.388,0.5108
usa,banana,peach,MO,WH,0.2206,0.1168,0.7888,0.1114,-0.5736,0.8383
usa,banana,sad,MO,WH,0.2206,0.1168,0.2566,0.2284,0.0756,0.1246
usa,banana,safety,MO,WH,0.2206,0.1168,0.2762,0.51,0.3376,0.4569
usa,banana,sandstorm,MO,WH,0.2206,0.1168,0.7142,0.254,-0.3564,0.5201
usa,banana,sick,MO,WH,0.2206,0.1168,0.4076,0.1844,-0.1194,0.1845
usa,banana,tree,MO,WH,0.2206,0.1168,0.2726,0.1258,-0.043,0.077
usa,death,happy,MO,WH,0.1522,0.4182,0.35,0.4936,-0.1224,0.1515
usa,death,justice,MO,WH,0.1522,0.4182,0.2096,0.5484,0.0728,0.0971
usa,death,lightning,MO,WH,0.1522,0.4182,0.1292,0.7758,0.3806,0.5475
usa,death,mango,MO,WH,0.1522,0.4182,0.585,0.0924,-0.7586,0.8294
usa,death,peace,MO,WH,0.1522,0.4182,0.3738,0.658,0.0182,0.0232
usa,death,peach,MO,WH,0.1522,0.4182,0.7888,0.1114,-0.9434,0.9433
