concept_a,concept_b,category,color_a,color_b,deltaS_mg,deltaS_us,extremeness
banana,lightning,MG_low__US_high,LR,WH,0.043695084294178566,0.9291614553631029,0.8854663710689243
banana,lightning,MG_low__US_low,BK,SB,0.003208857449918723,0.005157982251917159,-0.008366839701835882
banana,lightning,MG_low__US_low,DP,LR,0.004035141395036801,0.010216809548271366,-0.014251950943308167
banana,lightning,MG_low__US_low,SG,SH,0.024001270222981708,0.0016280988797765517,-0.02562936910275826
banana,lightning,MG_low__US_low,LP,MC,0.012418454139190571,0.016484912730464263,-0.028903366869654834
banana,lightning,MG_low__US_low,LR,MP,0.005759980259239406,0.03508633147095064,-0.040846311730190044
banana,mango,MG_high__US_high,SO,SY,0.34046063933115667,0.9537740056284003,1.294234644959557
banana,mango,MG_high__US_high,MR,SY,0.35327313151046136,0.9171264336787213,1.2703995651891826
banana,mango,MG_high__US_high,SR,SY,0.3557163604571205,0.8994676684901222,1.2551840289472427
banana,mango,MG_high__US_high,DB,SY,0.4030088445263862,0.8277406764808828,1.230749521007269
banana,mango,MG_high__US_high,MB,SY,0.3836993626267913,0.8318767959327178,1.215576158559509
banana,mango,MG_low__US_high,DB,SO,0.023292470452610736,0.8325144151708141,0.8092219447182034
banana,mango,MG_low__US_high,DC,SO,0.052670755108060074,0.8353404318542736,0.7826696767462136
banana,mango,MG_low__US_high,SC,SO,0.04626131495868524,0.8278807678108875,0.7816194528522022
banana,mango,MG_low__US_high,SB,SO,0.06684246613521161,0.843122244552871,0.7762797784176594
banana,mango,MG_low__US_high,MB,SO,0.05782458311238314,0.8330987416409996,0.7752741585286165
banana,mango,MG_low__US_low,MC,SP,0.0031338847455266716,0.002389199293214128,-0.0055230840387408
banana,mango,MG_low__US_low,A1,DY,0.002633093232016881,0.01623611967468075,-0.01886921290669763
banana,mango,MG_low__US_low,MB,SC,0.01143577860023881,0.008247726725544302,-0.019683505325783113
banana,mango,MG_low__US_low,DO,DP,0.014551750752447301,0.015432058436270157,-0.02998380918871746
banana,mango,MG_low__US_low,LC,LG,0.026889243797912243,0.0035690199609334505,-0.030458263758845694
banana,peace,MG_high__US_high,SY,WH,0.9150179238802998,0.9804892770716318,1.8955072009519316
banana,peace,MG_high__US_high,A3,SY,0.920667981864844,0.9745716912252811,1.895239673090125
banana,peace,MG_high__US_high,LB,SY,0.8230679409607571,0.9976215756342262,1.8206895165949832
banana,peace,MG_high__US_high,SB,SY,0.8163569915692936,0.9960736215920214,1.812430613161315
banana,peace,MG_high__US_high,MB,SY,0.8245257913548552,0.9840800598165123,1.8086058511713674
banana,peace,MG_high__US_low,A3,MG,0.6884849713907863,0.10720544117149489,0.5812795302192915
banana,peace,MG_high__US_low,A3,DB,0.5181428970100708,0.011022065687386728,0.507120831322684
banana,peace,MG_high__US_low,A3,MP,0.5626315569789844,0.1043298748620376,0.4583016821169468
banana,peace,MG_high__US_low,A3,LP,0.443515629621666,0.00649280715842715,0.43702282246323887
banana,peace,MG_high__US_low,DB,WH,0.5011424480107838,0.0706600265480013,0.4304824214627825
banana,peace,MG_low__US_high,DY,MG,0.012555327938593486,0.7343857618615182,0.7218304339229247
banana,peace,MG_low__US_high,BK,DP,0.00808296553643384,0.6707385152231069,0.6626555496866731
banana,peace,MG_low__US_high,A1,DB,0.03028625716613198,0.6198916701171628,0.5896054129510309
banana,peace,MG_low__US_high,A1,LG,0.011584866921713566,0.5968525497984709,0.5852676828767573
banana,peace,MG_low__US_high,DO,DP,0.07650555811144732,0.6467663631538572,0.5702608050424098
banana,peace,MG_low__US_low,DG,SG,0.0173429018855078,0.016869330490722367,-0.03421223237623017
banana,peace,MG_low__US_low,DC,LR,0.003959714054833308,0.04003255490814123,-0.043992268962974534
banana,peace,MG_low__US_low,MR,SP,0.0028138305829736865,0.04121216121101878,-0.04402599179399247
banana,peace,MG_low__US_low,A2,SR,0.04091542587972219,0.007239037575249574,-0.04815446345497176
banana,peace,MG_low__US_low,DB,LG,0.03612591756070116,0.01731594602530423,-0.05344186358600539
banana,peach,MG_high__US_high,SR,SY,0.7430885744629672,0.9830923584543032,1.7261809329172704
banana,peach,MG_high__US_high,LR,SY,0.7261670723362816,0.9983294479761198,1.7244965203124014
banana,peach,MG_high__US_high,DR,SY,0.7377780057943666,0.980544664261946,1.7183226700563126
banana,peach,MG_high__US_high,MB,SY,0.719784006097441,0.9865762608745858,1.7063602669720268
banana,peach,MG_high__US_high,MR,SY,0.7014524850658104,0.9939399757937264,1.6953924608595368
banana,peach,MG_high__US_low,MY,SR,0.4630221580113383,0.0299841827533745,0.4330379752579638
banana,peach,MG_high__US_low,DR,MG,0.3329622065535727,0.008156689347430746,0.324805517206142
banana,peach,MG_high__US_low,DO,MH,0.3510290562277519,0.10402334644165112,0.24700570978610076
banana,peach,MG_low__US_high,A1,MO,0.02209926691870856,0.9185913383594917,0.8964920714407831
banana,peach,MG_low__US_high,BK,MO,0.059418220406400435,0.9348730512116241,0.8754548308052237
banana,peach,MG_low__US_high,DR,LR,0.010201632481013023,0.8829393224699817,0.8727376899889687
banana,peach,MG_low__US_high,MC,MO,0.018727043206388183,0.8911160307486263,0.8723889875422381
banana,peach,MG_low__US_high,MO,SC,0.03242729951003365,0.8950478149435575,0.8626205154335238
banana,peach,MG_low__US_low,LC,SB,0.0069265204683051085,0.0025726716936480543,-0.009499192161953163
banana,peach,MG_low__US_low,LB,MB,0.00197102965200302,0.00922264454950561,-0.01119367420150863
banana,peach,MG_low__US_low,MC,SC,0.013973839934930121,0.011409280421042445,-0.025383120355972566
banana,peach,MG_low__US_low,DP,WH,0.020398800262335648,0.009008426943122538,-0.029407227205458186
banana,peach,MG_low__US_low,A2,DG,0.02575800259411576,0.019356029945479802,-0.04511403253959556
banana,sad,MG_high__US_high,BK,SY,0.9768913377160997,0.9999966547242174,1.976887992440317
banana,sad,MG_high__US_high,A1,SY,0.9561903489635131,0.9999999998121327,1.9561903487756458
banana,sad,MG_high__US_high,A2,SY,0.9278063960680689,0.9999979578638949,1.9278043539319638
banana,sad,MG_high__US_high,MP,SY,0.896962331062154,0.999929535102664,1.896891866164818
banana,sad,MG_high__US_high,A1,SH,0.909102348517772,0.9849611011808244,1.8940634496985964
banana,sad,MG_high__US_low,MG,MP,0.6637660853983931,0.10851588972154791,0.5552501956768452
banana,sad,MG_high__US_low,MG,SP,0.5843732902592385,0.0521221115854647,0.5322511786737738
banana,sad,MG_high__US_low,DG,SP,0.5369659656504799,0.009986920809397004,0.5269790448410829
banana,sad,MG_high__US_low,DO,MG,0.5217492991047881,0.006630658691856972,0.5151186404129311
banana,sad,MG_high__US_low,LP,MG,0.5491562156018475,0.037058228077999134,0.5120979875238483
banana,sad,MG_low__US_high,LY,MG,0.017214869725414916,0.9012257306132005,0.8840108608877857
banana,sad,MG_low__US_high,DG,LY,0.029138920024978976,0.8623904407000653,0.8332515206750863
banana,sad,MG_low__US_high,DB,SR,0.07376439714749816,0.7189606430868782,0.6451962459393801
banana,sad,MG_low__US_high,LY,SO,0.035449206109343434,0.6444801153538049,0.6090309092444615
banana,sad,MG_low__US_high,DB,MO,0.04332327791463403,0.6513058781508421,0.6079826002362081
banana,sad,MG_low__US_low,MY,SO,0.0026517206949590033,0.031949796274847175,-0.03460151696980618
banana,sad,MG_low__US_low,MC,SB,0.011777246961219623,0.025098667605968128,-0.03687591456718775
banana,sad,MG_low__US_low,DO,WH,0.025528119257920368,0.011916678643972167,-0.037444797901892535
banana,sad,MG_low__US_low,DC,LB,0.02062087403470203,0.033820197786174455,-0.054441071820876485
banana,sad,MG_low__US_low,DH,LG,0.06277021285724493,0.0011258628365617973,-0.06389607569380673
banana,safety,MG_high__US_high,SB,SY,0.8063520069140897,0.9451278670528465,1.7514798739669362
banana,safety,MG_high__US_high,DB,SY,0.768955895711593,0.9285721077007776,1.6975280034123705
banana,safety,MG_high__US_high,MB,SY,0.763078270476734,0.9290104197794631,1.6920886902561971
banana,safety,MG_high__US_high,SR,SY,0.757092671333714,0.9053193652863096,1.6624120366200237
banana,safety,MG_high__US_high,DR,SY,0.754485404141513,0.896186063233074,1.650671467374587
banana,safety,MG_high__US_low,BK,SH,0.5325389105454532,0.059309439793737484,0.47322947075171573
banana,safety,MG_high__US_low,MG,SC,0.4539154983527549,0.008932146150258058,0.44498335220249685
banana,safety,MG_high__US_low,DB,MG,0.5021449830283498,0.06533983279571554,0.4368051502326342
banana,safety,MG_high__US_low,MB,MG,0.4850590436770823,0.06211005363525213,0.4229489900418302
banana,safety,MG_high__US_low,MG,WH,0.47375202780146974,0.06612102478769177,0.40763100301377797
banana,safety,MG_low__US_high,LY,MG,0.0017459396275907313,0.777462325264139,0.7757163856365483
banana,safety,MG_low__US_high,BK,MB,2.874983952991794e-4,0.6867548457537076,0.6864673473584084
banana,safety,MG_low__US_high,DG,LY,0.0657224207178761,0.7455106024053955,0.6797881816875193
banana,safety,MG_low__US_high,LY,SG,0.07258716521503028,0.7506233115808634,0.6780361463658331
banana,safety,MG_low__US_high,BK,DB,0.03612063439198554,0.6866935949295674,0.6505729605375818
banana,safety,MG_low__US_low,DB,WH,0.0029022088920707123,0.0034610108397492567,-0.006363219731819969
banana,safety,MG_low__US_low,DG,SG,0.007377147145215757,0.013369184369499187,-0.020746331514714944
banana,safety,MG_low__US_low,MP,SP,0.01540266019035963,0.009699456034088172,-0.0251021162244478
banana,safety,MG_low__US_low,DB,MB,0.03824360944195465,0.0036276990367958284,-0.04187130847875048
banana,safety,MG_low__US_low,DH,SO,0.036800936878966406,0.005406422173869385,-0.04220735905283579
banana,sandstorm,MG_high__US_high,A1,SY,0.8049031235196877,0.9725926229943578,1.7774957465140455
banana,sandstorm,MG_high__US_high,A2,SY,0.797284065409499,0.9742896563472447,1.7715737217567438
banana,sandstorm,MG_high__US_high,DO,SY,0.8101315716344017,0.9472214144611013,1.757352986095503
banana,sandstorm,MG_high__US_high,MO,SY,0.7640374953422153,0.986024899315199,1.7500623946574143
banana,sandstorm,MG_high__US_high,LO,SY,0.7740417552185335,0.9691043939589239,1.7431461491774574
banana,sandstorm,MG_high__US_low,BK,SO,0.44268475180618405,0.05023683290843661,0.39244791889774744
banana,sandstorm,MG_high__US_low,MG,MP,0.5207343507305344,0.14500137610144526,0.37573297462908917
banana,sandstorm,MG_high__US_low,BK,LR,0.3362319151190393,0.007356682937397441,0.3288752321816419
banana,sandstorm,MG_high__US_low,BK,MR,0.3609892241944921,0.057876840409541774,0.3031123837849503
banana,sandstorm,MG_high__US_low,LH,SG,0.3748214513562819,0.11787534040295977,0.25694611095332215
banana,sandstorm,MG_low__US_low,A2,DO,0.01637620337895096,0.0205411765952061,-0.03691737997415706
banana,sandstorm,MG_low__US_low,LC,SR,0.04156303515378745,0.0017160645501879679,-0.04327909970397542
banana,sandstorm,MG_low__US_low,DR,WH,0.04507938635460973,0.0025260691375688094,-0.04760545549217854
banana,sandstorm,MG_low__US_low,SB,SC,0.04734637508058781,0.005478125291467295,-0.052824500372055105
banana,sandstorm,MG_low__US_low,LB,SR,0.05020705803851455,0.00519349197695429,-0.05540055001546884
banana,sick,MG_high__US_high,A1,SY,0.9288722246746686,0.9730072271619117,1.9018794518365802
banana,sick,MG_high__US_high,MB,SY,0.9111921856155745,0.9622028585638644,1.873395044179439
banana,sick,MG_high__US_high,A2,SY,0.90404324756642,0.9675127485184534,1.8715559960848733
banana,sick,MG_high__US_high,DR,SY,0.9014731706823702,0.9670500778652886,1.8685232485476588
banana,sick,MG_high__US_high,BK,SY,0.92812014391996,0.9325796058019096,1.8606997497218696
banana,sick,MG_high__US_low,SH,WH,0.7037361666281194,0.022567066188206697,0.6811691004399127
banana,sick,MG_high__US_low,MP,SH,0.7360935036656349,0.06764032954731286,0.668453174118322
banana,sick,MG_high__US_low,SB,SH,0.7109136922331809,0.0429279178516766,0.6679857743815043
banana,sick,MG_high__US_low,LP,SH,0.7029264387472227,0.042816864109115504,0.6601095746381072
banana,sick,MG_high__US_low,SH,SP,0.7044499387629246,0.04679742091885819,0.6576525178440664
banana,sick,MG_low__US_high,LY,SG,0.011039010495304868,0.6600378139984537,0.6489988035031489
banana,sick,MG_low__US_low,LP,SP,0.011763239421630933,0.008310383137031252,-0.020073622558662185
banana,sick,MG_low__US_low,DB,LC,0.02190734416899165,0.016005838602685563,-0.03791318277167721
banana,sick,MG_low__US_low,LB,MB,0.03783725988156106,0.0091452767431075,-0.04698253662466856
banana,sick,MG_low__US_low,DB,DC,0,0.05444183459331442,-0.05444183459331442
banana,sick,MG_low__US_low,DO,MR,0.013505195405254078,0.041880878779900765,-0.05538607418515484
banana,tree,MG_high__US_high,DC,SY,0.8024246709043559,0.9816645650600835,1.7840892359644394
banana,tree,MG_high__US_high,MB,SY,0.7948505816056128,0.9881511987255625,1.7830017803311753
banana,tree,MG_high__US_high,DG,SY,0.7771499581162555,0.9998904348613395,1.777040392977595
banana,tree,MG_high__US_high,SB,SY,0.7852485779087148,0.9859382931350231,1.771186871043738
banana,tree,MG_high__US_high,DO,SY,0.7959173027009834,0.9699788937643903,1.7658961964653737
banana,tree,MG_high__US_low,BK,SO,0.39955681708449164,0.041248065148683344,0.3583087519358083
banana,tree,MG_high__US_low,A2,SH,0.3609514093146368,0.005167982898699686,0.35578342641593713
banana,tree,MG_high__US_low,A1,SH,0.3878463974625428,0.034698461361247046,0.35314793610129575
banana,tree,MG_high__US_low,MB,SH,0.4208153379086317,0.07291986543204221,0.3478954724765895
banana,tree,MG_high__US_low,LB,SH,0.43844129421410555,0.10006688163761557,0.33837441257649
banana,tree,MG_low__US_high,BK,DH,0.04977341011033909,0.8570344723928887,0.8072610622825496
banana,tree,MG_low__US_high,DH,LB,0.010300306066963527,0.8116470523810881,0.8013467463141246
banana,tree,MG_low__US_high,A1,DH,0.07910357154700431,0.8581631835483936,0.7790596120013893
banana,tree,MG_low__US_high,DH,MB,0.06324071005215531,0.8397442223138518,0.7765035122616966
banana,tree,MG_low__US_high,DH,LC,0.005112926947110408,0.76168615843127,0.7565732314841596
banana,tree,MG_low__US_low,LP,SP,0.009356465085259558,0.001895459776377173,-0.01125192486163673
banana,tree,MG_low__US_low,DY,SC,0.012210902657831424,0.011226983952727032,-0.023437886610558456
banana,tree,MG_low__US_low,DC,LG,0.004815916032466339,0.02165519663050347,-0.02647111266296981
banana,tree,MG_low__US_low,DP,WH,0.027973436471564028,0.0028191109979740503,-0.03079254746953808
banana,tree,MG_low__US_low,DB,SB,0.03243137503341198,0.006796669003697353,-0.03922804403710933
death,happy,MG_high__US_high,BK,SY,0.9819791182854152,0.9999997520373847,1.9819788703227998
death,happy,MG_high__US_high,BK,SG,0.9695365587210938,0.9998574848666699,1.9693940435877637
death,happy,MG_high__US_high,BK,SO,0.9663689952226906,0.9999117154969672,1.9662807107196578
death,happy,MG_high__US_high,BK,SB,0.9601112300363737,0.9999285658001649,1.9600397958365385
death,happy,MG_high__US_high,BK,SH,0.9584627939785999,0.9999586717355957,1.9584214657141956
death,happy,MG_high__US_low,DP,SR,0.5962935881313491,0.056435306538130225,0.5398582815932189
death,happy,MG_high__US_low,DP,MR,0.5519279519973328,0.02805962314013799,0.5238683288571948
death,happy,MG_high__US_low,SG,SP,0.6352347816409258,0.11228188946771883,0.522952892173207
death,happy,MG_high__US_low,LB,SP,0.5318107528549949,0.013569089157336067,0.5182416636976588
death,happy,MG_high__US_low,DG,DP,0.5747136184413659,0.059869030673012524,0.5148445877683534
death,happy,MG_low__US_high,A2,DP,0.06376589919058828,0.9022479367116418,0.8384820375210535
death,happy,MG_low__US_high,DY,LP,0.022677136362053485,0.8191503881087219,0.7964732517466684
death,happy,MG_low__US_high,A3,LP,0.04197386617292431,0.8025734233632276,0.7605995571903033
death,happy,MG_low__US_high,DH,LP,0.03706467410444958,0.6739670640909654,0.6369023899865158
death,happy,MG_low__US_high,DB,LY,0.03395666024990862,0.63809966276636,0.6041430025164514
death,happy,MG_low__US_low,DG,MB,0.01837630629743492,0.007276133763833403,-0.025652440061268322
death,happy,MG_low__US_low,LB,LH,0.01151146818585852,0.02124040315670528,-0.0327518713425638
death,happy,MG_low__US_low,SB,SO,0.026689917414117748,0.013873028780395591,-0.04056294619451334
death,happy,MG_low__US_low,MC,MY,0.028734895732922094,0.013014460448349086,-0.04174935618127118
death,happy,MG_low__US_low,SB,SH,0.013875702832227221,0.033298055484481726,-0.04717375831670895
death,justice,MG_high__US_high,BK,SG,0.848328703387176,0.8783330347619098,1.7266617381490859
death,justice,MG_high__US_high,BK,LC,0.8427121512563023,0.8830427625910429,1.7257549138473451
death,justice,MG_high__US_high,BK,SB,0.8088394509678571,0.9117895314646465,1.7206289824325036
death,justice,MG_high__US_high,BK,LB,0.816349602032983,0.8923750039874561,1.708724606020439
death,justice,MG_high__US_high,BK,SY,0.8391361444482621,0.8666603902866379,1.7057965347349
death,justice,MG_high__US_low,DP,LC,0.583438751055847,0.00946295111454587,0.5739757999413011
death,justice,MG_high__US_low,DP,SY,0.5466038669816375,0.006261606543450482,0.5403422604381871
death,justice,MG_high__US_low,LC,MP,0.5414227836557595,0.006481910325636553,0.5349408733301229
death,justice,MG_high__US_low,DP,SG,0.5516779285319839,0.02995003121533063,0.5217278973166533
death,justice,MG_high__US_low,DP,MG,0.5109065938664976,0.01395252424665211,0.4969540696198455
death,justice,MG_low__US_high,A2,MP,0.020544565029160244,0.6674332053501186,0.6468886403209584
death,justice,MG_low__US_high,A2,SP,0.03184102143154566,0.652209609238324,0.6203685878067784
death,justice,MG_low__US_low,LH,LO,0.007141883892795631,0.022243646337466005,-0.029385530230261636
death,justice,MG_low__US_low,SG,SY,0.0066754556903665385,0.025791743372502784,-0.03246719906286932
death,justice,MG_low__US_low,LR,SH,0.03285894842003434,0.00389969658224687,-0.03675864500228121
death,justice,MG_low__US_low,LO,MR,0.020970626274815718,0.023949749282032196,-0.044920375556847914
death,justice,MG_low__US_low,DB,SC,0.011083403609791154,0.0383896861352635,-0.049473089745054655
death,lightning,MG_high__US_high,BK,SY,0.7897148321265397,0.9869617605098817,1.7766765926364214
death,lightning,MG_high__US_high,BK,LY,0.7454559820859261,0.9793623187244014,1.7248183008103275
death,lightning,MG_high__US_high,BK,SO,0.7955761677655004,0.9038060730351025,1.699382240800603
death,lightning,MG_high__US_high,BK,LR,0.7963271185129586,0.8914956027363969,1.6878227212493555
death,lightning,MG_high__US_high,BK,LC,0.7673056336315656,0.9131137863241192,1.6804194199556848
death,lightning,MG_high__US_low,A1,DR,0.5752388061805351,0.03608136191601563,0.5391574442645195
death,lightning,MG_high__US_low,DP,SR,0.4444601008089455,0.036205896472836174,0.4082542043361093
death,lightning,MG_high__US_low,DB,DP,0.4082219266866003,0.012642796479829022,0.39557913020677127
death,lightning,MG_high__US_low,LR,SP,0.4808343126211707,0.11245579953558554,0.36837851308558517
death,lightning,MG_high__US_low,MR,SP,0.4493866653288258,0.09470862748372233,0.3546780378451035
death,lightning,MG_low__US_high,DR,SY,0.07291466224115117,0.9512004219825538,0.8782857597414027
death,lightning,MG_low__US_high,DR,LY,0.06275223629459648,0.932098938525761,0.8693467022311645
death,lightning,MG_low__US_high,MR,SY,0.033041514436467134,0.8818202472295744,0.8487787327931073
death,lightning,MG_low__US_high,DB,SY,0.016708163125398023,0.8428367709144229,0.8261286077890249
death,lightning,MG_low__US_high,DR,SH,7.621689322039327e-4,0.8010545891631318,0.8002924202309278
death,lightning,MG_low__US_low,LB,SB,0.024258266241968585,0.0020308555901487058,-0.02628912183211729
death,lightning,MG_low__US_low,LO,SB,0.007797979193283178,0.02420779525199701,-0.03200577444528019
death,lightning,MG_low__US_low,LB,LO,0.016271218571434876,0.02145958516782326,-0.037730803739258134
death,lightning,MG_low__US_low,LB,MY,0.030875291766722546,0.016753010761720644,-0.04762830252844319
death,lightning,MG_low__US_low,DG,MH,0,0.05987558628231349,-0.05987558628231349
death,mango,MG_high__US_high,BK,SG,0.9890994499300756,0.9999382885219714,1.989037738452047
death,mango,MG_high__US_high,BK,SY,0.9897862237833157,0.9992354688343752,1.989021692617691
death,mango,MG_high__US_high,BK,SO,0.977783465129874,0.999999972962607,1.977783438092481
death,mango,MG_high__US_high,BK,DG,0.9730495793200322,0.9994504319183535,1.9725000112383857
death,mango,MG_high__US_high,BK,MG,0.9718614058982589,0.999917027846098,1.971778433744357
death,mango,MG_high__US_low,DC,DP,0.5766369251816774,0.06101973817815032,0.5156171870035271
death,mango,MG_high__US_low,MO,SY,0.6123661926826067,0.09875753809825816,0.5136086545843486
death,mango,MG_high__US_low,DP,MB,0.5225548574174714,0.020174050080732364,0.5023808073367391
death,mango,MG_high__US_low,SG,SR,0.5973490740384344,0.10078032255902891,0.4965687514794055
death,mango,MG_high__US_low,SB,SP,0.49214675149912157,0.002922447452889665,0.4892243040462319
death,mango,MG_low__US_high,DG,SO,0.013304231782510945,0.8680912122464459,0.854786980463935
death,mango,MG_low__US_high,MG,SO,0.05121129966032001,0.8843716409773681,0.8331603413170481
death,mango,MG_low__US_high,A2,DP,0.05600640278177571,0.8531493995172177,0.797142996735442
death,mango,MG_low__US_high,DB,MO,0.03833530791879869,0.8253319523036,0.7869966443848013
death,mango,MG_low__US_high,SH,SO,0.04846247565142847,0.8202667543584108,0.7718042787069823
death,mango,MG_low__US_low,LB,SB,0.009226429603522934,0.04338578989572017,-0.05261221949924311
death,mango,MG_low__US_low,MC,SB,0.01623801504346667,0.041455283541113774,-0.057693298584580444
death,mango,MG_low__US_low,DG,MG,0.03713701946438158,0.026362240696937045,-0.06349926016131863
death,mango,MG_low__US_low,LC,SC,0.013776379242662395,0.06863694731360193,-0.08241332655626432
death,mango,MG_low__US_low,LR,MR,0.015509116338247031,0.06880350305526933,-0.08431261939351636
death,peace,MG_high__US_high,BK,SG,0.9451963578446445,0.9981231368855841,1.9433194947302286
death,peace,MG_high__US_high,BK,LC,0.9245942166498908,0.9999617466025725,1.9245559632524634
death,peace,MG_high__US_high,BK,LG,0.9212195879490783,0.9994785767734762,1.9206981647225545
death,peace,MG_high__US_high,BK,SY,0.9229546176200192,0.9962959571554673,1.9192505747754864
death,peace,MG_high__US_high,BK,LR,0.9186312657821298,0.998783625445232,1.9174148912273619
death,peace,MG_high__US_low,DP,SH,0.6476267432291392,0.03763198344829988,0.6099947597808393
death,peace,MG_high__US_low,DP,WH,0.5952626994327272,0.0016247813207852513,0.593637918111942
death,peace,MG_high__US_low,DP,SO,0.6082336067413416,0.026283644246512916,0.5819499624948288
death,peace,MG_high__US_low,DP,SY,0.6165211327156164,0.0668336150493769,0.5496875176662395
death,peace,MG_high__US_low,MP,SG,0.5694818426901413,0.025123512017857008,0.5443583306722843
death,peace,MG_low__US_high,A2,SP,0.040421405048116865,0.832321152312268,0.7918997472641511
death,peace,MG_low__US_high,A2,DP,0.04134900961934185,0.7869744523047295,0.7456254426853877
death,peace,MG_low__US_high,LP,SR,0.01697463813346406,0.7254396608144951,0.708465022681031
death,peace,MG_low__US_high,SB,SO,0.02435998011667051,0.6752607578131931,0.6509007776965225
death,peace,MG_low__US_high,LB,SH,0.008530790627268525,0.6571556254294681,0.6486248348021997
death,peace,MG_low__US_low,DB,MY,0.008792437423507549,0.005961182438560864,-0.014753619862068412
death,peace,MG_low__US_low,MB,MG,0.011860803968206213,0.011505999474415773,-0.023366803442621986
death,peace,MG_low__US_low,DH,MR,0.005170652618821103,0.03011670525169219,-0.03528735787051329
death,peace,MG_low__US_low,LH,LR,0.020373027914628583,0.019156423663654554,-0.03952945157828314
death,peace,MG_low__US_low,LG,LY,0.009786807034179168,0.04111732380648375,-0.05090413084066292
death,peach,MG_high__US_high,BK,SG,0.9605589176941476,0.9999996171831997,1.9605585348773473
death,peach,MG_high__US_high,BK,MG,0.9339142074107951,0.9999821060720964,1.9338963134828915
death,peach,MG_high__US_high,BK,SY,0.9294841773109661,0.9996611991709541,1.9291453764819202
death,peach,MG_high__US_high,BK,LR,0.9285915538945855,0.9999988264982689,1.9285903803928544
death,peach,MG_high__US_high,BK,DG,0.9222720863732614,0.9999654514283367,1.9222375378015981
death,peach,MG_high__US_low,DG,SP,0.6531151862915974,0.07849296286293472,0.5746222234286626
death,peach,MG_high__US_low,DH,SP,0.5503408946145139,0.02626149885877549,0.5240793957557384
death,peach,MG_high__US_low,LC,SP,0.5482479789552888,0.046472393755975006,0.5017755851993138
death,peach,MG_high__US_low,DP,MB,0.5548090570072817,0.062089199754505,0.49271985725277667
death,peach,MG_high__US_low,DP,SR,0.5708651106404574,0.0994938226363189,0.4713712880041385
death,peach,MG_low__US_high,LB,LO,0.01234475943336144,0.9788082033548431,0.9664634439214816
death,peach,MG_low__US_high,LO,SB,0.02421753120977671,0.9794143714693226,0.9551968402595459
death,peach,MG_low__US_high,LO,MB,0.030696952736207983,0.9792220531821123,0.9485251004459043
death,peach,MG_low__US_high,DR,LO,0.028422923021190316,0.9722161884139253,0.943793265392735
death,peach,MG_low__US_high,LC,MO,0.025261781893476165,0.9652618196435663,0.9400000377500901
death,peach,MG_low__US_low,DC,DO,0.016286357919679195,0.010443011800032043,-0.026729369719711238
death,peach,MG_low__US_low,MC,SB,0.03245717013617311,0.0073695908052688885,-0.039826760941441997
death,peach,MG_low__US_low,DH,LC,0.0370867031367097,0.002918928986203273,-0.04000563212291297
death,peach,MG_low__US_low,DO,DY,0.030315193369661986,0.025500157952345504,-0.05581535132200749
death,peach,MG_low__US_low,DO,MC,0.0010963822144387514,0.05771168875572852,-0.05880807097016727
death,sad,MG_high__US_high,BK,DC,0.35851144175345095,0.646635951965145,1.005147393718596
death,sad,MG_high__US_high,BK,MG,0.3310131341133946,0.5995673499274661,0.9305804840408607
death,sad,MG_high__US_low,MO,SP,0.34088262319769336,0.1301257052491056,0.21075691794858775
death,sad,MG_low__US_high,MB,SY,0.03394043881075004,0.6554196592921073,0.6214792204813573
death,sad,MG_low__US_high,MB,SO,0.019946255489546372,0.6297227602523445,0.6097765047627981
death,sad,MG_low__US_high,SB,SR,0.06270164537030803,0.6344849789890974,0.5717833336187894
death,sad,MG_low__US_high,DR,MB,0.04729666432705382,0.6028411604869832,0.5555444961599294
death,sad,MG_low__US_high,MC,SY,0.050777148610002376,0.5864352885306803,0.5356581399206779
death,sad,MG_low__US_low,LH,LY,0.005273664020688074,0,-0.005273664020688074
death,sad,MG_low__US_low,LH,SG,0.0038702039811870925,0.0024649956107267723,-0.006335199591913865
death,sad,MG_low__US_low,LP,MY,0.0036073146325822925,0.007480942273434987,-0.01108825690601728
death,sad,MG_low__US_low,LY,SG,0.010551818089262033,0.0026283193977933994,-0.013180137487055432
death,sad,MG_low__US_low,DG,MG,0.0163630689127634,0.0072532336828036725,-0.023616302595567074
death,safety,MG_high__US_high,BK,SG,0.8344431844130844,0.9982192840175408,1.8326624684306252
death,safety,MG_high__US_high,BK,SB,0.7883437918987111,0.9981743644303676,1.7865181563290786
death,safety,MG_high__US_high,BK,SY,0.78200694132994,0.9962558246794546,1.7782627660093946
death,safety,MG_high__US_high,BK,LR,0.770939770698245,0.9957757464088592,1.7667155171071043
death,safety,MG_high__US_high,BK,SH,0.768375044851981,0.9969869891416216,1.7653620339936027
death,safety,MG_high__US_low,DB,SP,0.5550012797445514,0.008680350861387132,0.5463209288831643
death,safety,MG_high__US_low,DP,MO,0.5455732324581031,0.009375607468326663,0.5361976249897764
death,safety,MG_high__US_low,DB,DP,0.6317542895935886,0.12367467672640542,0.5080796128671832
death,safety,MG_high__US_low,DP,SR,0.5574485591930856,0.052096156675792926,0.5053524025172926
death,safety,MG_high__US_low,DP,MR,0.542317119504423,0.03931963599595645,0.5029974835084665
death,safety,MG_low__US_high,A1,DP,0.026896423431580496,0.8486603256212426,0.8217639021896621
